appid,is_eligible,exclusion_reason,evaluated_at,appdetails_status,app_type,search_release_date,store_release_date_raw,store_release_date,release_date_status
3660270,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-27,"Aug 27, 2025",2025-08-27,exact_match
3660520,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-11,"Jul 11, 2025",2025-07-11,exact_match
3660690,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-12,"Jul 12, 2025",2025-07-12,exact_match
3661160,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-29,"Sep 29, 2025",2025-09-29,exact_match
3661610,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-25,"Aug 25, 2025",2025-08-25,exact_match
3661630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-22,"Sep 22, 2025",2025-09-22,exact_match
3661740,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-15,"Jul 15, 2025",2025-07-15,exact_match
3661790,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-24,"Jul 24, 2025",2025-07-24,exact_match
3662210,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-19,"Nov 19, 2025",2025-11-19,exact_match
3664160,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-04,"Dec 4, 2025",2025-12-04,exact_match
3664230,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-22,"Aug 22, 2025",2025-08-22,exact_match
3664250,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-05,"Aug 5, 2025",2025-08-05,exact_match
3664280,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-02,"Nov 2, 2025",2025-11-02,exact_match
3664490,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-19,"Aug 19, 2025",2025-08-19,exact_match
3664510,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-12,"Aug 12, 2025",2025-08-12,exact_match
3665250,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-21,"Oct 21, 2025",2025-10-21,exact_match
3665630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-04,"Aug 4, 2025",2025-08-04,exact_match
3665640,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
3665650,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-27,"Jul 27, 2025",2025-07-27,exact_match
3665740,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-31,"Jul 31, 2025",2025-07-31,exact_match
3665830,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-01,"Aug 1, 2025",2025-08-01,exact_match
3666080,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-14,"Jul 14, 2025",2025-07-14,exact_match
3666180,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-01,"Aug 1, 2025",2025-08-01,exact_match
3666320,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-06,"Nov 6, 2025",2025-11-06,exact_match
3666490,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-05,"Nov 5, 2025",2025-11-05,exact_match
3666670,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-25,"Jul 25, 2025",2025-07-25,exact_match
3666920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-17,"Jul 17, 2025",2025-07-17,exact_match
3666940,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-18,"Dec 18, 2025",2025-12-18,exact_match
3667070,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-15,"Aug 15, 2025",2025-08-15,exact_match
3667100,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-04,"Sep 4, 2025",2025-09-04,exact_match
3667120,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-24,"Jul 24, 2025",2025-07-24,exact_match
3667520,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-10,"Oct 10, 2025",2025-10-10,exact_match
3667550,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-13,"Dec 13, 2025",2025-12-13,exact_match
3667660,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-08,"Oct 8, 2025",2025-10-08,exact_match
3667720,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-18,"Sep 18, 2025",2025-09-18,exact_match
3667790,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-01,"Aug 1, 2025",2025-08-01,exact_match
3667850,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-01,"Aug 1, 2025",2025-08-01,exact_match
3668090,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-16,"Dec 16, 2025",2025-12-16,exact_match
3668370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-04,"Dec 4, 2025",2025-12-04,exact_match
3668430,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
3668800,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-02,"Nov 2, 2025",2025-11-02,exact_match
3668840,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-03,"Jul 3, 2025",2025-07-03,exact_match
3668910,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
3669050,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-17,"Aug 17, 2025",2025-08-17,exact_match
3669080,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-30,"Jul 30, 2025",2025-07-30,exact_match
3669190,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-12,"Dec 12, 2025",2025-12-12,exact_match
3669330,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-31,"Jul 31, 2025",2025-07-31,exact_match
3669360,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-17,"Nov 17, 2025",2025-11-17,exact_match
3669370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-17,"Oct 17, 2025",2025-10-17,exact_match
3669400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-15,"Aug 15, 2025",2025-08-15,exact_match
3669450,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-15,"Aug 15, 2025",2025-08-15,exact_match
3669500,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-21,"Jul 21, 2025",2025-07-21,exact_match
3669530,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-17,"Jul 17, 2025",2025-07-17,exact_match
3669550,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-14,"Nov 14, 2025",2025-11-14,exact_match
3669610,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-20,"Oct 20, 2025",2025-10-20,exact_match
3669640,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-22,"Sep 22, 2025",2025-09-22,exact_match
3669690,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-08,"Aug 8, 2025",2025-08-08,exact_match
3669740,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-05,"Dec 5, 2025",2025-12-05,exact_match
3669750,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-09,"Nov 9, 2025",2025-11-09,exact_match
3669940,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-28,"Aug 28, 2025",2025-08-28,exact_match
3670040,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-24,"Sep 24, 2025",2025-09-24,exact_match
3670100,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
3670140,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-30,"Sep 30, 2025",2025-09-30,exact_match
3670200,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-18,"Dec 18, 2025",2025-12-18,exact_match
3670290,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-20,"Oct 20, 2025",2025-10-20,exact_match
3670920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-18,"Jul 18, 2025",2025-07-18,exact_match
3671060,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-25,"Aug 25, 2025",2025-08-25,exact_match
3671400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-16,"Sep 16, 2025",2025-09-16,exact_match
3671420,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-30,"Oct 30, 2025",2025-10-30,exact_match
3671520,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-03,"Jul 3, 2025",2025-07-03,exact_match
3671710,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-16,"Aug 16, 2025",2025-08-16,exact_match
3671830,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-13,"Aug 13, 2025",2025-08-13,exact_match
3671880,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-17,"Dec 17, 2025",2025-12-17,exact_match
3671980,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-16,"Nov 16, 2025",2025-11-16,exact_match
3672100,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-22,"Sep 22, 2025",2025-09-22,exact_match
3672110,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-24,"Oct 24, 2025",2025-10-24,exact_match
3672250,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-01,"Aug 1, 2025",2025-08-01,exact_match
3672300,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-03,"Nov 3, 2025",2025-11-03,exact_match
3672320,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-07,"Aug 7, 2025",2025-08-07,exact_match
3672410,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-18,"Jul 18, 2025",2025-07-18,exact_match
3672440,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-01,"Aug 1, 2025",2025-08-01,exact_match
3672520,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-07,"Aug 7, 2025",2025-08-07,exact_match
3672600,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-31,"Oct 31, 2025",2025-10-31,exact_match
3672720,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-25,"Jul 25, 2025",2025-07-25,exact_match
3672740,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-06,"Aug 6, 2025",2025-08-06,exact_match
3673060,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-27,"Oct 27, 2025",2025-10-27,exact_match
3673090,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-21,"Aug 21, 2025",2025-08-21,exact_match
3673150,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-05,"Aug 5, 2025",2025-08-05,exact_match
3673320,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-03,"Dec 3, 2025",2025-12-03,exact_match
3673410,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-13,"Aug 13, 2025",2025-08-13,exact_match
3673980,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-04,"Jul 4, 2025",2025-07-04,exact_match
3674240,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-09,"Oct 9, 2025",2025-10-09,exact_match
3674270,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-06,"Aug 6, 2025",2025-08-06,exact_match
3674970,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-25,"Nov 25, 2025",2025-11-25,exact_match
3674980,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-24,"Sep 24, 2025",2025-09-24,exact_match
3675130,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-11,"Jul 11, 2025",2025-07-11,exact_match
3675150,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-25,"Jul 25, 2025",2025-07-25,exact_match
3675160,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-19,"Sep 19, 2025",2025-09-19,exact_match
3675290,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-07,"Aug 7, 2025",2025-08-07,exact_match
3675470,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-31,"Jul 31, 2025",2025-07-31,exact_match
3675720,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-01,"Jul 1, 2025",2025-07-01,exact_match
3675930,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-07,"Sep 7, 2025",2025-09-07,exact_match
3676260,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-18,"Aug 18, 2025",2025-08-18,exact_match
3676270,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-11,"Nov 11, 2025",2025-11-11,exact_match
3676320,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-11,"Sep 11, 2025",2025-09-11,exact_match
3676850,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-26,"Aug 26, 2025",2025-08-26,exact_match
3676870,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
3677120,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-02,"Jul 2, 2025",2025-07-02,exact_match
3677530,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
3677730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-15,"Jul 15, 2025",2025-07-15,exact_match
3677860,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-20,"Aug 20, 2025",2025-08-20,exact_match
3677870,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-11,"Dec 11, 2025",2025-12-11,exact_match
3678080,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-10,"Jul 10, 2025",2025-07-10,exact_match
3678130,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-24,"Aug 24, 2025",2025-08-24,exact_match
3678420,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-26,"Sep 26, 2025",2025-09-26,exact_match
3678450,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-29,"Sep 29, 2025",2025-09-29,exact_match
3678800,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-26,"Sep 26, 2025",2025-09-26,exact_match
3678860,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-19,"Aug 19, 2025",2025-08-19,exact_match
3678910,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-11,"Sep 11, 2025",2025-09-11,exact_match
3678930,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-24,"Aug 24, 2025",2025-08-24,exact_match
3678950,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-25,"Sep 25, 2025",2025-09-25,exact_match
3678960,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-04,"Dec 4, 2025",2025-12-04,exact_match
3679070,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-17,"Nov 17, 2025",2025-11-17,exact_match
3679100,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-18,"Oct 18, 2025",2025-10-18,exact_match
3679380,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-21,"Jul 21, 2025",2025-07-21,exact_match
3679400,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-30,"Jul 30, 2025",2025-07-30,exact_match
3679470,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-26,"Oct 26, 2025",2025-10-26,exact_match
3679500,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-12,"Sep 12, 2025",2025-09-12,exact_match
3679520,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-08,"Aug 8, 2025",2025-08-08,exact_match
3679530,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-19,"Sep 19, 2025",2025-09-19,exact_match
3679570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-28,"Nov 28, 2025",2025-11-28,exact_match
3679920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-18,"Jul 18, 2025",2025-07-18,exact_match
3680040,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-21,"Aug 21, 2025",2025-08-21,exact_match
3680070,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-11,"Aug 11, 2025",2025-08-11,exact_match
3680230,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-21,"Nov 21, 2025",2025-11-21,exact_match
3680420,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
3680510,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-27,"Aug 27, 2025",2025-08-27,exact_match
3680520,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-14,"Jul 14, 2025",2025-07-14,exact_match
3680900,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-17,"Jul 17, 2025",2025-07-17,exact_match
3680920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-18,"Jul 18, 2025",2025-07-18,exact_match
3681060,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-30,"Jul 30, 2025",2025-07-30,exact_match
3681580,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-02,"Oct 2, 2025",2025-10-02,exact_match
3681760,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-31,"Jul 31, 2025",2025-07-31,exact_match
3681810,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-09,"Oct 9, 2025",2025-10-09,exact_match
3681820,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-17,"Jul 17, 2025",2025-07-17,exact_match
3682070,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-09,"Sep 9, 2025",2025-09-09,exact_match
3682080,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-24,"Jul 24, 2025",2025-07-24,exact_match
3682370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-10,"Nov 10, 2025",2025-11-10,exact_match
3682530,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-08,"Sep 8, 2025",2025-09-08,exact_match
3682760,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-03,"Aug 3, 2025",2025-08-03,exact_match
3682910,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-25,"Aug 25, 2025",2025-08-25,exact_match
3683700,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-22,"Aug 22, 2025",2025-08-22,exact_match
3683710,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-07,"Aug 7, 2025",2025-08-07,exact_match
3683850,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-29,"Nov 29, 2025",2025-11-29,exact_match
3683910,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-17,"Jul 17, 2025",2025-07-17,exact_match
3683930,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-18,"Jul 18, 2025",2025-07-18,exact_match
3683980,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-13,"Jul 13, 2025",2025-07-13,exact_match
3684010,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-08,"Oct 8, 2025",2025-10-08,exact_match
3684040,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-11,"Jul 11, 2025",2025-07-11,exact_match
3684050,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-03,"Jul 3, 2025",2025-07-03,exact_match
3684120,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-08,"Nov 8, 2025",2025-11-08,exact_match
3684320,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-15,"Sep 15, 2025",2025-09-15,exact_match
3684340,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-25,"Jul 25, 2025",2025-07-25,exact_match
3684370,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-30,"Oct 30, 2025",2025-10-30,exact_match
3684410,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-19,"Jul 19, 2025",2025-07-19,exact_match
3684610,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-24,"Jul 24, 2025",2025-07-24,exact_match
3684830,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-06,"Sep 6, 2025",2025-09-06,exact_match
3684910,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-03,"Dec 3, 2025",2025-12-03,exact_match
3685030,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-24,"Oct 24, 2025",2025-10-24,exact_match
3685060,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-03,"Jul 3, 2025",2025-07-03,exact_match
3685170,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-21,"Aug 21, 2025",2025-08-21,exact_match
3685280,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-17,"Nov 17, 2025",2025-11-17,exact_match
3685890,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-12,"Aug 12, 2025",2025-08-12,exact_match
3685920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-10,"Oct 10, 2025",2025-10-10,exact_match
3686450,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-04,"Sep 4, 2025",2025-09-04,exact_match
3686580,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-24,"Nov 24, 2025",2025-11-24,exact_match
3686730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-19,"Dec 19, 2025",2025-12-19,exact_match
3686840,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-13,"Aug 13, 2025",2025-08-13,exact_match
3686920,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-15,"Aug 15, 2025",2025-08-15,exact_match
3686930,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-13,"Aug 13, 2025",2025-08-13,exact_match
3686940,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-10,"Sep 10, 2025",2025-09-10,exact_match
3686980,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
3687170,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-14,"Nov 14, 2025",2025-11-14,exact_match
3687470,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-13,"Nov 13, 2025",2025-11-13,exact_match
3687530,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-27,"Nov 27, 2025",2025-11-27,exact_match
3687580,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-12,"Nov 12, 2025",2025-11-12,exact_match
3687630,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-14,"Oct 14, 2025",2025-10-14,exact_match
3687740,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-19,"Jul 19, 2025",2025-07-19,exact_match
3687910,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-11,"Jul 11, 2025",2025-07-11,exact_match
3687940,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-28,"Oct 28, 2025",2025-10-28,exact_match
3687990,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-08,"Jul 8, 2025",2025-07-08,exact_match
3688080,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-18,"Nov 18, 2025",2025-11-18,exact_match
3688120,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-12,"Aug 12, 2025",2025-08-12,exact_match
3688150,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-07,"Aug 7, 2025",2025-08-07,exact_match
3688320,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-14,"Oct 14, 2025",2025-10-14,exact_match
3688330,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-16,"Nov 16, 2025",2025-11-16,exact_match
3688470,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-28,"Sep 28, 2025",2025-09-28,exact_match
3688590,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-16,"Sep 16, 2025",2025-09-16,exact_match
3688680,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-18,"Sep 18, 2025",2025-09-18,exact_match
3688730,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-23,"Jul 23, 2025",2025-07-23,exact_match
3688740,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-26,"Aug 26, 2025",2025-08-26,exact_match
3688790,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-26,"Aug 26, 2025",2025-08-26,exact_match
3688840,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-02,"Nov 2, 2025",2025-11-02,exact_match
3688930,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-10,"Oct 10, 2025",2025-10-10,exact_match
3688970,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-10,"Nov 10, 2025",2025-11-10,exact_match
3689010,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-01,"Aug 1, 2025",2025-08-01,exact_match
3689060,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-01,"Aug 1, 2025",2025-08-01,exact_match
3689200,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-11,"Jul 11, 2025",2025-07-11,exact_match
3689390,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-07,"Oct 7, 2025",2025-10-07,exact_match
3689420,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-11,"Jul 11, 2025",2025-07-11,exact_match
3689510,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-18,"Sep 18, 2025",2025-09-18,exact_match
3689560,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-30,"Nov 30, 2025",2025-11-30,exact_match
3689660,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-24,"Aug 24, 2025",2025-08-24,exact_match
3689670,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-22,"Oct 22, 2025",2025-10-22,exact_match
3689690,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-02,"Dec 2, 2025",2025-12-02,exact_match
3689830,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-23,"Jul 23, 2025",2025-07-23,exact_match
3690010,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-18,"Jul 18, 2025",2025-07-18,exact_match
3690060,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-09,"Oct 9, 2025",2025-10-09,exact_match
3690200,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-05,"Jul 5, 2025",2025-07-05,exact_match
3690390,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-12-10,"Dec 10, 2025",2025-12-10,exact_match
3690420,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-31,"Jul 31, 2025",2025-07-31,exact_match
3690460,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-30,"Sep 30, 2025",2025-09-30,exact_match
3690570,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-11-07,"Nov 7, 2025",2025-11-07,exact_match
3690650,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-31,"Jul 31, 2025",2025-07-31,exact_match
3690890,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-09-03,"Sep 3, 2025",2025-09-03,exact_match
3690910,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-07-11,"Jul 11, 2025",2025-07-11,exact_match
3690980,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-08-05,"Aug 5, 2025",2025-08-05,exact_match
3691030,True,,2026-09-13T07:32:04.050579+00:00,success,game,2025-10-05,"Oct 5, 2025",2025-10-05,exact_match
