"fitted_probability","false_positive_rate","true_positive_rate"
0.918829534653978,0.025065963060686,0.0973214285714286
0.918713657159299,0.025065963060686,0.0977678571428571
0.918652717129121,0.025065963060686,0.0982142857142857
0.918652683809839,0.025065963060686,0.0986607142857143
0.918646730725386,0.025065963060686,0.0991071428571429
0.918627434401985,0.025065963060686,0.0995535714285714
0.918511739156602,0.025065963060686,0.1
0.918390918206162,0.025065963060686,0.100446428571429
0.918176198303446,0.025065963060686,0.100892857142857
0.918171463554193,0.025065963060686,0.101339285714286
0.918115067252837,0.025065963060686,0.101785714285714
0.918065062521883,0.025065963060686,0.102232142857143
0.917997568994041,0.025065963060686,0.102678571428571
0.917943741960362,0.025065963060686,0.103125
0.917942887662194,0.025065963060686,0.103571428571429
0.917839639566847,0.025065963060686,0.104017857142857
0.917765447518443,0.025065963060686,0.104464285714286
0.917720550349194,0.025065963060686,0.104910714285714
0.917654045080095,0.025065963060686,0.105357142857143
0.917395206075344,0.025065963060686,0.105803571428571
0.917391428398959,0.025065963060686,0.10625
0.917229398387006,0.025065963060686,0.106696428571429
0.91698877402581,0.025065963060686,0.107142857142857
0.916947453930589,0.025065963060686,0.107589285714286
0.916897657946093,0.025065963060686,0.108035714285714
0.916496258115931,0.025065963060686,0.108482142857143
0.916435893537973,0.025065963060686,0.108928571428571
0.916430022954704,0.025065963060686,0.109375
0.916402751640511,0.025065963060686,0.109821428571429
0.916328461803291,0.025065963060686,0.110267857142857
0.916050436465559,0.025065963060686,0.110714285714286
0.916044218155064,0.025065963060686,0.111160714285714
0.915942623931084,0.025065963060686,0.111607142857143
0.915829767013655,0.025065963060686,0.112053571428571
0.915781268014947,0.025065963060686,0.1125
0.915770067336951,0.025065963060686,0.112946428571429
0.9157068306095,0.025065963060686,0.113392857142857
0.915435707872472,0.025065963060686,0.113839285714286
0.915426727190293,0.025065963060686,0.114285714285714
0.91541538614973,0.025065963060686,0.114732142857143
0.915134404024872,0.025065963060686,0.115178571428571
0.91505745748166,0.025065963060686,0.115625
0.915001950850596,0.025065963060686,0.116071428571429
0.914916524438833,0.025065963060686,0.116517857142857
0.914716833875072,0.025065963060686,0.116964285714286
0.914714272292221,0.025065963060686,0.117410714285714
0.914555648547764,0.025065963060686,0.117857142857143
0.914546379821265,0.025065963060686,0.118303571428571
0.914438740294316,0.025065963060686,0.11875
0.914220476980916,0.0263852242744063,0.11875
0.914194353448138,0.0263852242744063,0.119196428571429
0.913990117047103,0.0263852242744063,0.119642857142857
0.913936872983424,0.0263852242744063,0.120089285714286
0.913907832993714,0.0277044854881266,0.120089285714286
0.913831462946943,0.0277044854881266,0.120535714285714
0.913756606107745,0.0277044854881266,0.120982142857143
0.913704924897569,0.0277044854881266,0.121428571428571
0.913661199671437,0.029023746701847,0.121428571428571
0.913584878629015,0.0303430079155673,0.121428571428571
0.913570648544672,0.0303430079155673,0.121875
0.913538065594642,0.0303430079155673,0.122321428571429
0.913490692386234,0.0303430079155673,0.122767857142857
0.913364643511946,0.0303430079155673,0.123214285714286
0.913320598738194,0.0303430079155673,0.123660714285714
0.913215233154404,0.0303430079155673,0.124107142857143
0.913184929548952,0.0303430079155673,0.124553571428571
0.913098965920847,0.0303430079155673,0.125
0.913069550617116,0.0303430079155673,0.125446428571429
0.913037302257295,0.0303430079155673,0.125892857142857
0.912876777125139,0.0303430079155673,0.126339285714286
0.912848127437442,0.0303430079155673,0.126785714285714
0.912691521702336,0.0303430079155673,0.127232142857143
0.912480308308801,0.0303430079155673,0.127678571428571
0.912459557533535,0.0303430079155673,0.128125
0.912457448951921,0.0303430079155673,0.128571428571429
0.912449474454559,0.0303430079155673,0.129017857142857
0.912424888093135,0.0303430079155673,0.129464285714286
0.912346386703078,0.0303430079155673,0.129910714285714
0.912293899488393,0.0303430079155673,0.130357142857143
0.912264401101444,0.0316622691292876,0.130357142857143
0.912196631898328,0.0316622691292876,0.130803571428571
0.911950630058891,0.0316622691292876,0.13125
0.911906727564014,0.0316622691292876,0.131696428571429
0.911878777085005,0.0316622691292876,0.132142857142857
0.911807363786767,0.0316622691292876,0.132589285714286
0.911660981056981,0.0316622691292876,0.133035714285714
0.911598108831265,0.0316622691292876,0.133482142857143
0.911391186518662,0.0316622691292876,0.133928571428571
0.911248852036563,0.0316622691292876,0.134375
0.91113121088965,0.0316622691292876,0.134821428571429
0.911025310212573,0.0316622691292876,0.135267857142857
0.910892360312895,0.0316622691292876,0.135714285714286
0.91079918877026,0.0316622691292876,0.136160714285714
0.910702816235595,0.0316622691292876,0.136607142857143
0.910640386687816,0.0316622691292876,0.137053571428571
0.910629751266482,0.0329815303430079,0.137053571428571
0.910602885442489,0.0329815303430079,0.1375
