"model_id","price_usd","price_support_region","predicted_probability","ci95_lower","ci95_upper","link_estimate","link_standard_error"
"PRICE_SPLINE_DF4_SENSITIVITY",79.6884924623115,"SPARSE_TAIL",0.684296081976513,0.511327413695089,0.817850885116248,0.773585886271128,0.371572377479075
"PRICE_SPLINE_DF4_SENSITIVITY",80.6910050251256,"SPARSE_TAIL",0.680440695806018,0.505125047839868,0.816242522235625,0.755797798099574,0.375158367473882
"PRICE_SPLINE_DF4_SENSITIVITY",81.6935175879397,"SPARSE_TAIL",0.67659165959061,0.498963133705829,0.814640821280291,0.738152192754424,0.378731277580351
"PRICE_SPLINE_DF4_SENSITIVITY",82.6960301507538,"SPARSE_TAIL",0.672749587984389,0.492843380707142,0.813045751901295,0.720647513358641,0.382290670426224
"PRICE_SPLINE_DF4_SENSITIVITY",83.6985427135678,"SPARSE_TAIL",0.66891507659843,0.486767403828204,0.811457283506433,0.703282202623561,0.385836146003219
"PRICE_SPLINE_DF4_SENSITIVITY",84.7010552763819,"SPARSE_TAIL",0.665088702345647,0.480736725144624,0.809875385344396,0.686054705104046,0.389367339252346
"PRICE_SPLINE_DF4_SENSITIVITY",85.703567839196,"SPARSE_TAIL",0.661271023778929,0.474752775467763,0.808300026575852,0.668963469209782,0.392883917798287
"PRICE_SPLINE_DF4_SENSITIVITY",86.70608040201,"SPARSE_TAIL",0.657462581423386,0.468816896101552,0.806731176333248,0.652006948996409,0.396385579824522
"PRICE_SPLINE_DF4_SENSITIVITY",87.7085929648241,"SPARSE_TAIL",0.65366389810346,0.462930340700545,0.805168803770844,0.635183605757806,0.399872052081135
"PRICE_SPLINE_DF4_SENSITIVITY",88.7111055276382,"SPARSE_TAIL",0.649875479265487,0.457094277218411,0.803612878106356,0.618491909438703,0.403343088017551
"PRICE_SPLINE_DF4_SENSITIVITY",89.7136180904523,"SPARSE_TAIL",0.646097813296243,0.45130978993635,0.80206336865535,0.601930339884936,0.406798466032806
"PRICE_SPLINE_DF4_SENSITIVITY",90.7161306532663,"SPARSE_TAIL",0.642331371837903,0.445577881561277,0.800520244859411,0.585497387946931,0.410237987836259
"PRICE_SPLINE_DF4_SENSITIVITY",91.7186432160804,"SPARSE_TAIL",0.638576610099765,0.439899475383954,0.798983476308962,0.569191556450495,0.413661476912031
"PRICE_SPLINE_DF4_SENSITIVITY",92.7211557788945,"SPARSE_TAIL",0.634833967167036,0.434275417487631,0.797453032761508,0.553011361047629,0.417068777080787
"PRICE_SPLINE_DF4_SENSITIVITY",93.7236683417085,"SPARSE_TAIL",0.631103866306903,0.428706478998196,0.795928884155958,0.536955330958858,0.420459751152818
"PRICE_SPLINE_DF4_SENSITIVITY",94.7261809045226,"SPARSE_TAIL",0.627386715272084,0.423193358367203,0.794411000623614,0.521022009617454,0.423834279666715
