"model","current_price_usd","predicted_probability"
"Natural spline df=3",93.7236683417085,0.652995789435049
"Natural spline df=3",94.7261809045226,0.649787872047692
"Natural spline df=3",95.7286934673367,0.646591634796734
"Natural spline df=3",96.7312060301507,0.643407301083376
"Natural spline df=3",97.7337185929648,0.640235084890591
"Natural spline df=3",98.7362311557789,0.637075191021326
"Natural spline df=3",99.738743718593,0.633927815331245
"Natural spline df=3",100.741256281407,0.630793144956233
"Natural spline df=3",101.743768844221,0.627671358534847
"Natural spline df=3",102.746281407035,0.624562626425903
"Natural spline df=3",103.748793969849,0.621467110921358
"Natural spline df=3",104.751306532663,0.618384966454631
"Natural spline df=3",105.753819095477,0.615316339804511
"Natural spline df=3",106.756331658291,0.612261370294759
"Natural spline df=3",107.758844221106,0.609220189989545
"Natural spline df=3",108.76135678392,0.606192923884795
"Natural spline df=3",109.763869346734,0.603179690095579
"Natural spline df=3",110.766381909548,0.600180600039608
"Natural spline df=3",111.768894472362,0.597195758616933
"Natural spline df=3",112.771407035176,0.594225264385937
"Natural spline df=3",113.77391959799,0.591269209735678
"Natural spline df=3",114.776432160804,0.58832768105467
"Natural spline df=3",115.778944723618,0.585400758896159
"Natural spline df=3",116.781457286432,0.582488518139964
"Natural spline df=3",117.783969849246,0.579591028150943
"Natural spline df=3",118.78648241206,0.57670835293415
"Natural spline df=3",119.788994974874,0.57384055128672
"Natural spline df=3",120.791507537688,0.570987676946564
"Natural spline df=3",121.794020100503,0.568149778737909
"Natural spline df=3",122.796532663317,0.565326900713731
"Natural spline df=3",123.799045226131,0.562519082295152
"Natural spline df=3",124.801557788945,0.559726358407832
"Natural spline df=3",125.804070351759,0.556948759615405
"Natural spline df=3",126.806582914573,0.554186312250013
"Natural spline df=3",127.809095477387,0.55143903853999
"Natural spline df=3",128.811608040201,0.548706956734719
"Natural spline df=3",129.814120603015,0.545990081226728
"Natural spline df=3",130.816633165829,0.543288422671066
"Natural spline df=3",131.819145728643,0.540601988101989
"Natural spline df=3",132.821658291457,0.537930781047019
"Natural spline df=3",133.824170854271,0.535274801638402
"Natural spline df=3",134.826683417085,0.532634046722017
"Natural spline df=3",135.8291959799,0.530008509963775
"Natural spline df=3",136.831708542714,0.527398181953554
"Natural spline df=3",137.834221105528,0.524803050306693
"Natural spline df=3",138.836733668342,0.522223099763122
"Natural spline df=3",139.839246231156,0.519658312284128
"Natural spline df=3",140.84175879397,0.517108667146825
"Natural spline df=3",141.844271356784,0.514574141036359
"Natural spline df=3",142.846783919598,0.512054708135887
"Natural spline df=3",143.849296482412,0.509550340214369
"Natural spline df=3",144.851809045226,0.507061006712213
"Natural spline df=3",145.85432160804,0.504586674824821
"Natural spline df=3",146.856834170854,0.502127309584052
"Natural spline df=3",147.859346733668,0.499682873937666
"Natural spline df=3",148.861859296482,0.497253328826767
"Natural spline df=3",149.864371859296,0.494838633261297
"Natural spline df=3",150.866884422111,0.492438744393608
"Natural spline df=3",151.869396984925,0.490053617590149
"Natural spline df=3",152.871909547739,0.487683206501316
"Natural spline df=3",153.874422110553,0.48532746312949
"Natural spline df=3",154.876934673367,0.482986337895293
"Natural spline df=3",155.879447236181,0.480659779702122
"Natural spline df=3",156.881959798995,0.478347735998969
"Natural spline df=3",157.884472361809,0.476050152841572
"Natural spline df=3",158.886984924623,0.473766974951941
"Natural spline df=3",159.889497487437,0.47149814577627
"Natural spline df=3",160.892010050251,0.469243607541297
"Natural spline df=3",161.894522613065,0.467003301309119
"Natural spline df=3",162.897035175879,0.464777167030507
"Natural spline df=3",163.899547738693,0.462565143596757
"Natural spline df=3",164.902060301508,0.460367168890092
"Natural spline df=3",165.904572864322,0.458183179832674
"Natural spline df=3",166.907085427136,0.45601311243422
"Natural spline df=3",167.90959798995,0.453856901838288
"Natural spline df=3",168.912110552764,0.451714482367241
"Natural spline df=3",169.914623115578,0.449585787565922
"Natural spline df=3",170.917135678392,0.44747075024408
"Natural spline df=3",171.919648241206,0.445369302517553
"Natural spline df=3",172.92216080402,0.443281375848268
"Natural spline df=3",173.924673366834,0.44120690108305
"Natural spline df=3",174.927185929648,0.439145808491297
"Natural spline df=3",175.929698492462,0.437098027801532
"Natural spline df=3",176.932211055276,0.435063488236859
"Natural spline df=3",177.93472361809,0.433042118549355
"Natural spline df=3",178.937236180905,0.431033847053421
"Natural spline df=3",179.939748743719,0.429038601658107
"Natural spline df=3",180.942261306533,0.427056309898458
"Natural spline df=3",181.944773869347,0.425086898965879
"Natural spline df=3",182.947286432161,0.423130295737563
"Natural spline df=3",183.949798994975,0.421186426804992
"Natural spline df=3",184.952311557789,0.419255218501541
"Natural spline df=3",185.954824120603,0.417336596929203
"Natural spline df=3",186.957336683417,0.41543048798446
"Natural spline df=3",187.959849246231,0.413536817383323
"Natural spline df=3",188.962361809045,0.411655510685552
"Natural spline df=3",189.964874371859,0.409786493318088
"Natural spline df=3",190.967386934673,0.407929690597716
"Natural spline df=3",191.969899497487,0.406085027752967
"Natural spline df=3",192.972412060302,0.404252429945294
"Natural spline df=3",193.974924623116,0.402431822289532
"Natural spline df=3",194.97743718593,0.400623129873659
"Natural spline df=3",195.979949748744,0.398826277777885
"Natural spline df=3",196.982462311558,0.397041191093075
"Natural spline df=3",197.984974874372,0.395267794938534
"Natural spline df=3",198.987487437186,0.393506014479167
"Natural spline df=3",199.99,0.391755774942024
