"appid","review_count","attention_tier","high_attention_100","is_free","current_price_usd","days_since_release","log_days","platform_segment","genre_action","genre_adventure","genre_casual","genre_indie","genre_rpg","genre_simulation","genre_strategy","tier_price_spline_1","tier_price_spline_2","tier_price_spline_3"
267390,14,"Tier2",0,0,17.99,394,5.97635090929793,"Windows only",0,1,0,0,0,0,0,0.429376064752116,-0.185567587009545,0.204263061086857
427410,41961,"Tier4",1,0,34.99,418,6.03548143252476,"Windows only",1,1,0,0,1,1,0,0.435228922861523,-0.245501068980568,0.413888556241668
444930,214,"Tier3",1,1,0,332,5.80513496891649,"Windows + macOS + Linux",1,0,1,1,0,1,0,0,0,0
496170,9,"Tier1",0,0,5.99,299,5.70044357339069,"Windows only",0,1,1,1,0,0,0,-0.0168287319568234,0.00432550733585602,-0.00254065785494112
497880,12,"Tier2",0,0,9.99,278,5.62762111369064,"Windows only",0,0,1,1,0,0,1,0.251218860272004,-0.0918672356966252,0.068024739758569
533610,10,"Tier2",0,0,5.99,335,5.81413053182507,"Windows only",1,1,0,1,0,0,0,-0.0168287319568234,0.00432550733585602,-0.00254065785494112
541300,4715,"Tier4",1,0,19.99,282,5.64190707093811,"Windows only",1,1,0,1,0,1,0,0.443367319783897,-0.198158365479033,0.23384151956249
606160,7248,"Tier4",1,0,17.49,283,5.64544689764324,"Windows only",1,1,0,1,0,0,0,0.424742323019891,-0.181990650300696,0.196606670379872
633080,1101,"Tier4",1,0,19.99,395,5.97888576490112,"Windows only",1,1,0,1,1,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
660200,1,"Tier1",0,0,9.99,436,6.07764224334903,"Windows + macOS",1,0,1,1,0,0,1,0.251218860272004,-0.0918672356966252,0.068024739758569
690320,5,"Tier1",0,0,4.99,299,5.70044357339069,"Windows + Linux",1,0,0,1,0,0,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
766500,19,"Tier2",0,0,3.99,318,5.76205138278018,"Windows + macOS",1,1,0,1,0,0,0,-0.163294420304253,0.0039253576640299,-0.00263922125326072
832360,419,"Tier3",1,0,19.99,355,5.87211778947542,"Windows + macOS + Linux",0,0,1,1,0,1,1,0.443367319783897,-0.198158365479033,0.23384151956249
863970,7,"Tier1",0,0,14.99,300,5.7037824746562,"Windows only",1,0,0,1,0,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
887330,22,"Tier2",0,0,19.99,304,5.71702770140622,"Windows only",1,0,0,0,0,0,1,0.443367319783897,-0.198158365479033,0.23384151956249
990380,1910,"Tier4",1,0,19.99,376,5.92958914338989,"Windows only",1,1,0,0,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1004640,5650,"Tier4",1,0,49.99,348,5.85220247977447,"Windows only",0,0,0,0,1,0,1,0.366757544550316,-0.260600662025219,0.545952946944552
1024820,9,"Tier1",0,0,24.99,296,5.69035945432406,"Windows only",1,0,0,1,0,1,0,0.456151751806107,-0.220841737810706,0.30120429943399
1033380,8,"Tier1",0,0,9.99,344,5.8406416573734,"Windows + macOS",0,0,0,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1056170,37,"Tier2",0,0,9.99,276,5.62040086571715,"Windows only",1,0,0,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1057580,36,"Tier2",0,0,9.99,418,6.03548143252476,"Windows only",1,0,1,1,0,1,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1058230,2,"Tier1",0,0,4.99,282,5.64190707093811,"Windows only",0,0,1,1,0,0,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1058710,365,"Tier3",1,0,11.99,398,5.98645200528444,"Windows only",0,0,0,1,1,1,1,0.325096773641836,-0.125268847109111,0.10484064365824
1101650,2,"Tier1",0,0,2.99,270,5.59842195899838,"Windows only",1,0,0,1,1,1,0,-0.200102891281294,-0.0515775081764219,0.0272910343386091
1126340,8,"Tier1",0,0,4.99,358,5.8805329864007,"Windows only",0,0,0,1,0,0,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1141550,1682,"Tier4",1,0,4.99,301,5.70711026474888,"Windows only",1,1,1,1,0,1,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1151990,76,"Tier2",0,0,9.99,381,5.9427993751267,"Windows + macOS + Linux",0,1,1,1,0,0,1,0.251218860272004,-0.0918672356966252,0.068024739758569
1154140,1,"Tier1",0,0,12.99,366,5.90263333340137,"Windows only",0,1,1,1,1,1,1,0.352184179054766,-0.138692384061404,0.122585476016817
1156820,36,"Tier2",0,0,7.99,297,5.6937321388027,"Windows only",1,0,0,1,1,0,0,0.138467671971053,-0.0461391003521592,0.0300758282519593
1166940,43,"Tier2",0,0,29.99,313,5.74620319054015,"Windows only",1,1,0,1,0,0,0,0.450508679108406,-0.235558822620563,0.360701542701817
1170570,4712,"Tier4",1,0,19.99,423,6.04737217904628,"Windows + macOS + Linux",0,1,0,1,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1191050,5,"Tier1",0,0,9.99,338,5.82304589548302,"Windows only",1,1,0,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1194040,4,"Tier1",0,0,6.99,415,6.0282785202307,"Windows only",0,0,1,1,0,0,0,0.0647926208600656,-0.0196821001690604,0.012133851804991
1201700,477,"Tier3",1,0,9.35,402,5.99645208861902,"Windows + macOS + Linux",0,0,0,1,0,1,1,0.220222307539691,-0.0787817901989881,0.0559290554798511
1239360,218,"Tier3",1,0,16.99,346,5.84643877505772,"Windows + macOS + Linux",1,1,0,1,0,0,0,0.419575949297417,-0.178216261844633,0.188841310784716
1264970,576,"Tier3",1,0,10.49,277,5.62401750618734,"Windows + macOS",0,0,0,1,0,0,1,0.272652489940333,-0.101190374052271,0.0773801211224114
1273640,206,"Tier3",1,0,6.99,423,6.04737217904628,"Windows + macOS",0,1,1,1,0,0,0,0.0647926208600656,-0.0196821001690604,0.012133851804991
1274700,5,"Tier1",0,0,1.49,353,5.8664680569333,"Windows + macOS",1,0,0,1,0,0,0,-0.160133911506303,-0.275447494805641,0.14801427660185
1275550,326,"Tier3",1,0,24.99,360,5.88610403145016,"Windows + macOS",0,1,0,1,0,0,0,0.456151751806107,-0.220841737810706,0.30120429943399
1283360,6,"Tier1",0,0,1.99,283,5.64544689764324,"Windows only",1,0,0,1,0,0,0,-0.191000956662677,-0.174609008555128,0.0936365139174693
1292460,66,"Tier2",0,0,19.99,374,5.92425579741453,"Windows + macOS + Linux",1,1,0,1,1,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1295870,63,"Tier2",0,0,9.99,311,5.73979291217923,"Windows + macOS + Linux",0,0,0,0,1,0,1,0.251218860272004,-0.0918672356966252,0.068024739758569
1296660,130,"Tier3",1,0,34.99,306,5.72358510195238,"Windows only",1,1,0,1,0,0,1,0.435228922861523,-0.245501068980568,0.413888556241668
1298430,10,"Tier2",0,0,14.99,325,5.78382518232974,"Windows + macOS",0,0,0,1,1,0,1,0.392571032510476,-0.160815293725573,0.156651314964725
1308940,112,"Tier3",1,0,19.99,409,6.0137151560428,"Windows only",0,1,1,1,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1329030,13,"Tier2",0,0,9.99,306,5.72358510195238,"Windows + macOS + Linux",0,0,1,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1330360,409,"Tier3",1,0,29.99,363,5.89440283426485,"Windows only",0,0,0,0,1,1,1,0.450508679108406,-0.235558822620563,0.360701542701817
1342490,1831,"Tier4",1,0,27.99,373,5.92157841964382,"Windows only",1,0,0,0,0,0,0,0.454277454569008,-0.23037795728559,0.337737338755611
1342690,413,"Tier3",1,0,14.99,325,5.78382518232974,"Windows only",0,1,0,1,0,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
1344550,83,"Tier2",0,0,17.99,426,6.05443934626937,"Windows + macOS + Linux",1,0,0,1,1,0,0,0.429376064752116,-0.185567587009545,0.204263061086857
1380990,74,"Tier2",0,0,19.99,355,5.87211778947542,"Windows only",1,1,0,1,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1386750,311,"Tier3",1,0,19.99,335,5.81413053182507,"Windows + macOS + Linux",1,1,0,1,1,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1395520,3644,"Tier4",1,0,19.99,321,5.77144112313002,"Windows + Linux",0,1,0,0,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1408090,11,"Tier2",0,0,19.99,416,6.03068526026126,"Windows + macOS",0,0,1,1,0,1,0,0.443367319783897,-0.198158365479033,0.23384151956249
1408730,5,"Tier1",0,0,14.99,425,6.05208916892442,"Windows + macOS",1,1,0,1,0,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
1421250,27145,"Tier4",1,0,10.99,282,5.64190707093811,"Windows + macOS",0,1,0,1,0,0,0,0.291956005597191,-0.109818110275501,0.0866397974300799
1423630,4,"Tier1",0,0,7.99,264,5.57594910314632,"Windows + macOS",1,1,1,1,1,1,1,0.138467671971053,-0.0461391003521592,0.0300758282519593
1425980,1524,"Tier4",1,0,3.99,390,5.96614673912369,"Windows only",0,1,1,1,0,1,0,-0.163294420304253,0.0039253576640299,-0.00263922125326072
1427070,3,"Tier1",0,0,7.99,424,6.04973345523196,"Windows only",1,0,1,1,0,0,0,0.138467671971053,-0.0461391003521592,0.0300758282519593
1447820,152,"Tier3",1,0,19.99,388,5.96100533962327,"Windows + Linux",1,1,0,1,1,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1449110,8398,"Tier4",1,0,69.99,319,5.76519110278484,"Windows only",1,1,0,0,1,0,0,0.266233746955022,-0.26624673578549,0.680223012485208
1456570,23,"Tier2",0,0,14.99,339,5.82600010738045,"Windows only",0,1,1,1,0,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
1471650,489,"Tier3",1,0,29.99,381,5.9427993751267,"Windows only",1,1,0,1,0,0,0,0.450508679108406,-0.235558822620563,0.360701542701817
1476400,60,"Tier2",0,0,19.99,356,5.87493073085203,"Windows only",0,0,0,1,0,0,1,0.443367319783897,-0.198158365479033,0.23384151956249
1517560,15,"Tier2",0,0,9.99,348,5.85220247977447,"Windows only",1,1,0,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1533140,5,"Tier1",0,0,4.99,347,5.84932477994686,"Windows only",0,0,1,0,0,1,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1538550,1848,"Tier4",1,0,24.99,363,5.89440283426485,"Windows only",0,1,1,0,0,0,0,0.456151751806107,-0.220841737810706,0.30120429943399
1541370,627,"Tier3",1,0,12.99,319,5.76519110278484,"Windows + macOS",0,0,0,0,0,1,0,0.352184179054766,-0.138692384061404,0.122585476016817
1548180,197,"Tier3",1,0,19.99,424,6.04973345523196,"Windows only",1,1,0,1,0,0,1,0.443367319783897,-0.198158365479033,0.23384151956249
1556010,73,"Tier2",0,0,10.99,277,5.62401750618734,"Windows only",1,0,0,0,0,0,0,0.291956005597191,-0.109818110275501,0.0866397974300799
1558800,102,"Tier3",1,0,3.99,282,5.64190707093811,"Windows only",0,0,1,1,0,0,0,-0.163294420304253,0.0039253576640299,-0.00263922125326072
1560160,75,"Tier2",0,0,14.99,328,5.79301360838414,"Windows only",1,1,1,1,1,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
1567530,19,"Tier2",0,0,19.99,384,5.95064255258773,"Windows only",0,1,0,1,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1574570,236,"Tier3",1,0,4.99,311,5.73979291217923,"Windows + macOS + Linux",0,1,1,1,1,1,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1575810,147,"Tier3",1,0,24.99,359,5.88332238848828,"Windows only",0,1,0,1,1,0,0,0.456151751806107,-0.220841737810706,0.30120429943399
1583540,15,"Tier2",0,0,49.69,426,6.05443934626937,"Windows + macOS",0,0,0,1,0,1,0,0.368262352336686,-0.260429465200469,0.543630213614568
1594040,359,"Tier3",1,0,39.99,320,5.76832099579377,"Windows only",1,0,0,0,0,0,0,0.414741112884119,-0.252383810537472,0.461936938410595
1599420,27,"Tier2",0,0,14.99,409,6.0137151560428,"Windows only",1,1,0,1,0,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
1605250,725,"Tier3",1,0,24.99,360,5.88610403145016,"Windows only",1,0,0,1,0,0,1,0.456151751806107,-0.220841737810706,0.30120429943399
1620730,4254,"Tier4",1,0,49.99,374,5.92425579741453,"Windows only",1,1,0,0,0,0,0,0.366757544550316,-0.260600662025219,0.545952946944552
1622630,63,"Tier2",0,0,29.99,376,5.92958914338989,"Windows only",1,1,0,0,0,0,0,0.450508679108406,-0.235558822620563,0.360701542701817
1623120,34,"Tier2",0,0,4.99,400,5.99146454710798,"Windows only",1,0,0,0,0,0,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1639710,6,"Tier1",0,0,4.99,408,6.01126717440416,"Windows + macOS + Linux",1,0,0,1,0,0,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1644700,5,"Tier1",0,0,2.99,290,5.66988092298052,"Windows only",1,1,0,0,0,0,0,-0.200102891281294,-0.0515775081764219,0.0272910343386091
1645630,737,"Tier3",1,0,24.99,283,5.64544689764324,"Windows only",1,1,0,1,0,0,0,0.456151751806107,-0.220841737810706,0.30120429943399
1652400,6,"Tier1",0,0,9.99,270,5.59842195899838,"Windows only",0,1,1,1,0,1,1,0.251218860272004,-0.0918672356966252,0.068024739758569
1657630,43483,"Tier4",1,0,17.99,355,5.87211778947542,"Windows only",1,1,1,1,0,1,0,0.429376064752116,-0.185567587009545,0.204263061086857
1660960,466,"Tier3",1,0,19.99,306,5.72358510195238,"Windows only",1,1,0,1,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1665260,295,"Tier3",1,0,9.99,366,5.90263333340137,"Windows + macOS + Linux",1,1,0,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1670690,572,"Tier3",1,0,19.99,277,5.62401750618734,"Windows only",1,1,0,1,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1689390,32,"Tier2",0,0,14.99,321,5.77144112313002,"Windows only",1,1,0,1,1,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
1693040,1056,"Tier4",1,0,12.99,359,5.88332238848828,"Windows only",1,0,0,1,0,0,0,0.352184179054766,-0.138692384061404,0.122585476016817
1699230,2520,"Tier4",1,0,14.99,290,5.66988092298052,"Windows only",1,1,0,1,0,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
1710260,5,"Tier1",0,0,7.99,314,5.74939298590825,"Windows + Linux",0,1,1,1,0,0,0,0.138467671971053,-0.0461391003521592,0.0300758282519593
1711790,12,"Tier2",0,0,5.99,290,5.66988092298052,"Windows only",0,0,0,1,0,0,0,-0.0168287319568234,0.00432550733585602,-0.00254065785494112
1714530,60,"Tier2",0,0,24.99,342,5.8348107370626,"Windows only",1,1,0,0,1,0,0,0.456151751806107,-0.220841737810706,0.30120429943399
1715860,10,"Tier2",0,0,7.99,409,6.0137151560428,"Windows only",1,0,0,1,0,0,0,0.138467671971053,-0.0461391003521592,0.0300758282519593
1717400,50,"Tier2",0,0,14.99,325,5.78382518232974,"Windows + macOS",0,1,0,1,0,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
1718460,1441,"Tier4",1,0,29.99,275,5.61677109766657,"Windows + macOS + Linux",1,0,0,0,0,0,0,0.450508679108406,-0.235558822620563,0.360701542701817
1724030,153,"Tier3",1,0,9.99,382,5.94542060860658,"Windows + macOS",0,0,0,0,1,0,1,0.251218860272004,-0.0918672356966252,0.068024739758569
1727750,2,"Tier1",0,0,14.99,282,5.64190707093811,"Windows + Linux",0,0,0,1,0,0,1,0.392571032510476,-0.160815293725573,0.156651314964725
1731000,21,"Tier2",0,0,9.99,263,5.57215403217776,"Windows only",0,0,1,1,1,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1735700,8544,"Tier4",1,0,23.99,423,6.04737217904628,"Windows only",0,1,0,1,1,1,1,0.455474756915512,-0.217085698098563,0.288418503969787
1748160,27,"Tier2",0,0,4.99,375,5.92692602597041,"Windows only",1,1,0,1,1,1,1,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1752780,38,"Tier2",0,0,6.99,391,5.96870755998537,"Windows + macOS + Linux",1,1,0,0,0,0,0,0.0647926208600656,-0.0196821001690604,0.012133851804991
1757300,10663,"Tier4",1,0,19.99,359,5.88332238848828,"Windows only",1,1,0,1,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1803850,31,"Tier2",0,0,11.24,348,5.85220247977447,"Windows + macOS + Linux",0,0,1,0,0,0,0,0.300885208550545,-0.11389438240413,0.0912310050205625
1805570,42,"Tier2",0,0,4.99,419,6.03787091992214,"Windows only",0,0,0,1,0,0,1,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1817500,746,"Tier3",1,0,5.99,293,5.68017260901707,"Windows + macOS + Linux",1,0,0,1,0,0,0,-0.0168287319568234,0.00432550733585602,-0.00254065785494112
1820100,66,"Tier2",0,0,9.99,328,5.79301360838414,"Windows only",1,1,1,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1821550,7,"Tier1",0,0,5.99,272,5.605802066296,"Windows only",1,0,0,0,0,1,0,-0.0168287319568234,0.00432550733585602,-0.00254065785494112
1829920,3,"Tier1",0,0,4.99,290,5.66988092298052,"Windows only",1,0,1,1,0,0,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1844460,6,"Tier1",0,0,5.99,361,5.88887795833288,"Windows only",1,1,0,1,0,0,0,-0.0168287319568234,0.00432550733585602,-0.00254065785494112
1856490,26,"Tier2",0,0,14.99,436,6.07764224334903,"Windows only",0,0,0,1,1,0,1,0.392571032510476,-0.160815293725573,0.156651314964725
1858790,1,"Tier1",0,0,4.99,301,5.70711026474888,"Windows only",0,1,0,1,0,0,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1860290,1,"Tier1",0,0,4.99,415,6.0282785202307,"Windows only",1,0,0,1,0,0,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
1861410,43,"Tier2",0,0,17.99,297,5.6937321388027,"Windows only",1,0,0,0,0,0,1,0.429376064752116,-0.185567587009545,0.204263061086857
1864000,2301,"Tier4",1,0,18.99,402,5.99645208861902,"Windows only",0,1,1,1,1,0,0,0.43720965676205,-0.192182946818671,0.219257388142993
1866640,1,"Tier1",0,0,1.99,330,5.79909265446053,"Windows only",1,0,0,1,0,0,0,-0.191000956662677,-0.174609008555128,0.0936365139174693
1869290,1466,"Tier4",1,0,25.49,394,5.97635090929793,"Windows only",1,1,0,1,0,0,0,0.456219270970799,-0.222601878415525,0.307478884452412
1869780,826,"Tier3",1,0,19.99,418,6.03548143252476,"Windows only",1,1,0,1,1,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1880620,1344,"Tier4",1,0,23.99,325,5.78382518232974,"Windows only",1,0,1,0,0,0,0,0.455474756915512,-0.217085698098563,0.288418503969787
1891030,4,"Tier1",0,0,6.99,284,5.64897423816121,"Windows only",1,0,0,1,0,0,0,0.0647926208600656,-0.0196821001690604,0.012133851804991
1893440,104,"Tier3",1,0,14.99,310,5.73657229747919,"Windows + macOS + Linux",1,1,0,1,1,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
1909840,2047,"Tier4",1,0,17.99,312,5.74300318780948,"Windows only",1,1,0,1,0,1,0,0.429376064752116,-0.185567587009545,0.204263061086857
1911200,1,"Tier1",0,0,9.99,313,5.74620319054015,"Windows only",1,1,0,1,0,1,1,0.251218860272004,-0.0918672356966252,0.068024739758569
1925940,21,"Tier2",0,1,0,322,5.77455154554441,"Windows only",0,1,0,0,0,1,0,0,0,0
1926610,47,"Tier2",0,0,19.99,312,5.74300318780948,"Windows + macOS",0,0,1,1,0,1,1,0.443367319783897,-0.198158365479033,0.23384151956249
1929290,1787,"Tier4",1,0,12.79,278,5.62762111369064,"Windows + macOS + Linux",1,0,1,1,0,0,0,0.347190778162026,-0.136151259238668,0.119074096616357
1932190,9,"Tier1",0,0,10.19,324,5.78074351579233,"Windows only",1,1,0,0,1,0,0,0.260064868682799,-0.0956850765583875,0.0717777166848892
1935330,13,"Tier2",0,0,19.99,342,5.8348107370626,"Windows only",0,1,0,1,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
1936360,181,"Tier3",1,0,12.99,363,5.89440283426485,"Windows only",1,0,0,1,0,0,0,0.352184179054766,-0.138692384061404,0.122585476016817
1940870,43,"Tier2",0,0,6.99,320,5.76832099579377,"Windows only",0,0,1,0,0,1,0,0.0647926208600656,-0.0196821001690604,0.012133851804991
1941370,56,"Tier2",0,0,14.99,290,5.66988092298052,"Windows only",1,0,0,0,0,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
1942500,2,"Tier1",0,0,6.99,269,5.59471137960184,"Windows + Linux",0,0,1,1,0,0,0,0.0647926208600656,-0.0196821001690604,0.012133851804991
1943950,136842,"Tier4",1,0,9.99,325,5.78382518232974,"Windows only",1,0,0,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1946930,18,"Tier2",0,0,3.99,350,5.85793315448346,"Windows only",0,1,1,1,0,0,1,-0.163294420304253,0.0039253576640299,-0.00263922125326072
1947160,17,"Tier2",0,0,12,342,5.8348107370626,"Windows only",1,1,0,1,0,0,0,0.325395405556167,-0.125412436935798,0.105020394767626
1951060,17,"Tier2",0,0,8.99,397,5.98393628068719,"Windows only",0,0,1,1,0,1,0,0.200788076739357,-0.0707802778736949,0.0490770781566566
1961850,60,"Tier2",0,0,20,286,5.65599181081985,"Windows + macOS + Linux",0,1,0,1,0,0,0,0.44342128098525,-0.198215170564446,0.233985348263895
1962020,5,"Tier1",0,0,9.99,303,5.71373280550937,"Windows + Linux",1,0,1,1,0,1,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1963370,6960,"Tier4",1,0,16.99,260,5.56068163101553,"Windows only",0,1,0,1,1,0,0,0.419575949297417,-0.178216261844633,0.188841310784716
1968180,21,"Tier2",0,0,4.49,311,5.73979291217923,"Windows + macOS + Linux",1,1,0,1,0,1,0,-0.133453755302326,0.0147876202368631,-0.00849676194396054
1968440,1,"Tier1",0,0,9.99,302,5.71042701737487,"Windows only",1,1,1,1,1,1,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1976860,123,"Tier3",1,0,13.99,306,5.72358510195238,"Windows only",1,0,0,1,0,0,1,0.374378963846971,-0.15044831662319,0.139856650607732
1983950,2,"Tier1",0,0,2.99,317,5.75890177387728,"Windows only",0,1,1,1,0,0,1,-0.200102891281294,-0.0515775081764219,0.0272910343386091
1985300,7,"Tier1",0,0,9.99,321,5.77144112313002,"Windows only",1,1,0,1,1,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
1989960,4,"Tier1",0,0,2.99,304,5.71702770140622,"Windows + Linux",1,0,1,1,0,0,0,-0.200102891281294,-0.0515775081764219,0.0272910343386091
1995980,7,"Tier1",0,0,1.99,354,5.86929691313377,"Windows only",0,0,1,1,0,0,0,-0.191000956662677,-0.174609008555128,0.0936365139174693
2000780,14,"Tier2",0,0,9.99,374,5.92425579741453,"Windows + macOS",1,1,0,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
2000970,40,"Tier2",0,0,11.99,339,5.82600010738045,"Windows + Linux",1,1,0,1,0,0,1,0.325096773641836,-0.125268847109111,0.10484064365824
2012510,2103,"Tier4",1,1,0,404,6.00141487796115,"Windows only",1,0,0,0,0,0,1,0,0,0
2016460,3235,"Tier4",1,0,34.99,411,6.01859321449623,"Windows only",0,0,1,1,1,1,0,0.435228922861523,-0.245501068980568,0.413888556241668
2018960,30,"Tier2",0,0,19.99,276,5.62040086571715,"Windows only",1,1,0,1,1,1,0,0.443367319783897,-0.198158365479033,0.23384151956249
2021390,64,"Tier2",0,0,3.99,283,5.64544689764324,"Windows + macOS",1,0,0,1,0,0,0,-0.163294420304253,0.0039253576640299,-0.00263922125326072
2022230,104,"Tier3",1,0,19.99,405,6.00388706710654,"Windows + macOS + Linux",0,0,0,1,0,0,1,0.443367319783897,-0.198158365479033,0.23384151956249
2025870,17,"Tier2",0,0,12.99,359,5.88332238848828,"Windows + macOS",1,0,0,1,0,0,0,0.352184179054766,-0.138692384061404,0.122585476016817
2055400,1,"Tier1",0,0,1.99,306,5.72358510195238,"Windows only",0,0,1,0,0,0,1,-0.191000956662677,-0.174609008555128,0.0936365139174693
2058140,177,"Tier3",1,0,12.99,362,5.89164421182577,"Windows only",1,1,1,1,0,0,0,0.352184179054766,-0.138692384061404,0.122585476016817
2060160,8990,"Tier4",1,0,7.99,338,5.82304589548302,"Windows + macOS",0,0,1,1,0,1,1,0.138467671971053,-0.0461391003521592,0.0300758282519593
2070860,11,"Tier2",0,0,9.99,380,5.94017125272043,"Windows + Linux",0,1,1,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
2074740,20,"Tier2",0,0,14.99,384,5.95064255258773,"Windows + macOS",0,1,1,1,1,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
2076520,146,"Tier3",1,0,19.99,289,5.66642668811243,"Windows only",1,1,0,1,0,0,0,0.443367319783897,-0.198158365479033,0.23384151956249
2077750,86,"Tier2",0,0,24.99,307,5.7268477475872,"Windows only",0,0,0,0,0,1,0,0.456151751806107,-0.220841737810706,0.30120429943399
2085620,115,"Tier3",1,0,11.99,312,5.74300318780948,"Windows only",1,1,0,1,1,0,0,0.325096773641836,-0.125268847109111,0.10484064365824
2092170,6,"Tier1",0,0,11.99,324,5.78074351579233,"Windows only",1,0,0,1,0,0,0,0.325096773641836,-0.125268847109111,0.10484064365824
2094910,959,"Tier3",1,0,9.99,417,6.0330862217988,"Windows only",0,0,1,1,0,0,1,0.251218860272004,-0.0918672356966252,0.068024739758569
2099220,369,"Tier3",1,0,4.99,429,6.06145691892802,"Windows only",1,0,1,1,0,0,1,-0.097980093369211,0.0172174383899374,-0.00980705605692289
2105620,894,"Tier3",1,0,14.99,299,5.70044357339069,"Windows only",1,0,0,0,0,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
2112750,137,"Tier3",1,0,18.99,321,5.77144112313002,"Windows + Linux",1,1,0,1,0,0,0,0.43720965676205,-0.192182946818671,0.219257388142993
2115390,775,"Tier3",1,0,9.99,338,5.82304589548302,"Windows only",1,1,0,1,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
2115490,37,"Tier2",0,0,9.09,311,5.73979291217923,"Windows only",1,1,0,1,0,0,0,0.206342587472765,-0.0730527377241699,0.0509832784919326
2117370,17,"Tier2",0,0,1.99,285,5.65248918026865,"Windows only",1,0,1,1,1,0,1,-0.191000956662677,-0.174609008555128,0.0936365139174693
2122880,88,"Tier2",0,0,12.99,306,5.72358510195238,"Windows only",0,1,1,1,0,0,0,0.352184179054766,-0.138692384061404,0.122585476016817
2126190,1899,"Tier4",1,0,14.99,306,5.72358510195238,"Windows only",0,1,1,1,0,0,0,0.392571032510476,-0.160815293725573,0.156651314964725
2128430,8,"Tier1",0,0,24.99,292,5.67675380226828,"Windows only",1,1,0,1,1,1,1,0.456151751806107,-0.220841737810706,0.30120429943399
2135960,86,"Tier2",0,0,9.99,415,6.0282785202307,"Windows only",1,0,0,0,0,0,0,0.251218860272004,-0.0918672356966252,0.068024739758569
2140810,3,"Tier1",0,0,29.99,367,5.90536184805457,"Windows only",0,0,1,1,0,1,0,0.450508679108406,-0.235558822620563,0.360701542701817
2143760,1,"Tier1",0,0,4.99,294,5.68357976733868,"Windows only",0,1,0,1,0,0,0,-0.097980093369211,0.0172174383899374,-0.00980705605692289
