"model_id","price_usd","price_support_region","predicted_probability","ci95_lower","ci95_upper"
"OPTIONAL_GAM_K5",138.836733668342,"SPARSE_TAIL",0.525457833819908,0.277300060254695,0.761647445903477
"OPTIONAL_GAM_K5",139.839246231156,"SPARSE_TAIL",0.522801975568819,0.274175714548985,0.76061991578097
"OPTIONAL_GAM_K5",140.84175879397,"SPARSE_TAIL",0.52016134509598,0.271091596889341,0.759596676933271
"OPTIONAL_GAM_K5",141.844271356784,"SPARSE_TAIL",0.51753594148232,0.268047292325599,0.758577703592777
"OPTIONAL_GAM_K5",142.846783919598,"SPARSE_TAIL",0.514925760597524,0.265042382813954,0.757562970238601
"OPTIONAL_GAM_K5",143.849296482412,"SPARSE_TAIL",0.512330795201283,0.262076447673135,0.756552451592014
"OPTIONAL_GAM_K5",144.851809045226,"SPARSE_TAIL",0.509751035042358,0.259149064019125,0.755546122612039
"OPTIONAL_GAM_K5",145.85432160804,"SPARSE_TAIL",0.507186466955481,0.256259807179069,0.754543958491158
"OPTIONAL_GAM_K5",146.856834170854,"SPARSE_TAIL",0.504637074956115,0.253408251085027,0.753545934651161
"OPTIONAL_GAM_K5",147.859346733668,"SPARSE_TAIL",0.502102840333115,0.250593968648212,0.752552026739109
"OPTIONAL_GAM_K5",148.861859296482,"SPARSE_TAIL",0.499583741739312,0.247816532114354,0.751562210623418
"OPTIONAL_GAM_K5",149.864371859296,"SPARSE_TAIL",0.497079755280045,0.245075513400814,0.750576462390057
"OPTIONAL_GAM_K5",150.866884422111,"SPARSE_TAIL",0.494590854599681,0.242370484416077,0.749594758338859
"OPTIONAL_GAM_K5",151.869396984925,"SPARSE_TAIL",0.492117010966141,0.23970101736224,0.748617074979941
"OPTIONAL_GAM_K5",152.871909547739,"SPARSE_TAIL",0.489658193353475,0.237066685021092,0.747643389030217
"OPTIONAL_GAM_K5",153.874422110553,"SPARSE_TAIL",0.487214368522501,0.23446706102438,0.746673677410023
"OPTIONAL_GAM_K5",154.876934673367,"SPARSE_TAIL",0.484785501099549,0.231901720108859,0.745707917239836
"OPTIONAL_GAM_K5",155.879447236181,"SPARSE_TAIL",0.482371553653338,0.229370238356671,0.744746085837078
"OPTIONAL_GAM_K5",156.881959798995,"SPARSE_TAIL",0.479972486770012,0.226872193421644,0.743788160713019
"OPTIONAL_GAM_K5",157.884472361809,"SPARSE_TAIL",0.477588259126365,0.224407164742019,0.742834119569762
"OPTIONAL_GAM_K5",158.886984924623,"SPARSE_TAIL",0.475218827561293,0.221974733740179,0.741883940297314
"OPTIONAL_GAM_K5",159.889497487437,"SPARSE_TAIL",0.472864147145495,0.219574484009869,0.740937600970735
"OPTIONAL_GAM_K5",160.892010050251,"SPARSE_TAIL",0.470524171249451,0.21720600149143,0.739995079847369
"OPTIONAL_GAM_K5",161.894522613065,"SPARSE_TAIL",0.468198851609717,0.214868874635535,0.739056355364143
"OPTIONAL_GAM_K5",162.897035175879,"SPARSE_TAIL",0.46588813839356,0.212562694555912,0.738121406134946
"OPTIONAL_GAM_K5",163.899547738693,"SPARSE_TAIL",0.463591980261959,0.210287055171514,0.737190210948075
"OPTIONAL_GAM_K5",164.902060301508,"SPARSE_TAIL",0.461310324431008,0.208041553338591,0.736262748763744
"OPTIONAL_GAM_K5",165.904572864322,"SPARSE_TAIL",0.459043116731752,0.20582578897311,0.735338998711667
"OPTIONAL_GAM_K5",166.907085427136,"SPARSE_TAIL",0.456790301668476,0.203639365163933,0.734418940088695
"OPTIONAL_GAM_K5",167.90959798995,"SPARSE_TAIL",0.454551822475482,0.201481888277185,0.733502552356518
"OPTIONAL_GAM_K5",168.912110552764,"SPARSE_TAIL",0.452327621172385,0.1993529680522,0.732589815139425
"OPTIONAL_GAM_K5",169.914623115578,"SPARSE_TAIL",0.450117638617951,0.197252217689422,0.731680708222119
"OPTIONAL_GAM_K5",170.917135678392,"SPARSE_TAIL",0.44792181456251,0.19517925393066,0.730775211547588
"OPTIONAL_GAM_K5",171.919648241206,"SPARSE_TAIL",0.445740087698966,0.193133697132029,0.729873305215026
"OPTIONAL_GAM_K5",172.92216080402,"SPARSE_TAIL",0.443572395712438,0.191115171329942,0.728974969477807
