appid,genre_id,genre_name
3342900,4,Casual
3343940,1,Action
3343940,23,Indie
3343940,25,Adventure
3343940,3,RPG
3343940,4,Casual
3344770,1,Action
3344770,23,Indie
3348510,2,Strategy
3348510,23,Indie
3348910,25,Adventure
3348910,28,Simulation
3348910,4,Casual
3350870,1,Action
3350870,37,Free To Play
3351040,28,Simulation
3351040,4,Casual
3352160,23,Indie
3353000,1,Action
3353000,25,Adventure
3353000,70,Early Access
3354220,23,Indie
3354220,28,Simulation
3354220,4,Casual
3354320,1,Action
3354320,23,Indie
3354320,37,Free To Play
3354320,4,Casual
3354750,1,Action
3354750,18,Sports
3354750,37,Free To Play
3354750,70,Early Access
3355080,1,Action
3355080,25,Adventure
3355830,1,Action
3355830,23,Indie
3355830,28,Simulation
3355830,4,Casual
3355900,1,Action
3356250,23,Indie
3356250,25,Adventure
3356350,1,Action
3356350,18,Sports
3356350,23,Indie
3356350,28,Simulation
3356350,4,Casual
3356360,1,Action
3356360,18,Sports
3356360,23,Indie
3356360,28,Simulation
3356360,4,Casual
3359450,28,Simulation
3359450,4,Casual
3359450,70,Early Access
3359900,1,Action
3359910,1,Action
3360320,23,Indie
3360320,28,Simulation
3360320,4,Casual
3360820,23,Indie
3360820,4,Casual
3360890,2,Strategy
3360890,28,Simulation
3360890,3,RPG
3360890,70,Early Access
3361760,1,Action
3361760,25,Adventure
3361760,37,Free To Play
3362660,1,Action
3362660,25,Adventure
3362960,23,Indie
3362960,28,Simulation
3362960,4,Casual
3363570,1,Action
3363570,2,Strategy
3363570,23,Indie
3363570,70,Early Access
3363580,1,Action
3363580,23,Indie
3363580,70,Early Access
3364070,2,Strategy
3364070,23,Indie
3364070,25,Adventure
3364070,28,Simulation
3364070,3,RPG
3364070,4,Casual
3365030,1,Action
3365030,25,Adventure
3365030,28,Simulation
3365030,3,RPG
3365030,4,Casual
3369700,2,Strategy
3369700,23,Indie
3369700,25,Adventure
3369700,3,RPG
3369990,4,Casual
3370050,1,Action
3370050,18,Sports
3370050,23,Indie
3370050,28,Simulation
3370050,37,Free To Play
3370050,4,Casual
3370100,3,RPG
3371110,2,Strategy
3371110,25,Adventure
3371110,28,Simulation
3371110,3,RPG
3371140,2,Strategy
3371140,3,RPG
3371140,70,Early Access
3371480,23,Indie
3371480,3,RPG
3371480,4,Casual
3373830,23,Indie
3373830,28,Simulation
3373830,4,Casual
3374340,2,Strategy
3374340,23,Indie
3374340,37,Free To Play
3374840,1,Action
3374840,23,Indie
3374840,4,Casual
3374840,70,Early Access
3374920,3,RPG
3375780,1,Action
3375780,25,Adventure
3375780,3,RPG
3377290,28,Simulation
3377290,4,Casual
3381290,23,Indie
3381290,25,Adventure
3381290,3,RPG
3381290,70,Early Access
3382270,23,Indie
3382270,25,Adventure
3382270,37,Free To Play
3382670,23,Indie
3382670,25,Adventure
3382670,3,RPG
3382670,70,Early Access
3384840,23,Indie
3384840,25,Adventure
3384840,28,Simulation
3384840,4,Casual
3385250,4,Casual
3385370,1,Action
3385370,23,Indie
3385960,1,Action
3385960,2,Strategy
3385960,70,Early Access
3386100,1,Action
3386100,23,Indie
3386100,9,Racing
3386150,1,Action
3386150,23,Indie
3386150,70,Early Access
3387100,1,Action
3387100,23,Indie
3387100,28,Simulation
3387100,4,Casual
3387320,23,Indie
3387320,25,Adventure
3387320,3,RPG
3387410,1,Action
3387410,25,Adventure
3387420,1,Action
3387420,25,Adventure
3390310,23,Indie
3390310,25,Adventure
3390310,4,Casual
3391200,23,Indie
3391200,25,Adventure
3391200,4,Casual
3391420,23,Indie
3391420,3,RPG
3391420,4,Casual
3395720,1,Action
3395720,23,Indie
3395760,23,Indie
3395760,28,Simulation
3395760,4,Casual
3395760,70,Early Access
3396670,23,Indie
3396670,25,Adventure
3396670,4,Casual
3396740,1,Action
3396740,23,Indie
3396740,25,Adventure
3396740,4,Casual
3398960,1,Action
3398960,2,Strategy
3398960,23,Indie
3398960,25,Adventure
3398960,3,RPG
3398960,4,Casual
3399200,23,Indie
3399200,25,Adventure
3399200,37,Free To Play
3399200,4,Casual
3400380,1,Action
3400380,23,Indie
3400380,3,RPG
3400530,23,Indie
3400530,28,Simulation
3400530,4,Casual
3400530,70,Early Access
3403250,1,Action
3403250,23,Indie
3403250,37,Free To Play
3403250,4,Casual
3404590,23,Indie
3404590,4,Casual
3405340,1,Action
3405340,23,Indie
3405340,4,Casual
3405420,1,Action
3405420,23,Indie
3405420,25,Adventure
3406090,23,Indie
3406090,28,Simulation
3406620,3,RPG
3406740,1,Action
3406740,23,Indie
3406910,25,Adventure
3406910,28,Simulation
3406910,3,RPG
3410630,25,Adventure
3412620,23,Indie
3412620,4,Casual
3413090,1,Action
3413090,2,Strategy
3413090,23,Indie
3413090,25,Adventure
3413090,3,RPG
3413090,4,Casual
3413260,1,Action
3413260,18,Sports
3415230,2,Strategy
3415230,23,Indie
3415230,28,Simulation
3415230,3,RPG
3415230,4,Casual
3415240,2,Strategy
3415240,23,Indie
3415240,28,Simulation
3415240,4,Casual
3415340,1,Action
3415340,23,Indie
3415340,25,Adventure
3415460,23,Indie
3415460,25,Adventure
3415530,18,Sports
3415530,2,Strategy
3415530,23,Indie
3415530,28,Simulation
3415530,4,Casual
3415530,70,Early Access
3415580,2,Strategy
3415580,70,Early Access
3417470,23,Indie
3417470,25,Adventure
3418150,2,Strategy
3418150,23,Indie
3418150,4,Casual
3418150,70,Early Access
3419690,1,Action
3419690,25,Adventure
3419690,28,Simulation
3419690,4,Casual
3420690,1,Action
3420690,23,Indie
3421330,4,Casual
3421560,1,Action
3421560,23,Indie
3422180,23,Indie
3422180,25,Adventure
3424920,2,Strategy
3424920,23,Indie
3424920,25,Adventure
3424920,3,RPG
3424920,4,Casual
3424980,23,Indie
3424980,25,Adventure
3425460,23,Indie
3425460,28,Simulation
3425460,4,Casual
3425460,70,Early Access
3427500,4,Casual
3427550,23,Indie
3427550,28,Simulation
3427550,4,Casual
3427870,37,Free To Play
3427870,4,Casual
3428300,25,Adventure
3428430,1,Action
3428430,23,Indie
3428520,2,Strategy
3428520,23,Indie
3428520,25,Adventure
3428520,28,Simulation
3428520,4,Casual
3428730,23,Indie
3428730,28,Simulation
3428730,4,Casual
3431340,1,Action
3431340,23,Indie
3431340,4,Casual
3431720,23,Indie
3431720,4,Casual
3431770,2,Strategy
3431770,70,Early Access
3432750,23,Indie
3432750,28,Simulation
3432750,4,Casual
3432800,1,Action
3432800,23,Indie
3433230,23,Indie
3433230,25,Adventure
3433600,28,Simulation
3433920,25,Adventure
3433920,28,Simulation
3433920,29,Massively Multiplayer
3433920,3,RPG
3433920,37,Free To Play
3433920,4,Casual
3434460,1,Action
3434460,37,Free To Play
3434460,4,Casual
3435810,1,Action
3435810,23,Indie
3435810,4,Casual
3435920,1,Action
3435920,23,Indie
3435920,25,Adventure
3435920,3,RPG
3435950,23,Indie
3435950,25,Adventure
3435950,4,Casual
3436650,2,Strategy
3436650,28,Simulation
3436870,1,Action
3436870,2,Strategy
3436870,25,Adventure
3436870,70,Early Access
3436960,1,Action
3436960,23,Indie
3437170,2,Strategy
3437170,23,Indie
3437170,25,Adventure
3437170,28,Simulation
3437170,4,Casual
3437610,1,Action
3437610,2,Strategy
3437610,23,Indie
3437610,25,Adventure
3437610,3,RPG
3437610,4,Casual
3440430,1,Action
3440430,23,Indie
3440430,25,Adventure
3440430,28,Simulation
3440430,3,RPG
3440430,70,Early Access
3441000,1,Action
3441000,23,Indie
3441000,25,Adventure
3441000,70,Early Access
3441200,23,Indie
3441200,28,Simulation
3441200,3,RPG
3441200,4,Casual
3442720,2,Strategy
3442720,23,Indie
3442880,4,Casual
3442880,70,Early Access
3443080,1,Action
3443080,25,Adventure
3444080,28,Simulation
3444080,4,Casual
3444080,70,Early Access
3444220,1,Action
3444220,23,Indie
3444220,4,Casual
3445800,23,Indie
3445800,28,Simulation
3445800,4,Casual
3445830,25,Adventure
3445890,4,Casual
3446230,23,Indie
3446230,25,Adventure
3446230,4,Casual
3446250,2,Strategy
3446250,23,Indie
3446250,4,Casual
3446680,25,Adventure
3446680,28,Simulation
3446680,3,RPG
3446680,4,Casual
3446920,2,Strategy
3446920,3,RPG
3446920,37,Free To Play
3447040,3,RPG
3447300,2,Strategy
3447300,23,Indie
3447510,2,Strategy
3447510,23,Indie
3447510,28,Simulation
3447510,4,Casual
3447910,1,Action
3447910,18,Sports
3447910,23,Indie
3447910,9,Racing
3448870,23,Indie
3448870,25,Adventure
3449030,23,Indie
3449030,25,Adventure
3449030,4,Casual
3449040,1,Action
3449040,23,Indie
3449040,3,RPG
3449610,1,Action
3449610,23,Indie
3449610,25,Adventure
3451200,1,Action
3451200,23,Indie
3451200,25,Adventure
3451200,4,Casual
3451500,1,Action
3451500,23,Indie
3451500,29,Massively Multiplayer
3451500,9,Racing
3453330,2,Strategy
3453330,23,Indie
3453330,4,Casual
3453680,23,Indie
3453680,4,Casual
3454570,1,Action
3454570,23,Indie
3454570,25,Adventure
3454570,28,Simulation
3454830,1,Action
3454830,18,Sports
3454830,23,Indie
3454830,37,Free To Play
3454830,4,Casual
3454830,9,Racing
3454980,1,Action
3456230,2,Strategy
3456230,23,Indie
3456230,4,Casual
3456810,1,Action
3456830,23,Indie
3456830,25,Adventure
3458220,23,Indie
3458220,28,Simulation
3458220,3,RPG
3458220,70,Early Access
3458490,37,Free To Play
3458600,2,Strategy
3458600,23,Indie
3458600,3,RPG
3458600,70,Early Access
3458720,1,Action
3458720,23,Indie
3458720,4,Casual
3461090,25,Adventure
3461090,37,Free To Play
3461520,23,Indie
3461520,4,Casual
3461560,23,Indie
3461560,37,Free To Play
3461560,70,Early Access
3462600,23,Indie
3462600,28,Simulation
3462600,37,Free To Play
3462600,4,Casual
3463700,23,Indie
3463700,28,Simulation
3463910,1,Action
3463910,23,Indie
3463910,70,Early Access
3465310,1,Action
3465310,23,Indie
3465310,25,Adventure
3465310,4,Casual
3465310,9,Racing
3465850,1,Action
3465850,2,Strategy
3465850,23,Indie
3465850,25,Adventure
3465850,3,RPG
3466320,23,Indie
3466320,37,Free To Play
3466320,4,Casual
3466450,23,Indie
3466450,4,Casual
3467310,23,Indie
3467310,28,Simulation
3467310,4,Casual
3467710,1,Action
3467710,2,Strategy
3467710,23,Indie
3467710,25,Adventure
3468180,23,Indie
3468180,28,Simulation
3468180,4,Casual
3468400,23,Indie
3468400,28,Simulation
3468400,4,Casual
3468660,18,Sports
3468660,28,Simulation
3469230,1,Action
3469230,18,Sports
3470170,2,Strategy
3470170,23,Indie
3470170,25,Adventure
3470170,3,RPG
3470170,4,Casual
3470940,1,Action
3470940,23,Indie
3470940,25,Adventure
3470940,4,Casual
3472300,1,Action
3472300,23,Indie
3472300,25,Adventure
3472300,28,Simulation
3472300,4,Casual
3473580,2,Strategy
3473610,2,Strategy
3473610,23,Indie
3473610,28,Simulation
3473610,4,Casual
3473840,1,Action
3473840,2,Strategy
3473840,23,Indie
3473840,25,Adventure
3473840,3,RPG
3473840,4,Casual
3474140,2,Strategy
3474140,23,Indie
3474140,25,Adventure
3474140,3,RPG
3474400,23,Indie
3474500,23,Indie
3474500,4,Casual
3475490,2,Strategy
3475490,23,Indie
3475490,4,Casual
3475580,1,Action
3475580,23,Indie
3475580,28,Simulation
3475580,4,Casual
3476730,23,Indie
3476730,28,Simulation
3476730,3,RPG
3476730,37,Free To Play
3476730,4,Casual
3477080,2,Strategy
3479160,18,Sports
3479160,23,Indie
3479160,37,Free To Play
3479160,4,Casual
3479790,23,Indie
3479790,25,Adventure
3480790,1,Action
3480790,23,Indie
3481710,23,Indie
3481710,25,Adventure
3481800,1,Action
3481800,23,Indie
3481800,3,RPG
3481800,4,Casual
3481800,70,Early Access
3481920,2,Strategy
3482550,23,Indie
3482550,4,Casual
3483190,1,Action
3483190,23,Indie
3483190,25,Adventure
3484190,23,Indie
3484190,28,Simulation
3484190,70,Early Access
3484640,1,Action
3484640,18,Sports
3484640,23,Indie
3484640,28,Simulation
3484640,70,Early Access
3484640,9,Racing
3485910,2,Strategy
3485910,23,Indie
3485910,25,Adventure
3485910,4,Casual
3486280,23,Indie
3486280,25,Adventure
3486280,37,Free To Play
3488580,2,Strategy
3488580,23,Indie
3488580,4,Casual
3488970,2,Strategy
3488970,3,RPG
3489240,1,Action
3489240,25,Adventure
3489460,23,Indie
3489460,25,Adventure
3489460,3,RPG
3490140,1,Action
3490140,25,Adventure
3491160,25,Adventure
3491430,1,Action
3491430,2,Strategy
3491430,23,Indie
3491430,4,Casual
3494210,1,Action
3494660,23,Indie
3494660,25,Adventure
3494790,25,Adventure
3495040,23,Indie
3495040,4,Casual
3495050,23,Indie
3495050,4,Casual
3498560,1,Action
3498560,25,Adventure
3498560,28,Simulation
3498560,4,Casual
3499160,1,Action
3499160,23,Indie
3499160,25,Adventure
3499160,4,Casual
3499270,23,Indie
3499270,25,Adventure
3499270,3,RPG
3499820,18,Sports
3499820,23,Indie
3499820,28,Simulation
3499820,4,Casual
3499820,70,Early Access
3500450,2,Strategy
3500450,23,Indie
3500750,23,Indie
3500750,25,Adventure
3500830,23,Indie
3500830,28,Simulation
3500830,3,RPG
3500830,4,Casual
3501840,23,Indie
3501840,4,Casual
3502020,23,Indie
3502020,28,Simulation
3502020,4,Casual
3502340,23,Indie
3502340,25,Adventure
3502370,1,Action
3502370,23,Indie
3502370,4,Casual
3502370,9,Racing
3502860,1,Action
3502910,1,Action
3502910,23,Indie
3502910,28,Simulation
3504570,1,Action
3504570,25,Adventure
3504870,2,Strategy
3504870,23,Indie
3504870,4,Casual
3505240,1,Action
3505240,23,Indie
3505240,4,Casual
3505350,23,Indie
3505600,23,Indie
3505600,25,Adventure
3505600,28,Simulation
3505650,1,Action
3505650,2,Strategy
3505650,23,Indie
3505650,3,RPG
3505650,4,Casual
3506210,1,Action
3506210,23,Indie
3506210,37,Free To Play
3506210,4,Casual
3509730,25,Adventure
3509730,4,Casual
3511130,1,Action
3511130,23,Indie
3511130,4,Casual
3513000,23,Indie
3513000,28,Simulation
3513000,4,Casual
3513340,2,Strategy
3513340,23,Indie
3513340,4,Casual
3513430,1,Action
3513430,23,Indie
3513430,37,Free To Play
3514440,1,Action
3515710,23,Indie
3515710,25,Adventure
3515710,70,Early Access
3516180,25,Adventure
3516180,28,Simulation
3516180,3,RPG
3516800,1,Action
3516800,23,Indie
3516800,4,Casual
3516890,1,Action
3516890,23,Indie
3516890,25,Adventure
3516890,3,RPG
3518030,1,Action
3518030,23,Indie
3519780,2,Strategy
3519780,23,Indie
3519780,4,Casual
3519810,1,Action
3519810,23,Indie
3519810,37,Free To Play
3520030,23,Indie
3520030,25,Adventure
3520030,4,Casual
3520520,23,Indie
3520580,4,Casual
3520970,3,RPG
3521270,1,Action
3521270,23,Indie
3521270,25,Adventure
3521410,2,Strategy
3521410,23,Indie
3521410,28,Simulation
3521410,4,Casual
3524070,23,Indie
3524070,25,Adventure
3524070,4,Casual
3524070,70,Early Access
3527080,23,Indie
3527080,25,Adventure
3527810,25,Adventure
3527920,23,Indie
3527920,25,Adventure
3528450,23,Indie
3528450,28,Simulation
3528450,3,RPG
3528450,4,Casual
3528970,1,Action
3528970,23,Indie
3528970,25,Adventure
3528970,28,Simulation
3529380,23,Indie
3529380,25,Adventure
3529380,4,Casual
3530490,2,Strategy
3530490,23,Indie
3530490,3,RPG
3531960,25,Adventure
3531980,25,Adventure
3531980,3,RPG
3531990,3,RPG
3532890,2,Strategy
3532890,23,Indie
3532890,25,Adventure
3532890,4,Casual
3533360,1,Action
3533360,23,Indie
3533360,25,Adventure
3533360,3,RPG
3533400,1,Action
3533400,23,Indie
3533400,4,Casual
3535090,1,Action
3535090,23,Indie
3535090,29,Massively Multiplayer
3535090,3,RPG
3535090,70,Early Access
3535110,2,Strategy
3535110,23,Indie
3535110,4,Casual
3535330,25,Adventure
3535330,4,Casual
3536480,1,Action
3536480,23,Indie
3536480,25,Adventure
3536480,3,RPG
3536480,4,Casual
3537890,23,Indie
3537890,4,Casual
3538140,1,Action
3538140,23,Indie
3538140,25,Adventure
3538320,23,Indie
3538320,25,Adventure
3538320,28,Simulation
3538320,4,Casual
3538320,9,Racing
3538680,23,Indie
3538680,25,Adventure
3538680,60,Game Development
3539580,1,Action
3539580,2,Strategy
3539580,23,Indie
3539580,25,Adventure
3539580,37,Free To Play
3539580,4,Casual
3540430,2,Strategy
3540430,23,Indie
3540550,23,Indie
3540550,25,Adventure
3540680,1,Action
3540680,23,Indie
3540830,2,Strategy
3540830,23,Indie
3540830,25,Adventure
3540830,28,Simulation
3540830,3,RPG
3540830,37,Free To Play
3540830,4,Casual
3540880,23,Indie
3540880,4,Casual
3541240,23,Indie
3541240,4,Casual
3541750,25,Adventure
3541750,3,RPG
3544100,23,Indie
3544100,28,Simulation
3544100,3,RPG
3544100,4,Casual
3545290,1,Action
3545290,4,Casual
3545810,2,Strategy
3545810,23,Indie
3545810,3,RPG
3546540,23,Indie
3546540,25,Adventure
3546540,3,RPG
3546540,37,Free To Play
3548050,23,Indie
3548050,25,Adventure
3548370,1,Action
3548370,2,Strategy
3548370,23,Indie
3548370,25,Adventure
3549690,23,Indie
3549690,28,Simulation
3550490,23,Indie
3550490,25,Adventure
3550490,4,Casual
3551100,1,Action
3551100,23,Indie
3551100,25,Adventure
3551100,28,Simulation
3552200,23,Indie
3552200,25,Adventure
3552220,1,Action
3552220,70,Early Access
3552820,1,Action
3552820,23,Indie
3552820,4,Casual
3552920,18,Sports
3552920,23,Indie
3552970,1,Action
3552970,2,Strategy
3552970,23,Indie
3553190,1,Action
3553190,23,Indie
3553190,70,Early Access
3553260,23,Indie
3553260,4,Casual
3553930,23,Indie
3553930,25,Adventure
3553930,28,Simulation
3553930,37,Free To Play
3553930,4,Casual
3553930,70,Early Access
3554010,2,Strategy
3554010,4,Casual
3554100,2,Strategy
3554100,23,Indie
3554100,3,RPG
3554100,4,Casual
3555840,23,Indie
3555840,28,Simulation
3555840,4,Casual
3555980,25,Adventure
3556730,25,Adventure
3556730,3,RPG
3556750,2,Strategy
3556780,23,Indie
3556780,25,Adventure
3556780,37,Free To Play
3556780,4,Casual
3560030,25,Adventure
3560030,28,Simulation
3560030,3,RPG
3560370,23,Indie
3560370,25,Adventure
3560370,4,Casual
3561170,28,Simulation
3561170,70,Early Access
3561190,23,Indie
3561190,25,Adventure
3561190,4,Casual
3561230,1,Action
3561230,23,Indie
3561230,25,Adventure
3561230,3,RPG
3561830,23,Indie
3561830,4,Casual
3561970,1,Action
3561970,23,Indie
3561970,25,Adventure
3561970,3,RPG
3562220,2,Strategy
3562220,3,RPG
3563380,23,Indie
3563380,4,Casual
3563480,2,Strategy
3563480,23,Indie
3563480,28,Simulation
3563700,1,Action
3563700,28,Simulation
3563700,4,Casual
3563700,9,Racing
3564740,1,Action
3564740,2,Strategy
3564740,23,Indie
3564740,25,Adventure
3564740,28,Simulation
3564740,29,Massively Multiplayer
3564740,3,RPG
3564740,37,Free To Play
3564740,4,Casual
3564740,9,Racing
3565250,23,Indie
3565250,4,Casual
3565330,2,Strategy
3565330,23,Indie
3565330,25,Adventure
3565680,23,Indie
3565680,28,Simulation
3565700,1,Action
3565700,25,Adventure
3565700,3,RPG
3566100,28,Simulation
3568030,23,Indie
3568030,25,Adventure
3568030,3,RPG
3568460,1,Action
3568460,23,Indie
3568460,4,Casual
3568550,1,Action
3568550,23,Indie
3569570,1,Action
3569570,2,Strategy
3569570,23,Indie
3569570,3,RPG
3569570,37,Free To Play
3569570,70,Early Access
3570370,23,Indie
3570370,25,Adventure
3570370,4,Casual
3571640,23,Indie
3571640,4,Casual
3571710,23,Indie
3571710,28,Simulation
3571710,4,Casual
3571780,1,Action
3571780,23,Indie
3571780,4,Casual
3572030,23,Indie
3572030,37,Free To Play
3572030,4,Casual
3572530,2,Strategy
3572530,23,Indie
3572530,25,Adventure
3572530,4,Casual
3572930,1,Action
3572930,23,Indie
3572930,25,Adventure
3572930,3,RPG
3572930,70,Early Access
3572960,1,Action
3572960,23,Indie
3572960,25,Adventure
3572960,37,Free To Play
3575020,18,Sports
3575020,2,Strategy
3575020,23,Indie
3575020,4,Casual
3575020,9,Racing
3575380,2,Strategy
3575380,25,Adventure
3575810,2,Strategy
3575810,23,Indie
3575810,4,Casual
3575980,23,Indie
3575980,28,Simulation
3575980,3,RPG
3575990,1,Action
3575990,3,RPG
3576000,23,Indie
3576060,3,RPG
3576060,37,Free To Play
3576060,70,Early Access
3577080,1,Action
3577080,23,Indie
3577080,25,Adventure
3577080,37,Free To Play
3577140,25,Adventure
3577140,4,Casual
3578450,2,Strategy
3578450,37,Free To Play
3578450,4,Casual
3578450,70,Early Access
3578500,23,Indie
3578500,4,Casual
3578960,1,Action
3578960,23,Indie
3579010,1,Action
3579010,2,Strategy
3579010,23,Indie
3579010,4,Casual
3579320,25,Adventure
3579320,4,Casual
3579330,25,Adventure
3579330,4,Casual
3579360,23,Indie
3579360,25,Adventure
3579360,4,Casual
3580440,1,Action
3580440,23,Indie
3580440,25,Adventure
3580440,4,Casual
3580440,9,Racing
3580760,23,Indie
3582170,23,Indie
3582170,4,Casual
3582170,9,Racing
3582270,1,Action
3582270,23,Indie
3582390,2,Strategy
3582390,23,Indie
3582390,25,Adventure
3582390,28,Simulation
3582640,2,Strategy
3582640,23,Indie
3582640,25,Adventure
3582640,37,Free To Play
3582640,4,Casual
3583330,23,Indie
3583330,25,Adventure
3583330,28,Simulation
3583530,1,Action
3583530,23,Indie
3583530,25,Adventure
3583760,1,Action
3583790,1,Action
3583790,18,Sports
3583790,23,Indie
3583790,28,Simulation
3583790,4,Casual
3583790,70,Early Access
3584360,2,Strategy
3584360,23,Indie
3584360,70,Early Access
3584910,1,Action
3584910,2,Strategy
3584910,23,Indie
3584910,25,Adventure
3585480,1,Action
3585480,23,Indie
3585480,70,Early Access
3585600,23,Indie
3585600,28,Simulation
3585600,3,RPG
3585600,4,Casual
3585640,23,Indie
3585640,25,Adventure
3586670,2,Strategy
3586670,23,Indie
3586670,4,Casual
3586670,70,Early Access
3586880,2,Strategy
3586880,23,Indie
3586880,4,Casual
3586880,70,Early Access
3587090,1,Action
3587090,3,RPG
3587090,4,Casual
3589720,23,Indie
3589720,25,Adventure
3589720,4,Casual
3590020,23,Indie
3590020,28,Simulation
3590020,4,Casual
3590020,70,Early Access
3590590,18,Sports
3590590,23,Indie
3590590,4,Casual
3590970,2,Strategy
3590970,23,Indie
3590970,37,Free To Play
3590970,4,Casual
3591360,2,Strategy
3591360,23,Indie
3591360,25,Adventure
3591360,3,RPG
3591770,23,Indie
3592140,1,Action
3592140,23,Indie
3592140,25,Adventure
3592140,3,RPG
3593000,1,Action
3593000,2,Strategy
3593000,23,Indie
3593000,25,Adventure
3593000,28,Simulation
3593000,4,Casual
3593000,9,Racing
3593490,1,Action
3593490,23,Indie
3593490,37,Free To Play
3594000,25,Adventure
3594000,70,Early Access
3594280,1,Action
3594280,23,Indie
3594280,25,Adventure
3597530,2,Strategy
3597530,23,Indie
3597530,4,Casual
3597710,1,Action
3597710,23,Indie
3600280,2,Strategy
3600280,23,Indie
3600280,28,Simulation
3600680,23,Indie
3600680,25,Adventure
3600680,28,Simulation
3600680,4,Casual
3601300,4,Casual
3601300,9,Racing
3603110,18,Sports
3603110,28,Simulation
3603110,4,Casual
3603580,23,Indie
3603580,25,Adventure
3603580,4,Casual
3603870,23,Indie
3603870,28,Simulation
3603870,4,Casual
3604260,23,Indie
3604260,25,Adventure
3604260,28,Simulation
3604520,1,Action
3604520,25,Adventure
3604800,1,Action
3604800,25,Adventure
3604800,37,Free To Play
3604800,4,Casual
3605340,1,Action
3605340,3,RPG
3605340,70,Early Access
3605550,1,Action
3605550,23,Indie
3606340,1,Action
3606360,23,Indie
3606360,28,Simulation
3606360,3,RPG
3606680,25,Adventure
3606680,3,RPG
3606830,23,Indie
3606830,28,Simulation
3606830,4,Casual
3607380,25,Adventure
3609080,2,Strategy
3609080,28,Simulation
3609080,3,RPG
3609080,37,Free To Play
3609980,2,Strategy
3609980,23,Indie
3609980,25,Adventure
3610700,2,Strategy
3610700,23,Indie
3610700,25,Adventure
3610700,28,Simulation
3610700,4,Casual
3612060,23,Indie
3612060,3,RPG
3612120,23,Indie
3612120,25,Adventure
3612120,3,RPG
3612250,2,Strategy
3612250,23,Indie
3612250,28,Simulation
3612250,4,Casual
3612480,2,Strategy
3612480,23,Indie
3612480,25,Adventure
3612480,4,Casual
3612610,2,Strategy
3612610,23,Indie
3612610,4,Casual
3612720,23,Indie
3612720,25,Adventure
3612800,1,Action
3612800,23,Indie
3612800,25,Adventure
3612850,23,Indie
3612850,25,Adventure
3612960,1,Action
3612960,23,Indie
3614460,23,Indie
3614460,28,Simulation
3614460,4,Casual
3614460,70,Early Access
3614630,1,Action
3614630,2,Strategy
3614630,23,Indie
3614690,1,Action
3614690,2,Strategy
3614690,23,Indie
3614690,25,Adventure
3614690,28,Simulation
3614690,70,Early Access
3614720,1,Action
3614720,23,Indie
3614720,25,Adventure
3614720,3,RPG
3615850,23,Indie
3615850,25,Adventure
3617620,2,Strategy
3617620,23,Indie
3617620,4,Casual
3617620,70,Early Access
3618060,1,Action
3618060,23,Indie
3618060,70,Early Access
3618090,23,Indie
3618090,25,Adventure
3618400,1,Action
3618400,23,Indie
3618400,3,RPG
3618400,4,Casual
3618780,25,Adventure
3618780,3,RPG
3618780,4,Casual
3620070,25,Adventure
3620070,4,Casual
3620120,23,Indie
3620120,25,Adventure
3620120,4,Casual
3620210,23,Indie
3620210,4,Casual
3620740,23,Indie
3620740,3,RPG
3620740,4,Casual
3620750,23,Indie
3620750,4,Casual
3621210,2,Strategy
3621210,23,Indie
3621210,28,Simulation
3621210,4,Casual
3621210,70,Early Access
3621320,1,Action
3621320,23,Indie
3621320,4,Casual
3621490,1,Action
3621490,23,Indie
3621490,25,Adventure
3621490,4,Casual
3621490,70,Early Access
3621680,1,Action
3621680,23,Indie
3621680,3,RPG
3621680,4,Casual
3622180,23,Indie
3622180,28,Simulation
3622180,4,Casual
3623480,2,Strategy
3623480,23,Indie
3623640,23,Indie
3623640,25,Adventure
3624520,2,Strategy
3624520,23,Indie
3624520,25,Adventure
3624520,3,RPG
3624520,4,Casual
3624580,1,Action
3624580,23,Indie
3624580,25,Adventure
3624580,37,Free To Play
3624920,2,Strategy
3624920,28,Simulation
3624920,3,RPG
3625210,23,Indie
3625210,28,Simulation
3625210,4,Casual
3625280,23,Indie
3625280,25,Adventure
3625280,4,Casual
3625340,1,Action
3625340,23,Indie
3626560,1,Action
3626560,23,Indie
3626560,70,Early Access
3626860,1,Action
3626860,2,Strategy
3626860,23,Indie
3628580,23,Indie
3628580,25,Adventure
3628580,28,Simulation
3628580,4,Casual
3628600,1,Action
3628600,2,Strategy
3628600,23,Indie
3628600,25,Adventure
3628600,28,Simulation
3628730,1,Action
3628730,23,Indie
3628730,25,Adventure
3629080,2,Strategy
3629080,23,Indie
3629080,28,Simulation
3629080,4,Casual
3629360,23,Indie
3629360,25,Adventure
3629360,4,Casual
3629400,23,Indie
3629780,2,Strategy
3629780,23,Indie
3629780,28,Simulation
3629780,4,Casual
3629840,1,Action
3629840,23,Indie
3629840,4,Casual
3630110,1,Action
3630110,25,Adventure
3630110,37,Free To Play
3630410,1,Action
3630410,2,Strategy
3630410,25,Adventure
3630410,3,RPG
3630410,4,Casual
3630930,4,Casual
3631250,2,Strategy
3631250,23,Indie
3631250,28,Simulation
3631250,37,Free To Play
3631260,1,Action
3631260,25,Adventure
3631260,3,RPG
3632280,1,Action
3632280,23,Indie
3632280,25,Adventure
3632280,3,RPG
3633830,1,Action
3633830,23,Indie
3633830,25,Adventure
3633840,23,Indie
3633840,3,RPG
3633840,37,Free To Play
