appid,total_reviews,positive_reviews,negative_reviews,positive_rate,review_score,review_score_desc,review_language,review_purchase_type,review_type,filter_offtopic_activity,day_range,review_collected_at,review_status,schema_error,http_status,request_retry_count,request_latency_seconds,http_429_count,http_5xx_count,transport_error_count
4019860,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:01.724112+00:00,success,,200,0,1.9840000000003783,0,0,0
4019890,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:03.970727+00:00,success,,200,0,2.57799999999952,0,0,0
4020630,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:06.216939+00:00,success,,200,0,1.889999999999418,0,0,0
4020720,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:12:08.411305+00:00,success,,200,0,2.219000000000051,0,0,0
4020970,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:10.449493+00:00,success,,200,0,1.969000000000051,0,0,0
4021380,71,66,5,0.9295774647887324,8,Very Positive,all,steam,all,1,365,2026-09-13T20:12:12.456765+00:00,success,,200,0,2.2969999999995707,0,0,0
4021770,121,113,8,0.9338842975206612,8,Very Positive,all,steam,all,1,365,2026-09-13T20:12:14.692925+00:00,success,,200,0,1.9219999999995707,0,0,0
4021880,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:16.852494+00:00,success,,200,0,2.141000000000531,0,0,0
4021980,3,1,2,0.3333333333333333,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:12:18.917684+00:00,success,,200,0,2.358999999999469,0,0,0
4022150,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:21.155069+00:00,success,,200,0,2.0159999999996217,0,0,0
4022300,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:23.269420+00:00,success,,200,0,2.063000000000102,0,0,0
4022490,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:25.379774+00:00,success,,200,0,2.061999999999898,0,0,0
4022550,10,10,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:12:27.428119+00:00,success,,200,0,2.0150000000003274,0,0,0
4022650,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:12:29.622648+00:00,success,,200,0,2.264999999999418,0,0,0
4022710,6,5,1,0.8333333333333334,0,6 user reviews,all,steam,all,1,365,2026-09-13T20:12:31.826309+00:00,success,,200,0,2.07799999999952,0,0,0
4022780,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:12:33.942186+00:00,success,,200,0,2.108999999999469,0,0,0
4022880,4,2,2,0.5,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:12:36.061168+00:00,success,,200,0,2.108999999999469,0,0,0
4023200,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:12:38.086378+00:00,success,,200,0,2.155999999999949,0,0,0
4023250,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:40.109533+00:00,success,,200,0,1.8909999999996217,0,0,0
4023900,4,1,3,0.25,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:12:42.237251+00:00,success,,200,0,2.094000000000051,0,0,0
4024130,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:12:44.343960+00:00,success,,200,0,2.125,0,0,0
4024900,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:46.585130+00:00,success,,200,0,2.186999999999898,0,0,0
4025330,133,111,22,0.8345864661654135,8,Very Positive,all,steam,all,1,365,2026-09-13T20:12:48.854657+00:00,success,,200,0,2.29700000000048,0,0,0
4025420,21,19,2,0.9047619047619048,7,Positive,all,steam,all,1,365,2026-09-13T20:12:50.972994+00:00,success,,200,0,2.155999999999949,0,0,0
4025760,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:12:53.060247+00:00,success,,200,0,2.030999999999949,0,0,0
4025860,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:55.230542+00:00,success,,200,0,2.219000000000051,0,0,0
4026690,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:12:57.271551+00:00,success,,200,0,1.9840000000003783,0,0,0
4027120,7,7,0,1.0,0,7 user reviews,all,steam,all,1,365,2026-09-13T20:12:59.369162+00:00,success,,200,0,2.094000000000051,0,0,0
4027680,14,14,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:13:01.447678+00:00,success,,200,0,2.094000000000051,0,0,0
4028620,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:13:03.469462+00:00,success,,200,0,2.110000000000582,0,0,0
4028870,22,22,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:13:05.575223+00:00,success,,200,0,2.0,0,0,0
4029000,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:13:07.811993+00:00,success,,200,0,2.219000000000051,0,0,0
4029210,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:13:09.977027+00:00,success,,200,0,2.217999999999847,0,0,0
4029480,12,11,1,0.9166666666666666,7,Positive,all,steam,all,1,365,2026-09-13T20:13:11.989554+00:00,success,,200,0,1.9220000000004802,0,0,0
4030060,8,7,1,0.875,0,8 user reviews,all,steam,all,1,365,2026-09-13T20:13:14.007762+00:00,success,,200,0,2.358999999999469,0,0,0
4030310,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:13:16.152202+00:00,success,,200,0,1.7970000000004802,0,0,0
4030450,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:13:18.273971+00:00,success,,200,0,2.1090000000003783,0,0,0
4031390,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:13:20.335559+00:00,success,,200,0,2.17200000000048,0,0,0
4032250,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:13:22.450529+00:00,success,,200,0,1.969000000000051,0,0,0
4032260,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:13:24.619784+00:00,success,,200,0,2.155999999999949,0,0,0
4032270,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:13:26.719169+00:00,success,,200,0,2.094000000000051,0,0,0
4032670,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:13:28.927635+00:00,success,,200,0,2.2030000000004293,0,0,0
4032820,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:13:31.138539+00:00,success,,200,0,2.2659999999996217,0,0,0
4033120,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:13:33.314563+00:00,success,,200,0,2.092999999999847,0,0,0
4033140,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:13:35.549556+00:00,success,,200,0,2.25,0,0,0
4033240,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:13:37.646160+00:00,success,,200,0,2.155999999999949,0,0,0
4033260,7,3,4,0.42857142857142855,0,7 user reviews,all,steam,all,1,365,2026-09-13T20:13:39.787174+00:00,success,,200,0,2.985000000000582,0,0,0
4033410,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:13:41.788731+00:00,success,,200,0,1.0779999999995198,0,0,0
4033430,45,42,3,0.9333333333333333,7,Positive,all,steam,all,1,365,2026-09-13T20:13:44.013315+00:00,success,,200,0,2.219000000000051,0,0,0
4033820,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:13:46.216823+00:00,success,,200,0,2.469000000000051,0,0,0
4034000,178,173,5,0.9719101123595506,8,Very Positive,all,steam,all,1,365,2026-09-13T20:13:48.341341+00:00,success,,200,0,1.8909999999996217,0,0,0
4034240,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:13:50.395057+00:00,success,,200,0,2.1090000000003783,0,0,0
4034310,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:13:52.433063+00:00,success,,200,0,1.905999999999949,0,0,0
4034390,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:13:54.440734+00:00,success,,200,0,2.016000000000531,0,0,0
4035130,18,5,13,0.2777777777777778,4,Mostly Negative,all,steam,all,1,365,2026-09-13T20:13:56.540924+00:00,success,,200,0,2.360000000000582,0,0,0
4035270,4621,4448,173,0.9625622159705691,9,Overwhelmingly Positive,all,steam,all,1,365,2026-09-13T20:13:58.622365+00:00,success,,200,0,1.7969999999995707,0,0,0
4035390,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:14:00.853665+00:00,success,,200,0,2.280999999999949,0,0,0
4036810,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:14:03.086135+00:00,success,,200,0,2.219000000000051,0,0,0
4037070,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:14:05.248279+00:00,success,,200,0,2.125,0,0,0
4037590,3,1,2,0.3333333333333333,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:14:07.300769+00:00,success,,200,0,2.032000000000153,0,0,0
4037650,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:14:09.339155+00:00,success,,200,0,2.032000000000153,0,0,0
4037960,5,5,0,1.0,0,5 user reviews,all,steam,all,1,365,2026-09-13T20:14:11.393645+00:00,success,,200,0,2.45299999999952,0,0,0
4038000,5,2,3,0.4,0,5 user reviews,all,steam,all,1,365,2026-09-13T20:14:13.643890+00:00,success,,200,0,1.7969999999995707,0,0,0
4038570,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:14:15.747522+00:00,success,,200,0,2.063000000000102,0,0,0
4038680,14,14,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:14:17.907785+00:00,success,,200,0,2.155999999999949,0,0,0
4038910,5,4,1,0.8,0,5 user reviews,all,steam,all,1,365,2026-09-13T20:14:19.931768+00:00,success,,200,0,2.2969999999995707,0,0,0
4038990,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:14:21.974581+00:00,success,,200,0,1.7029999999995198,0,0,0
4039100,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:14:23.983892+00:00,success,,200,0,2.186999999999898,0,0,0
4039420,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:14:26.175646+00:00,success,,200,0,2.0,0,0,0
4039490,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:14:28.288374+00:00,success,,200,0,2.094000000000051,0,0,0
4039840,16,15,1,0.9375,7,Positive,all,steam,all,1,365,2026-09-13T20:14:30.380912+00:00,success,,200,0,2.25,0,0,0
4040220,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:14:32.621973+00:00,success,,200,0,2.063000000000102,0,0,0
4040240,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:14:34.665424+00:00,success,,200,0,2.1409999999996217,0,0,0
4041280,8,5,3,0.625,0,8 user reviews,all,steam,all,1,365,2026-09-13T20:14:36.925849+00:00,success,,200,0,2.3590000000003783,0,0,0
4041800,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:14:38.996533+00:00,success,,200,0,1.905999999999949,0,0,0
4041870,4,3,1,0.75,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:14:41.019269+00:00,success,,200,0,2.061999999999898,0,0,0
4041900,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:14:43.183418+00:00,success,,200,0,2.235000000000582,0,0,0
4042100,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:14:45.269993+00:00,success,,200,0,1.9679999999998472,0,0,0
4042190,15,11,4,0.7333333333333333,6,Mostly Positive,all,steam,all,1,365,2026-09-13T20:14:47.358452+00:00,success,,200,0,2.063000000000102,0,0,0
4042220,14,11,3,0.7857142857142857,6,Mostly Positive,all,steam,all,1,365,2026-09-13T20:14:49.473376+00:00,success,,200,0,2.07799999999952,0,0,0
4043270,12,11,1,0.9166666666666666,7,Positive,all,steam,all,1,365,2026-09-13T20:14:51.562643+00:00,success,,200,0,2.0780000000004293,0,0,0
4043620,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:14:53.709195+00:00,success,,200,0,2.4840000000003783,0,0,0
4043890,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:14:55.837729+00:00,success,,200,0,1.7820000000001528,0,0,0
4045140,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:14:58.019599+00:00,success,,200,0,2.360000000000582,0,0,0
4045150,48,46,2,0.9583333333333334,7,Positive,all,steam,all,1,365,2026-09-13T20:15:00.032265+00:00,success,,200,0,1.9070000000001528,0,0,0
4045300,3,2,1,0.6666666666666666,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:15:02.105878+00:00,success,,200,0,1.969000000000051,0,0,0
4045890,16,15,1,0.9375,7,Positive,all,steam,all,1,365,2026-09-13T20:15:04.193442+00:00,success,,200,0,2.155999999999949,0,0,0
4045970,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:15:06.355384+00:00,success,,200,0,2.0789999999997235,0,0,0
4047260,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:15:08.441192+00:00,success,,200,0,2.061999999999898,0,0,0
4047290,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:15:10.459261+00:00,success,,200,0,2.030999999999949,0,0,0
4047760,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:15:12.559892+00:00,success,,200,0,2.094000000000051,0,0,0
4047950,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:15:14.755867+00:00,success,,200,0,2.1719999999995707,0,0,0
4048080,64,58,6,0.90625,8,Very Positive,all,steam,all,1,365,2026-09-13T20:15:16.844772+00:00,success,,200,0,2.094000000000051,0,0,0
4048550,67,48,19,0.7164179104477612,6,Mostly Positive,all,steam,all,1,365,2026-09-13T20:15:19.004103+00:00,success,,200,0,2.2969999999995707,0,0,0
4048960,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:15:21.134982+00:00,success,,200,0,2.0,0,0,0
4049140,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:15:23.341944+00:00,success,,200,0,2.155999999999949,0,0,0
4049240,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:15:25.517257+00:00,success,,200,0,2.4530000000004293,0,0,0
4049780,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:15:27.569550+00:00,success,,200,0,1.8130000000001019,0,0,0
4050190,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:15:29.798348+00:00,success,,200,0,2.155999999999949,0,0,0
4050330,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:15:32.008937+00:00,success,,200,0,2.188000000000102,0,0,0
4050410,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:15:34.160475+00:00,success,,200,0,2.219000000000051,0,0,0
4050600,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:15:36.230654+00:00,success,,200,0,2.25,0,0,0
4050690,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:15:38.430373+00:00,success,,200,0,1.985000000000582,0,0,0
4050900,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:15:40.488961+00:00,success,,200,0,2.014999999999418,0,0,0
4050920,35,27,8,0.7714285714285715,6,Mostly Positive,all,steam,all,1,365,2026-09-13T20:15:42.529711+00:00,success,,200,0,2.030999999999949,0,0,0
4051050,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:15:44.570128+00:00,success,,200,0,2.0780000000004293,0,0,0
4051060,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:15:46.626596+00:00,success,,200,0,2.0,0,0,0
4051880,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:15:48.807458+00:00,success,,200,0,2.186999999999898,0,0,0
4052020,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:15:51.029464+00:00,success,,200,0,2.188000000000102,0,0,0
4052630,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:15:53.042614+00:00,success,,200,0,2.063000000000102,0,0,0
4052780,4,3,1,0.75,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:15:55.300438+00:00,success,,200,0,2.407000000000153,0,0,0
4053140,3,1,2,0.3333333333333333,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:15:57.541899+00:00,success,,200,0,2.092999999999847,0,0,0
4053490,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:15:59.810366+00:00,success,,200,0,2.266000000000531,0,0,0
4054110,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:01.864052+00:00,success,,200,0,1.9530000000004293,0,0,0
4055130,4,1,3,0.25,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:16:03.989850+00:00,success,,200,0,2.125,0,0,0
4055490,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:06.053775+00:00,success,,200,0,2.219000000000051,0,0,0
4055860,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:08.242607+00:00,success,,200,0,2.030999999999949,0,0,0
4055950,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:16:10.291580+00:00,success,,200,0,2.1400000000003274,0,0,0
4055970,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:12.522302+00:00,success,,200,0,2.094000000000051,0,0,0
4055990,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:14.654478+00:00,success,,200,0,2.9840000000003783,0,0,0
4056230,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:16.869656+00:00,success,,200,0,1.405999999999949,0,0,0
4056350,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:18.902707+00:00,success,,200,0,2.094000000000051,0,0,0
4056470,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:21.110725+00:00,success,,200,0,2.2349999999996726,0,0,0
4056480,16,16,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:16:23.361450+00:00,success,,200,0,2.2340000000003783,0,0,0
4056560,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:25.503291+00:00,success,,200,0,2.061999999999898,0,0,0
4056580,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:16:27.579793+00:00,success,,200,0,2.061999999999898,0,0,0
4056630,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:16:29.730645+00:00,success,,200,0,2.2340000000003783,0,0,0
4056910,22,18,4,0.8181818181818182,7,Positive,all,steam,all,1,365,2026-09-13T20:16:31.931250+00:00,success,,200,0,2.188000000000102,0,0,0
4056960,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:16:34.165923+00:00,success,,200,0,2.280999999999949,0,0,0
4057000,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:36.264180+00:00,success,,200,0,2.061999999999898,0,0,0
4059360,713,584,129,0.8190743338008415,8,Very Positive,all,steam,all,1,365,2026-09-13T20:16:38.505951+00:00,success,,200,0,2.030999999999949,0,0,0
4059600,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:16:40.721012+00:00,success,,200,0,2.2650000000003274,0,0,0
4062210,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:16:42.961514+00:00,success,,200,0,2.155999999999949,0,0,0
4062770,4,2,2,0.5,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:16:45.118023+00:00,success,,200,0,2.358999999999469,0,0,0
4062800,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:16:47.267938+00:00,success,,200,0,1.9529999999995198,0,0,0
4065010,5,0,5,0.0,0,5 user reviews,all,steam,all,1,365,2026-09-13T20:16:49.511531+00:00,success,,200,0,2.219000000000051,0,0,0
4067310,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:16:51.766853+00:00,success,,200,0,2.2650000000003274,0,0,0
4067390,6,2,4,0.3333333333333333,0,6 user reviews,all,steam,all,1,365,2026-09-13T20:16:53.897017+00:00,success,,200,0,2.0780000000004293,0,0,0
4067490,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:16:56.148666+00:00,success,,200,0,2.25,0,0,0
4067540,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:16:58.173942+00:00,success,,200,0,2.030999999999949,0,0,0
4068510,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:17:00.258244+00:00,success,,200,0,2.07799999999952,0,0,0
4068630,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:17:02.440747+00:00,success,,200,0,2.5469999999995707,0,0,0
4068860,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:17:04.626243+00:00,success,,200,0,1.780999999999949,0,0,0
4069860,18,18,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:17:06.729061+00:00,success,,200,0,2.0780000000004293,0,0,0
4070160,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:08.983943+00:00,success,,200,0,2.233999999999469,0,0,0
4072280,4,4,0,1.0,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:17:11.147221+00:00,success,,200,0,2.188000000000102,0,0,0
4072790,29,29,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:17:13.226435+00:00,success,,200,0,2.094000000000051,0,0,0
4073160,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:15.239931+00:00,success,,200,0,2.04700000000048,0,0,0
4073470,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:17:17.403254+00:00,success,,200,0,2.07799999999952,0,0,0
4073530,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:17:19.565588+00:00,success,,200,0,2.3280000000004293,0,0,0
4074140,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:21.770787+00:00,success,,200,0,2.1400000000003274,0,0,0
4074220,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:23.804572+00:00,success,,200,0,1.905999999999949,0,0,0
4075080,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:25.906425+00:00,success,,200,0,2.094000000000051,0,0,0
4075370,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:28.022706+00:00,success,,200,0,2.1719999999995707,0,0,0
4076360,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:17:30.127384+00:00,success,,200,0,2.094000000000051,0,0,0
4076470,18,18,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:17:32.347884+00:00,success,,200,0,2.32799999999952,0,0,0
4076810,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:17:34.554141+00:00,success,,200,0,2.0159999999996217,0,0,0
4077020,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:36.667894+00:00,success,,200,0,2.125,0,0,0
4077070,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:38.709793+00:00,success,,200,0,2.014999999999418,0,0,0
4078030,41,30,11,0.7317073170731707,6,Mostly Positive,all,steam,all,1,365,2026-09-13T20:17:40.866537+00:00,success,,200,0,2.186999999999898,0,0,0
4078150,42,42,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:17:42.998457+00:00,success,,200,0,2.2340000000003783,0,0,0
4079330,2,1,1,0.5,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:17:45.179185+00:00,success,,200,0,2.032000000000153,0,0,0
4080150,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:17:47.361704+00:00,success,,200,0,2.125,0,0,0
4080230,1,0,1,0.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:17:49.491429+00:00,success,,200,0,2.20299999999952,0,0,0
4081960,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:51.584639+00:00,success,,200,0,2.030999999999949,0,0,0
4083160,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:53.641432+00:00,success,,200,0,2.186999999999898,0,0,0
4083540,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:17:55.864081+00:00,success,,200,0,2.155999999999949,0,0,0
4084320,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:17:58.045174+00:00,success,,200,0,2.139999999999418,0,0,0
4084730,1,1,0,1.0,0,1 user reviews,all,steam,all,1,365,2026-09-13T20:18:00.236557+00:00,success,,200,0,2.0,0,0,0
4085510,5,4,1,0.8,0,5 user reviews,all,steam,all,1,365,2026-09-13T20:18:02.441610+00:00,success,,200,0,4.29700000000048,0,0,0
4086070,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:18:04.866817+00:00,success,,200,0,0.2970000000004802,0,0,0
4086240,3,3,0,1.0,0,3 user reviews,all,steam,all,1,365,2026-09-13T20:18:07.098751+00:00,success,,200,0,2.280999999999949,0,0,0
4086260,2,0,2,0.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:18:09.199874+00:00,success,,200,0,2.0159999999996217,0,0,0
4086350,9,7,2,0.7777777777777778,0,9 user reviews,all,steam,all,1,365,2026-09-13T20:18:11.237035+00:00,success,,200,0,1.9380000000001019,0,0,0
4087610,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:18:13.284010+00:00,success,,200,0,2.030999999999949,0,0,0
4089540,4,3,1,0.75,0,4 user reviews,all,steam,all,1,365,2026-09-13T20:18:15.487368+00:00,success,,200,0,2.3289999999997235,0,0,0
4090500,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:18:17.725850+00:00,success,,200,0,2.125,0,0,0
4091700,2,2,0,1.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:18:19.811091+00:00,success,,200,0,2.1400000000003274,0,0,0
4092400,7,7,0,1.0,0,7 user reviews,all,steam,all,1,365,2026-09-13T20:18:21.972977+00:00,success,,200,0,2.155999999999949,0,0,0
4093400,68,64,4,0.9411764705882353,8,Very Positive,all,steam,all,1,365,2026-09-13T20:18:24.019155+00:00,success,,200,0,1.9530000000004293,0,0,0
4093550,10,10,0,1.0,7,Positive,all,steam,all,1,365,2026-09-13T20:18:26.141110+00:00,success,,200,0,2.2659999999996217,0,0,0
4094260,2,0,2,0.0,0,2 user reviews,all,steam,all,1,365,2026-09-13T20:18:28.350633+00:00,success,,200,0,2.125,0,0,0
4094400,0,0,0,,0,No user reviews,all,steam,all,1,365,2026-09-13T20:18:30.381452+00:00,success,,200,0,2.0,0,0,0
4094490,9,7,2,0.7777777777777778,0,9 user reviews,all,steam,all,1,365,2026-09-13T20:18:32.609487+00:00,success,,200,0,2.219000000000051,0,0,0
4096000,5,1,4,0.2,0,5 user reviews,all,steam,all,1,365,2026-09-13T20:18:34.685545+00:00,success,,200,0,2.0469999999995707,0,0,0
4097370,7,6,1,0.8571428571428571,0,7 user reviews,all,steam,all,1,365,2026-09-13T20:18:36.815230+00:00,success,,200,0,2.25,0,0,0
