sample_id,appid,name,release_date,release_month,developer,publisher,is_free,platform_windows,platform_mac,platform_linux,appdetails_status,app_type,list_price_cents,current_price_cents,discount_percent,price_currency,price_overview_present,list_price_usd,current_price_usd,metadata_collected_at,search_release_date,store_release_date,release_date_conflict,is_early_access,sample_seed,sampling_stratum,sampling_source
1764,4030450,Halloween Trouble 7: The Apprentice,2025-10-23,2025-10,"[""Ironcode Gaming""]","[""Ironcode Gaming""]",False,True,True,True,success,game,999,999,0,USD,True,9.99,9.99,2026-09-13T06:31:37.451942+00:00,2025-10-23,2025-10-23,False,,20250911,2025-10,proportional_stratified_random_sample
1765,4033260,Unlimited Top - up,2025-10-23,2025-10,"[""快乐蜗牛工作室""]","[""快乐蜗牛工作室""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-13T06:32:35.197435+00:00,2025-10-23,2025-10-23,False,,20250911,2025-10,proportional_stratified_random_sample
1766,4033430,My Peephole: Hotel Harborview,2025-10-23,2025-10,"[""Limeless""]","[""Limeless""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-13T06:32:41.623996+00:00,2025-10-23,2025-10-23,False,,20250911,2025-10,proportional_stratified_random_sample
1767,4050410,Laser Hell,2025-10-23,2025-10,"[""Medieval Vixens""]","[""Medieval Vixens""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-13T06:38:18.960223+00:00,2025-10-23,2025-10-23,False,,20250911,2025-10,proportional_stratified_random_sample
1768,4056480,​Survivor: Gunfire,2025-10-23,2025-10,"[""XiheCreative""]","[""XiheCreative""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-13T06:40:49.937924+00:00,2025-10-23,2025-10-23,False,,20250911,2025-10,proportional_stratified_random_sample
1769,4075370,RainBullet,2025-10-23,2025-10,"[""Naker098""]","[""Naker098""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-13T06:46:15.881369+00:00,2025-10-23,2025-10-23,False,,20250911,2025-10,proportional_stratified_random_sample
1770,1932190,Outbreak: Shades of Horror,2025-10-24,2025-10,"[""Dead Drop Studios LLC""]","[""Dead Drop Studios LLC""]",False,True,False,False,success,game,2999,1019,66,USD,True,29.99,10.19,2026-09-12T13:16:05.882689+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1771,2092170,By Grit Alone,2025-10-24,2025-10,"[""Crooks Peak""]","[""Crooks Peak""]",False,True,False,False,success,game,1199,1199,0,USD,True,11.99,11.99,2026-09-13T05:48:54.481564+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1772,2365410,A Call From Under the House,2025-10-24,2025-10,"[""Party Crasher Studios""]","[""Party Crasher Studios""]",False,True,True,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T13:39:41.290264+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1773,2740170,Horse Racing Manager,2025-10-24,2025-10,"[""Sheep Meadow Road Games""]","[""Sheep Meadow Road Games""]",False,True,True,False,success,game,2499,2499,0,USD,True,24.99,24.99,2026-09-12T13:57:04.896475+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1774,2767430,Wisps of the Elements,2025-10-24,2025-10,"[""Benoît Ko""]","[""Benoît Ko""]",False,True,True,True,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T13:58:38.700281+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1775,2943250,Impawlse,2025-10-24,2025-10,"[""Perita Gamedev""]","[""Perita Gamedev""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T14:11:06.436774+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1776,3040670,Catalina's Horror Adventure,2025-10-24,2025-10,"[""Lazy Dev""]","[""Lazy Dev""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T14:19:20.257722+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1777,3183410,The Bench,2025-10-24,2025-10,"[""Voxel Studios""]","[""Noovola""]",False,True,False,False,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T14:33:23.650997+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1778,3234660,Tokiros,2025-10-24,2025-10,"[""Bixano Games""]","[""Bixano Games""]",False,True,False,False,success,game,99,50,49,USD,True,0.99,0.5,2026-09-12T14:39:44.349269+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1779,3273550,Dora™: Rainforest Rescue,2025-10-24,2025-10,"[""Artax Games.""]","[""Outright Games Ltd.""]",False,True,False,False,success,game,3999,1999,50,USD,True,39.99,19.99,2026-09-12T14:43:18.463798+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1780,3282980,Urbex Murder,2025-10-24,2025-10,"[""Rantabl""]","[""Rantabl""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T14:51:07.127851+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1781,3419690,Chicken Run: Eggstraction,2025-10-24,2025-10,"[""Aardman Animations Limited""]","[""Outright Games Ltd.""]",False,True,False,False,success,game,2999,2999,0,USD,True,29.99,29.99,2026-09-12T15:09:37.887216+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1782,3441000,Ardena,2025-10-24,2025-10,"[""RRSTUDIO""]","[""RRSTUDIO""]",False,True,False,False,success,game,699,699,0,USD,True,6.99,6.99,2026-09-12T15:13:24.447533+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1783,3509730,Jackie Hart: Headhunter,2025-10-24,2025-10,"[""Studio Hazy""]","[""Studio Hazy""]",False,True,True,True,success,game,899,899,0,USD,True,8.99,8.99,2026-09-12T15:25:01.827574+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1784,3571640,Mystic Jumper,2025-10-24,2025-10,"[""GVS sp. z o. o.""]","[""GVS sp. z o. o.""]",False,True,False,True,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T15:35:54.766717+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1785,3685030,Neon Strike,2025-10-24,2025-10,"[""Reza Mirzaei""]","[""Dreamware Games""]",False,True,True,True,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T16:05:07.655463+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1786,3703030,Nourish,2025-10-24,2025-10,"[""Anarkorp""]","[""Anarkorp""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T16:09:58.286717+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1787,3788370,Numachina,2025-10-24,2025-10,"[""Uberbax Gaming""]","[""Uberbax Gaming""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T16:36:26.209100+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1788,3819850,Silent Street,2025-10-24,2025-10,"[""SolarWireStudios""]","[""SolarWireStudios""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-12T16:51:21.207914+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1789,3845600,Living with a Little Fox Girl,2025-10-24,2025-10,"[""Flash Club""]","[""Saikey Studios""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T17:11:12.341033+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1790,3857380,NIGHTRAVEL,2025-10-24,2025-10,"[""Yoshida Gakuen""]","[""Yoshida Gakuen""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T17:17:24.129710+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1791,3866620,From The Dark,2025-10-24,2025-10,"[""Caleb Tyson""]","[""Caleb Tyson""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T17:36:15.747839+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1792,3885860,Gnomeball,2025-10-24,2025-10,"[""Sokpop Collective""]","[""Sokpop Collective""]",True,True,True,False,success,game,,,,,False,,,2026-09-12T17:46:19.516816+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1793,3890550,Jam's Adjustable Mirrors,2025-10-24,2025-10,"[""Lycoris Studio Ltd.""]","[""Lycoris Studio Ltd.""]",True,True,True,False,success,game,,,,,False,,,2026-09-12T17:48:07.608072+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1794,3918660,Spinochet,2025-10-24,2025-10,"[""Juriklabs""]","[""Juriklabs""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T18:01:49.723202+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1795,3919230,Inferis: Dead Below,2025-10-24,2025-10,"[""Hemoria Studio""]","[""Hemoria Studio""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T18:02:11.046134+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1796,3937900,ReuniunO,2025-10-24,2025-10,"[""Slowsoftend""]","[""Slowsoftend""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-13T05:56:54.693997+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1797,3948350,Wolftown,2025-10-24,2025-10,"[""Portponky""]","[""Shambles Software""]",False,True,False,True,success,game,999,999,0,USD,True,9.99,9.99,2026-09-13T06:01:18.123222+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1798,3952230,3000m to Whatever’s Up There,2025-10-24,2025-10,"[""Roko""]","[""Roko""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-13T06:03:12.764900+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1799,3963200,Whodunnit: the Midnight Murder Mystery Files,2025-10-24,2025-10,"[""Sandalfoot Games""]","[""Sandalfoot Games""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-13T06:07:40.124170+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1800,3981780,The Beautiful World,2025-10-24,2025-10,"[""Gísli Veigar""]","[""Gísli Veigar""]",False,True,False,False,success,game,199,199,0,USD,True,1.99,1.99,2026-09-13T06:14:17.155772+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1801,3982130,Hijong Park's Defender Patrol,2025-10-24,2025-10,"[""Hijong Park""]","[""PsychoFlux Entertainment""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-13T06:14:27.963740+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1802,3988830,Crystal of Death,2025-10-24,2025-10,"[""Coderade Games""]","[""Coderade Software""]",False,True,False,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-13T06:17:09.920845+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1803,4010330,Sabbatical In Merzouga,2025-10-24,2025-10,"[""Feeling Potion""]","[""Feeling Potion""]",False,True,True,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-13T06:25:23.237148+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1804,4041870,BANE-FALL,2025-10-24,2025-10,"[""SJ3""]","[""SJ3""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-13T06:35:40.081446+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1805,4056560,Arthur's 1st Grade,2025-10-24,2025-10,"[""Jordan Freeman Group"",""Marc Brown Studios"",""Wanderful Edutainment""]","[""ZOOM Platform Media"",""Marc Brown Studios"",""Wanderful Edutainment""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-13T06:40:52.163338+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1806,4056580,Arthur's Kindergarten,2025-10-24,2025-10,"[""Jordan Freeman Group"",""Marc Brown Studios"",""Wanderful Edutainment""]","[""ZOOM Platform Media"",""Marc Brown Studios"",""Wanderful Edutainment""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-13T06:40:56.286978+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1807,4103510,The Unseen Fears: Inner Darkness Collector's Edition,2025-10-24,2025-10,"[""GrandMa Studios""]","[""BFG Entertainment""]",False,True,True,False,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-13T06:52:45.190884+00:00,2025-10-24,2025-10-24,False,,20250911,2025-10,proportional_stratified_random_sample
1808,2848680,Landmaster,2025-10-25,2025-10,"[""Creative Quark""]","[""Creative Quark""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T14:03:40.757953+00:00,2025-10-25,2025-10-25,False,,20250911,2025-10,proportional_stratified_random_sample
1809,3095180,Delta Directive,2025-10-25,2025-10,"[""CODEHUB""]","[""CODEHUB STUDIOS""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T14:24:22.144697+00:00,2025-10-25,2025-10-25,False,,20250911,2025-10,proportional_stratified_random_sample
1810,3991210,Survive From Museum,2025-10-25,2025-10,"[""HYGY Games""]","[""HYGY Games""]",True,True,False,False,success,game,,,,,False,,,2026-09-13T06:17:56.941291+00:00,2025-10-25,2025-10-25,False,,20250911,2025-10,proportional_stratified_random_sample
1811,4025330,林葬屋前传：冥声,2025-10-25,2025-10,"[""MYSTERY CROWN"",""火蜥蜴文化""]","[""MYSTERY CROWN""]",False,True,True,False,success,game,699,699,0,USD,True,6.99,6.99,2026-09-13T06:30:21.759724+00:00,2025-10-25,2025-10-25,False,,20250911,2025-10,proportional_stratified_random_sample
1812,1925940,THE OFFICE ROOMS,2025-10-26,2025-10,"[""Lowkey GameDev""]","[""Lowkey GameDev""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T13:15:48.979797+00:00,2025-10-26,2025-10-26,False,,20250911,2025-10,proportional_stratified_random_sample
1813,2151380,Chaosborn,2025-10-26,2025-10,"[""Erich Meurer""]","[""OwlGames""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T13:31:32.581927+00:00,2025-10-26,2025-10-26,False,,20250911,2025-10,proportional_stratified_random_sample
1814,3591360,Bad Bitch Blasters,2025-10-26,2025-10,"[""Goiaba Megas Xellox""]","[""Goiaba Megas Xellox""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T15:40:40.704620+00:00,2025-10-26,2025-10-26,False,,20250911,2025-10,proportional_stratified_random_sample
1815,3758560,Abyssal Drift,2025-10-26,2025-10,"[""Rebelião Studio""]","[""Rebelião Studio""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-12T16:27:44.557533+00:00,2025-10-26,2025-10-26,False,,20250911,2025-10,proportional_stratified_random_sample
1816,3772060,Bunny's Tea Time,2025-10-26,2025-10,"[""혜패 HYEPÆ""]","[""혜패 HYEPÆ""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T16:31:37.685957+00:00,2025-10-26,2025-10-26,False,,20250911,2025-10,proportional_stratified_random_sample
1817,3795140,Railroad crossing play,2025-10-26,2025-10,"[""RucKyGAMES""]","[""RucKyGAMES""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-12T16:39:19.856528+00:00,2025-10-26,2025-10-26,False,,20250911,2025-10,proportional_stratified_random_sample
1818,3851630,ToneTrek,2025-10-26,2025-10,"[""Dark Waters Games""]","[""Dark Waters Games""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T17:14:05.949820+00:00,2025-10-26,2025-10-26,False,,20250911,2025-10,proportional_stratified_random_sample
1819,4000510,Your Teacher,2025-10-26,2025-10,"[""VorhGames""]","[""VorhGames""]",False,True,False,False,success,game,99,99,0,USD,True,0.99,0.99,2026-09-13T06:21:50.499250+00:00,2025-10-26,2025-10-26,False,,20250911,2025-10,proportional_stratified_random_sample
1820,4017580,Within The Mind,2025-10-26,2025-10,"[""RC-LP""]","[""RC-LP""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-13T06:27:30.982379+00:00,2025-10-26,2025-10-26,False,,20250911,2025-10,proportional_stratified_random_sample
1821,4033240,Pentamania: Alchemy Madness,2025-10-26,2025-10,"[""Athmyx"",""Rong"",""Navinor"",""Brogan"",""Dillion"",""Melodie""]","[""Athmyx""]",True,True,False,False,success,game,,,,,False,,,2026-09-13T06:32:33.092507+00:00,2025-10-26,2025-10-26,False,,20250911,2025-10,proportional_stratified_random_sample
1822,1395520,The Séance of Blake Manor,2025-10-27,2025-10,"[""Spooky Doorway""]","[""Raw Fury""]",False,True,False,True,success,game,1999,1999,0,USD,True,19.99,19.99,2026-09-12T13:05:24.631734+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1823,1689390,Mythrealm,2025-10-27,2025-10,"[""Delta Video Games""]","[""indie.io""]",False,True,False,False,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T13:10:34.940827+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1824,1985300,SIR ABANDON,2025-10-27,2025-10,"[""Retro-Role-Playing-Game"",""RRPG2022""]","[""RRPG2022""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T13:20:57.118886+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1825,2112750,Toziuha Night: Order of the Alchemists,2025-10-27,2025-10,"[""Danny Garay""]","[""Danny Garay""]",False,True,False,True,success,game,1899,1899,0,USD,True,18.99,18.99,2026-09-12T13:30:03.491782+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1826,2602230,MotionRec,2025-10-27,2025-10,"[""HANDSUM""]","[""PLAYISM""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T13:50:33.934340+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1827,2749260,Nanny's Journey,2025-10-27,2025-10,"[""Game-Id""]","[""Game-Id""]",False,True,True,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T13:57:41.185979+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1828,2813900,The Office Killer,2025-10-27,2025-10,"[""IceMoon Games""]","[""IceMoon Games""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T14:00:57.317287+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1829,2827200,MIMESIS,2025-10-27,2025-10,"[""ReLU Games, Inc.""]","[""ReLU Games, Inc."",""KRAFTON, Inc.""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T14:02:12.737891+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1830,2878450,Master of Command,2025-10-27,2025-10,"[""Armchair Interactive""]","[""Armchair Interactive""]",False,True,False,False,success,game,2999,2249,25,USD,True,29.99,22.49,2026-09-12T14:05:43.992703+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1831,3006080,Aris Arcanum,2025-10-27,2025-10,"[""Broken Cane""]","[""indie.io""]",False,True,False,False,success,game,1499,1499,0,USD,True,14.99,14.99,2026-09-12T14:15:36.192773+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1832,3035320,Zombie God,2025-10-27,2025-10,"[""Codematik""]","[""Codematik""]",False,True,False,False,success,game,1179,1179,0,USD,True,11.79,11.79,2026-09-12T14:18:35.132588+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1833,3203160,Talk to Me Human,2025-10-27,2025-10,"[""Least Significant Bit""]","[""Least Significant Bit""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T14:35:46.572904+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1834,3305120,Dead Exhale,2025-10-27,2025-10,"[""ODale Studios""]","[""ODale Studios""]",False,True,False,False,success,game,299,71,76,USD,True,2.99,0.71,2026-09-12T14:53:56.197561+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1835,3489460,Loop//Error,2025-10-27,2025-10,"[""Koro Pixel Studio""]","[""Dark Product""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-12T15:21:50.321346+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1836,3494210,Choo Choo Survivor 2,2025-10-27,2025-10,"[""GTGD""]","[""GTGD""]",False,True,True,False,success,game,599,599,0,USD,True,5.99,5.99,2026-09-12T15:22:22.068421+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1837,3552820,The Horde Wants You Dead,2025-10-27,2025-10,"[""Bellyflop Games""]","[""Bellyflop Games""]",False,True,False,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T15:32:08.122247+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1838,3585480,Soul Gather,2025-10-27,2025-10,"[""Dinoworldgames""]","[""Dinoworldgames""]",False,True,False,False,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T15:39:02.948662+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1839,3673060,How to Train Your Cock,2025-10-27,2025-10,"[""Little Horror Studios""]","[""Little Horror Studios""]",False,True,False,False,success,game,399,279,30,USD,True,3.99,2.79,2026-09-12T16:00:37.611895+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1840,3718230,呼~/huuu,2025-10-27,2025-10,"[""woohoo""]","[""woohoo""]",True,True,False,False,success,game,,,,,False,,,2026-09-12T16:16:07.482598+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1841,3792610,Jigsaw Puzzle,2025-10-27,2025-10,"[""Dreamglobe""]","[""Dreamglobe""]",False,True,False,False,success,game,995,995,0,USD,True,9.95,9.95,2026-09-12T16:38:13.077800+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1842,3815000,Geamana Village,2025-10-27,2025-10,"[""Chainwolf Studio"",""Otozip""]","[""Chainwolf Studio""]",False,True,False,True,success,game,625,625,0,USD,True,6.25,6.25,2026-09-12T16:48:59.102839+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1843,3948980,Age of Damnation,2025-10-27,2025-10,"[""WukaStudio""]","[""WukaStudio""]",False,True,False,False,success,game,699,699,0,USD,True,6.99,6.99,2026-09-13T06:01:37.158979+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1844,3966090,The Mushroom Adventrue:Call of Distant Realms,2025-10-27,2025-10,"[""Shenzhen Yiling Industrial Design Center""]","[""Shenzhen Yiling Industrial Design Center""]",False,True,False,False,success,game,1799,1799,0,USD,True,17.99,17.99,2026-09-13T06:09:05.345980+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1845,3978710,Your Friend Wiggles,2025-10-27,2025-10,"[""BOC Studio""]","[""BOC Studio""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-13T06:12:56.203794+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1846,3988370,Rise & Pop!,2025-10-27,2025-10,"[""HyperstasisGaming""]","[""HyperstasisGaming""]",False,True,False,False,success,game,399,399,0,USD,True,3.99,3.99,2026-09-13T06:16:54.687501+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1847,4004650,Pharma R&D Manager,2025-10-27,2025-10,"[""Innopede GmbH""]","[""Innopede GmbH""]",False,True,False,False,success,game,4999,4999,0,USD,True,49.99,49.99,2026-09-13T06:23:21.586820+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1848,4023200,Penelope Syndrome,2025-10-27,2025-10,"[""Critoniuum""]","[""Dd Games""]",False,True,False,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-13T06:29:31.002192+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1849,4027120,Farmer Fowl's Farmhouse,2025-10-27,2025-10,"[""Chatter Games""]","[""Chatter Games""]",False,True,False,False,success,game,299,299,0,USD,True,2.99,2.99,2026-09-13T06:30:45.055381+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1850,4039100,Table Battle Simulator: Prologue,2025-10-27,2025-10,"[""Kiki Games""]","[""Kiki Games""]",True,True,False,False,success,game,,,,,False,,,2026-09-13T06:34:38.485378+00:00,2025-10-27,2025-10-27,False,,20250911,2025-10,proportional_stratified_random_sample
1851,1594040,Wreckreation,2025-10-28,2025-10,"[""Three Fields Entertainment""]","[""THQ Nordic""]",False,True,False,False,success,game,3999,3999,0,USD,True,39.99,39.99,2026-09-12T13:08:52.470933+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1852,1940870,The Creator,2025-10-28,2025-10,"[""Mark Miller""]","[""Mark Miller""]",False,True,False,False,success,game,699,699,0,USD,True,6.99,6.99,2026-09-12T13:16:27.138620+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1853,2521400,愚人船 NARRENSCHIFF,2025-10-28,2025-10,"[""Anonymous"",""Anonymous""]","[""Anonymous"",""Anonymous""]",False,True,False,False,success,game,1200,1200,0,USD,True,12.0,12.0,2026-09-12T13:47:03.225351+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1854,2920010,Comet Angel,2025-10-28,2025-10,"[""Cross Couloir""]","[""Cross Couloir""]",False,True,True,True,success,game,799,799,0,USD,True,7.99,7.99,2026-09-12T14:08:51.094443+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1855,3309750,As Long As You're Here,2025-10-28,2025-10,"[""Autoscopia""]","[""Autoscopia""]",False,True,True,False,success,game,999,999,0,USD,True,9.99,9.99,2026-09-12T14:54:18.085440+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1856,3687940,Missing Hearts: Сrimson Cruise Collector's Edition,2025-10-28,2025-10,"[""Do Games Limited""]","[""Do Games Limited""]",False,True,True,False,success,game,1199,1199,0,USD,True,11.99,11.99,2026-09-12T16:05:51.859005+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
1857,3721290,BeatBucs,2025-10-28,2025-10,"[""Bigote Studios""]","[""Bigote Studios""]",False,True,True,False,success,game,499,499,0,USD,True,4.99,4.99,2026-09-12T16:17:04.353287+00:00,2025-10-28,2025-10-28,False,,20250911,2025-10,proportional_stratified_random_sample
