"appid","is_free","total_reviews","positive_reviews","negative_reviews","computed_positive_rate","current_price_usd","log1p_current_price","days_since_release","z_log1p_price","z_days_since_release","platform_segment","genre_action","genre_adventure","genre_casual","genre_indie","genre_rpg","genre_simulation","genre_strategy","high_rating_80","high_rating_85","high_rating_90"
3109280,0,327,249,78,0.761467889908257,9.99,2.39698576841553,426,0.162848330158823,1.57448967378668,"Windows only",0,0,0,1,0,1,1,0,0,0
3110450,0,89,74,15,0.831460674157303,19.99,3.04404613383254,283,1.0582700510032,-1.28653922911421,"Windows + macOS + Linux",0,1,0,1,0,0,0,1,0,0
3113650,0,22,22,0,1,0.99,0.688134638736401,408,-2.20191159176594,1.21436016153342,"Windows only",1,0,0,0,0,0,0,1,1,1
3114900,0,1452,1212,240,0.834710743801653,4.79,1.7561322915849,430,-0.723984110370833,1.6545184542874,"Windows only",0,1,1,1,1,1,0,1,0,0
3119050,0,49,36,13,0.73469387755102,1.49,0.912282710476616,286,-1.89172870490001,-1.22651764373867,"Windows only",1,1,0,1,0,1,0,0,0,0
3120890,0,23,21,2,0.91304347826087,5.99,1.94448055624572,362,-0.463342080238223,0.294029185775092,"Windows + macOS",0,0,1,0,0,1,0,1,1,1
3126880,0,26,19,7,0.730769230769231,7.99,2.19611284848353,395,-0.115125697072204,0.954266624906066,"Windows + macOS",1,1,0,0,1,0,1,0,0,0
3127000,0,307,273,34,0.889250814332248,9.99,2.39698576841553,325,0.162848330158823,-0.446237033856606,"Windows only",0,0,0,1,1,0,0,1,1,0
3130800,0,208,208,0,1,3.99,1.60743590976343,417,-0.929754664727241,1.39442491766005,"Windows only",0,1,1,1,0,0,0,1,1,1
3134570,0,29,25,4,0.862068965517241,14.99,2.77196352684586,286,0.681753903235711,-1.22651764373867,"Windows + macOS",0,0,1,1,1,0,1,1,1,0
3135270,0,26,19,7,0.730769230769231,4.99,1.79009141212736,327,-0.676990451386808,-0.406222643606244,"Windows only",1,1,0,1,0,0,0,0,0,0
3136490,0,46,37,9,0.804347826086957,9.99,2.39698576841553,415,0.162848330158823,1.35441052740969,"Windows only",0,0,0,1,0,1,1,1,0,0
3141140,0,41,37,4,0.902439024390244,1.99,1.0952733874026,392,-1.63850066685453,0.894245039530522,"Windows only",0,0,1,1,0,0,0,1,1,1
3141310,0,616,540,76,0.876623376623377,19.99,3.04404613383254,395,1.0582700510032,0.954266624906066,"Windows only",0,1,0,1,1,0,1,1,1,0
3141330,0,168,134,34,0.797619047619048,39.99,3.71332813451625,313,1.98444274340129,-0.686323375358779,"Windows only",1,1,0,0,0,0,0,0,0,0
3143300,0,81,80,1,0.987654320987654,29.99,3.43366457179966,307,1.59743583961146,-0.806366546109865,"Windows only",0,1,1,0,0,0,0,1,1,1
3148060,0,572,556,16,0.972027972027972,24.99,3.2577118486534,298,1.35394713505243,-0.986431302236494,"Windows + macOS",0,1,0,1,0,0,0,1,1,1
3151420,0,45,34,11,0.755555555555556,1.99,1.0952733874026,417,-1.63850066685453,1.39442491766005,"Windows only",0,0,1,1,0,0,1,0,0,0
3154800,0,174,164,10,0.942528735632184,9.99,2.39698576841553,338,0.162848330158823,-0.186143497229253,"Windows + macOS",0,0,1,1,0,1,0,1,1,1
3160500,0,74,54,20,0.72972972972973,11.99,2.56417983068251,356,0.394216534659459,0.173986015024005,"Windows only",0,0,1,1,1,0,1,0,0,0
3164400,0,39,38,1,0.974358974358974,4.99,1.79009141212736,400,-0.676990451386808,1.05430260053197,"Windows + macOS + Linux",1,0,1,1,0,0,1,1,1,1
3167020,0,83387,71481,11906,0.857219950351973,17.99,2.94391252482419,332,0.919702131710493,-0.306186667980339,"Windows + macOS",1,1,0,1,1,0,0,1,1,0
3167260,0,381,364,17,0.955380577427822,7.19,2.10291389786498,297,-0.244097226165892,-1.00643849736168,"Windows only",1,0,0,0,0,0,1,1,1,1
3167280,0,195,158,37,0.81025641025641,12.99,2.63834278867739,408,0.49684548092151,1.21436016153342,"Windows only",1,0,0,1,0,0,0,1,0,0
3168400,0,23,22,1,0.956521739130435,5.99,1.94448055624572,347,-0.463342080238223,-0.00607874110262382,"Windows only",0,1,0,1,0,0,0,1,1,1
3168930,0,34,20,14,0.588235294117647,2.99,1.38379123090177,300,-1.2392409412896,-0.946416911986132,"Windows only",1,1,0,1,0,0,0,0,0,0
3172770,0,51,43,8,0.843137254901961,7.99,2.19611284848353,299,-0.115125697072204,-0.966424107111313,"Windows only",1,1,0,1,0,0,0,1,0,0
3180070,0,27097,25246,1851,0.931689854965494,14.99,2.77196352684586,363,0.681753903235711,0.314036380900273,"Windows only",0,0,0,1,0,1,0,1,1,1
3183220,0,98,59,39,0.602040816326531,12.99,2.63834278867739,430,0.49684548092151,1.6545184542874,"Windows only",0,0,0,1,0,0,1,0,0,0
3183410,0,87,80,7,0.919540229885057,14.99,2.77196352684586,324,0.681753903235711,-0.466244228981787,"Windows only",0,1,0,1,0,0,0,1,1,1
3184990,0,272,197,75,0.724264705882353,13.49,2.67345875633259,291,0.545440019959102,-1.12648166811276,"Windows only",0,1,0,1,1,0,0,0,0,0
3185890,0,1132,1082,50,0.95583038869258,10.99,2.48407296903942,353,0.283362234600968,0.113964429648462,"Windows only",0,0,0,1,1,0,1,1,1,1
3186120,0,184,154,30,0.83695652173913,6.99,2.07819075977818,413,-0.278309853045123,1.31439613715932,"Windows only",0,1,0,0,0,0,0,1,0,0
3187010,0,721,693,28,0.961165048543689,10.49,2.44147709186066,311,0.224416770340151,-0.726337765609141,"Windows + macOS + Linux",0,1,1,1,0,0,0,1,1,1
3194360,0,853,704,149,0.825322391559203,19.99,3.04404613383254,360,1.0582700510032,0.25401479552473,"Windows only",1,0,1,1,0,0,0,1,0,0
3196520,0,79,63,16,0.79746835443038,5.99,1.94448055624572,426,-0.463342080238223,1.57448967378668,"Windows only",0,0,1,1,0,1,0,0,0,0
3199430,0,66,61,5,0.924242424242424,4.99,1.79009141212736,432,-0.676990451386808,1.69453284453776,"Windows only",0,0,0,1,0,1,0,1,1,1
3200060,0,175,148,27,0.845714285714286,19.99,3.04404613383254,430,1.0582700510032,1.6545184542874,"Windows only",1,0,0,1,0,0,0,1,0,0
3200220,0,52,33,19,0.634615384615385,16.99,2.88981604796244,292,0.844841789473412,-1.10647447298758,"Windows + Linux",0,1,0,0,0,0,1,0,0,0
3202950,0,53,50,3,0.943396226415094,13.74,2.69056488676119,383,0.569112001066295,0.714180283403893,"Windows + Linux",1,0,0,1,0,0,0,1,1,1
3209480,0,2409,2150,259,0.892486508924865,2.99,1.38379123090177,429,-1.2392409412896,1.63451125916222,"Windows only",0,1,0,1,0,0,0,1,1,0
3213600,0,99,94,5,0.94949494949495,12.99,2.63834278867739,307,0.49684548092151,-0.806366546109865,"Windows only",0,0,0,0,0,1,0,1,1,1
3214220,0,40,23,17,0.575,9.99,2.39698576841553,341,0.162848330158823,-0.12612191185371,"Windows only",1,0,0,0,0,0,0,0,0,0
3214790,0,32,23,9,0.71875,19.99,3.04404613383254,402,1.0582700510032,1.09431699078233,"Windows only",0,0,0,1,1,0,1,0,0,0
3216500,0,700,562,138,0.802857142857143,24.99,3.2577118486534,373,1.35394713505243,0.514108332152083,"Windows only",0,1,0,0,0,0,0,1,0,0
3220180,0,21,19,2,0.904761904761905,4.99,1.79009141212736,407,-0.676990451386808,1.19435296640824,"Windows only",1,0,1,1,0,1,0,1,1,1
3220620,0,49,38,11,0.775510204081633,7.99,2.19611284848353,429,-0.115125697072204,1.63451125916222,"Windows only",0,1,0,1,0,0,0,0,0,0
3227670,0,21,12,9,0.571428571428571,2.99,1.38379123090177,287,-1.2392409412896,-1.20651044861349,"Windows only",0,0,1,1,1,1,0,0,0,0
3233130,0,115,105,10,0.91304347826087,14.99,2.77196352684586,429,0.681753903235711,1.63451125916222,"Windows only",0,1,0,1,0,1,0,1,1,1
3236710,0,520,405,115,0.778846153846154,11.99,2.56417983068251,360,0.394216534659459,0.25401479552473,"Windows only",1,0,1,0,1,0,0,0,0,0
3237570,0,142,69,73,0.485915492957746,9.99,2.39698576841553,411,0.162848330158823,1.27438174690896,"Windows only",1,1,0,0,0,0,0,0,0,0
3239500,0,46,45,1,0.978260869565217,4.99,1.79009141212736,381,-0.676990451386808,0.674165893153531,"Windows only",0,1,1,1,0,0,0,1,1,1
3239650,0,216,99,117,0.458333333333333,12.49,2.60194867021966,368,0.44648219811245,0.414072356526178,"Windows only",0,0,0,0,0,0,0,0,0,0
3247750,0,4069,3602,467,0.885229786188253,14.99,2.77196352684586,430,0.681753903235711,1.6545184542874,"Windows only",1,0,0,1,0,0,0,1,1,0
3249650,0,1768,1354,414,0.765837104072398,15.88,2.82612948916781,422,0.756710401556007,1.49446089328595,"Windows + macOS",1,0,0,1,0,0,0,0,0,0
3256840,0,21,21,0,1,2.99,1.38379123090177,401,-1.2392409412896,1.07430979565715,"Windows only",1,1,0,1,0,0,0,1,1,1
3265060,0,2147,2097,50,0.976711690731253,6.99,2.07819075977818,331,-0.278309853045123,-0.32619386310552,"Windows only",1,1,0,1,1,0,0,1,1,1
3272170,0,139,134,5,0.964028776978417,6.99,2.07819075977818,389,-0.278309853045123,0.834223454154979,"Windows only",0,1,1,1,0,0,1,1,1,1
3279410,0,63,58,5,0.920634920634921,12.99,2.63834278867739,282,0.49684548092151,-1.30654642423939,"Windows + macOS + Linux",0,0,1,1,0,0,0,1,1,1
3290390,0,94,83,11,0.882978723404255,18.99,2.99523214851231,326,0.990719780467703,-0.426229838731425,"Windows only",1,0,0,0,0,0,0,1,1,0
3290600,0,39,28,11,0.717948717948718,10.99,2.48407296903942,424,0.283362234600968,1.53447528353632,"Windows only",0,0,1,1,1,1,0,0,0,0
3293010,0,9479,9016,463,0.951155185146112,12.99,2.63834278867739,360,0.49684548092151,0.25401479552473,"Windows only",0,0,1,1,0,1,0,1,1,1
3294020,0,22,21,1,0.954545454545455,9.99,2.39698576841553,395,0.162848330158823,0.954266624906066,"Windows + Linux",0,1,0,1,0,0,0,1,1,1
3297940,0,22,13,9,0.590909090909091,2.99,1.38379123090177,382,-1.2392409412896,0.694173088278712,"Windows only",1,1,0,1,0,1,0,0,0,0
3299340,0,23,19,4,0.826086956521739,9.99,2.39698576841553,393,0.162848330158823,0.914252234655703,"Windows only",0,0,1,1,1,0,0,1,0,0
3308870,0,2674,2541,133,0.950261780104712,3.49,1.50185270175416,417,-1.07586390408236,1.39442491766005,"Windows + macOS",0,1,1,1,0,1,0,1,1,1
3309750,0,486,485,1,0.997942386831276,9.99,2.39698576841553,320,0.162848330158823,-0.546273009482512,"Windows + macOS",0,1,0,1,0,0,0,1,1,1
3314790,0,24603,22176,2427,0.901353493476405,9.99,2.39698576841553,352,0.162848330158823,0.0939572345232813,"Windows only",1,1,0,1,0,1,1,1,1,1
3323850,0,394,375,19,0.951776649746193,14.99,2.77196352684586,355,0.681753903235711,0.153978819898824,"Windows + macOS",0,0,1,1,0,0,0,1,1,1
3325500,0,557,436,121,0.782764811490126,19.99,3.04404613383254,389,1.0582700510032,0.834223454154979,"Windows only",0,0,1,1,0,1,1,0,0,0
3327640,0,153,124,29,0.810457516339869,24.99,3.2577118486534,410,1.35394713505243,1.25437455178378,"Windows only",0,1,1,0,0,0,0,1,0,0
3328180,0,62,56,6,0.903225806451613,17.99,2.94391252482419,338,0.919702131710493,-0.186143497229253,"Windows only",0,1,0,0,0,0,0,1,1,1
3339810,0,89,86,3,0.966292134831461,5.99,1.94448055624572,325,-0.463342080238223,-0.446237033856606,"Windows only",1,0,0,1,0,0,0,1,1,1
3341510,0,109,83,26,0.761467889908257,29.99,3.43366457179966,383,1.59743583961146,0.714180283403893,"Windows only",1,0,0,0,1,0,0,0,0,0
3342800,0,137,130,7,0.948905109489051,10.99,2.48407296903942,291,0.283362234600968,-1.12648166811276,"Windows only",0,1,0,1,0,0,0,1,1,1
3343940,0,33,26,7,0.787878787878788,3.99,1.60743590976343,425,-0.929754664727241,1.5544824786615,"Windows only",1,1,1,1,1,0,0,0,0,0
3348910,0,27,15,12,0.555555555555556,12.49,2.60194867021966,405,0.44648219811245,1.15433857615788,"Windows only",0,1,1,0,0,1,0,0,0,0
3354220,0,173,143,30,0.826589595375723,11.99,2.56417983068251,290,0.394216534659459,-1.14648886323794,"Windows only",0,0,1,1,0,1,0,1,0,0
3356350,0,31,30,1,0.967741935483871,3.99,1.60743590976343,313,-0.929754664727241,-0.686323375358779,"Windows only",1,0,1,1,0,1,0,1,1,1
3356360,0,20,18,2,0.9,4.99,1.79009141212736,265,-0.676990451386808,-1.64666874136747,"Windows only",1,0,1,1,0,1,0,1,1,1
3359900,0,84,68,16,0.80952380952381,19.99,3.04404613383254,351,1.0582700510032,0.0739500393981003,"Windows only",1,0,0,0,0,0,0,1,0,0
3359910,0,38,32,6,0.842105263157895,19.99,3.04404613383254,337,1.0582700510032,-0.206150692354434,"Windows only",1,0,0,0,0,0,0,1,0,0
3360890,0,79,60,19,0.759493670886076,19.99,3.04404613383254,297,1.0582700510032,-1.00643849736168,"Windows only",0,0,0,0,1,1,1,0,0,0
3362660,0,167,67,100,0.401197604790419,19.99,3.04404613383254,397,1.0582700510032,0.994281015156428,"Windows only",1,1,0,0,0,0,0,0,0,0
3362960,0,259,240,19,0.926640926640927,16.99,2.88981604796244,355,0.844841789473412,0.153978819898824,"Windows + macOS + Linux",0,0,1,1,0,1,0,1,1,1
3364070,0,417,388,29,0.930455635491607,29.99,3.43366457179966,326,1.59743583961146,-0.426229838731425,"Windows + macOS + Linux",0,1,1,1,1,1,1,1,1,1
3365030,0,250,191,59,0.764,39.99,3.71332813451625,305,1.98444274340129,-0.846380936360227,"Windows only",1,1,1,0,1,1,0,0,0,0
3370100,0,215,192,23,0.893023255813953,8.99,2.30158459266046,408,0.0308292952576109,1.21436016153342,"Windows only",0,0,0,0,1,0,0,1,1,0
3371110,0,37,24,13,0.648648648648649,19.99,3.04404613383254,325,1.0582700510032,-0.446237033856606,"Windows only",0,1,0,0,1,1,1,0,0,0
3371480,0,356,272,84,0.764044943820225,3.99,1.60743590976343,365,-0.929754664727241,0.354050771150635,"Windows only",0,0,1,1,1,0,0,0,0,0
3373830,0,60,46,14,0.766666666666667,9.99,2.39698576841553,384,0.162848330158823,0.734187478529074,"Windows only",0,0,1,1,0,1,0,0,0,0
3375780,0,4593,4380,213,0.953625081645983,59.99,4.11070991630837,359,2.53435168219896,0.234007600399549,"Windows only",1,1,0,0,1,0,0,1,1,1
3385370,0,315,280,35,0.888888888888889,9.99,2.39698576841553,429,0.162848330158823,1.63451125916222,"Windows + macOS + Linux",1,0,0,1,0,0,0,1,1,0
3385960,0,208,177,31,0.850961538461538,24.99,3.2577118486534,310,1.35394713505243,-0.746344960734322,"Windows only",1,0,0,0,0,0,1,1,1,0
3386100,0,26,24,2,0.923076923076923,3.99,1.60743590976343,382,-0.929754664727241,0.694173088278712,"Windows only",1,0,0,1,0,0,0,1,1,1
3387320,0,21,17,4,0.80952380952381,4.99,1.79009141212736,283,-0.676990451386808,-1.28653922911421,"Windows only",0,1,0,1,1,0,0,1,0,0
3390310,0,41,39,2,0.951219512195122,14.99,2.77196352684586,299,0.681753903235711,-0.966424107111313,"Windows + Linux",0,1,1,1,0,0,0,1,1,1
3391420,0,96,53,43,0.552083333333333,6.99,2.07819075977818,327,-0.278309853045123,-0.406222643606244,"Windows only",0,0,1,1,1,0,0,0,0,0
3395760,0,152,134,18,0.881578947368421,8.99,2.30158459266046,276,0.0308292952576109,-1.42658959499048,"Windows + macOS",0,0,1,1,0,1,0,1,1,0
3396670,0,46,46,0,1,12.99,2.63834278867739,303,0.49684548092151,-0.886395326610589,"Windows only",0,1,1,1,0,0,0,1,1,1
3396740,0,63,28,35,0.444444444444444,5.99,1.94448055624572,391,-0.463342080238223,0.874237844405341,"Windows only",1,1,1,1,0,0,0,0,0,0
3400380,0,60,59,1,0.983333333333333,7.49,2.13888900032326,416,-0.194313790380912,1.37441772253487,"Windows + macOS + Linux",1,0,0,1,1,0,0,1,1,1
3400530,0,39,26,13,0.666666666666667,10.99,2.48407296903942,276,0.283362234600968,-1.42658959499048,"Windows only",0,0,1,1,0,1,0,0,0,0
3404590,0,27,26,1,0.962962962962963,9.99,2.39698576841553,278,0.162848330158823,-1.38657520474011,"Windows + macOS + Linux",0,0,1,1,0,0,0,1,1,1
3405340,0,99706,94028,5678,0.943052574569234,9.99,2.39698576841553,360,0.162848330158823,0.25401479552473,"Windows + Linux",1,0,1,1,0,0,0,1,1,1
3406620,0,121,57,64,0.471074380165289,59.99,4.11070991630837,382,2.53435168219896,0.694173088278712,"Windows only",0,0,0,0,1,0,0,0,0,0
3406910,0,734,630,104,0.858310626702997,16.79,2.87863650167774,263,0.829371194908324,-1.68668313161783,"Windows + macOS",0,1,0,0,1,1,0,1,1,0
3410630,0,296,287,9,0.969594594594595,14.99,2.77196352684586,370,0.681753903235711,0.45408674677654,"Windows only",0,1,0,0,0,0,0,1,1,1
3412620,0,270,261,9,0.966666666666667,6.99,2.07819075977818,412,-0.278309853045123,1.29438894203414,"Windows + macOS + Linux",0,0,1,1,0,0,0,1,1,1
3415230,0,860,745,115,0.866279069767442,7.49,2.13888900032326,356,-0.194313790380912,0.173986015024005,"Windows + macOS + Linux",0,0,1,1,1,1,1,1,1,0
3415240,0,647,439,208,0.678516228748068,3.99,1.60743590976343,365,-0.929754664727241,0.354050771150635,"Windows + macOS + Linux",0,0,1,1,0,1,1,0,0,0
3415340,0,20,20,0,1,8.99,2.30158459266046,408,0.0308292952576109,1.21436016153342,"Windows only",1,1,0,1,0,0,0,1,1,1
3415580,0,163,128,35,0.785276073619632,19.99,3.04404613383254,429,1.0582700510032,1.63451125916222,"Windows only",0,0,0,0,0,0,1,0,0,0
3418150,0,231,186,45,0.805194805194805,9.99,2.39698576841553,380,0.162848330158823,0.65415869802835,"Windows + Linux",0,0,1,1,0,0,1,1,0,0
3419690,0,27,24,3,0.888888888888889,29.99,3.43366457179966,324,1.59743583961146,-0.466244228981787,"Windows only",1,1,1,0,0,1,0,1,1,0
3422180,0,23,23,0,1,9.99,2.39698576841553,359,0.162848330158823,0.234007600399549,"Windows + macOS + Linux",0,1,0,1,0,0,0,1,1,1
3424920,0,51,34,17,0.666666666666667,6.99,2.07819075977818,423,-0.278309853045123,1.51446808841113,"Windows + macOS",0,1,1,1,1,0,1,0,0,0
3425460,0,513,474,39,0.923976608187134,15.99,2.83262493568384,420,0.76569899706871,1.45444650303559,"Windows only",0,0,1,1,0,1,0,1,1,1
3431340,0,34,34,0,1,0.99,0.688134638736401,294,-2.20191159176594,-1.06646008273722,"Windows only",1,0,1,1,0,0,0,1,1,1
3432750,0,396,321,75,0.810606060606061,12.99,2.63834278867739,313,0.49684548092151,-0.686323375358779,"Windows only",0,0,1,1,0,1,0,1,0,0
3432800,0,28,27,1,0.964285714285714,5.99,1.94448055624572,328,-0.463342080238223,-0.386215448481063,"Windows only",1,0,0,1,0,0,0,1,1,1
3433230,0,120,110,10,0.916666666666667,9.99,2.39698576841553,341,0.162848330158823,-0.12612191185371,"Windows only",0,1,0,1,0,0,0,1,1,1
3435920,0,25,25,0,1,4.99,1.79009141212736,401,-0.676990451386808,1.07430979565715,"Windows only",1,1,0,1,1,0,0,1,1,1
3437170,0,388,301,87,0.775773195876289,3.74,1.55603713570699,417,-1.00088184416011,1.39442491766005,"Windows only",0,1,1,1,0,1,1,0,0,0
3442880,0,66,63,3,0.954545454545455,11.99,2.56417983068251,373,0.394216534659459,0.514108332152083,"Windows only",0,0,1,0,0,0,0,1,1,1
3443080,0,170,166,4,0.976470588235294,9.99,2.39698576841553,356,0.162848330158823,0.173986015024005,"Windows + macOS",1,1,0,0,0,0,0,1,1,1
3444080,0,379,266,113,0.701846965699208,11.99,2.56417983068251,432,0.394216534659459,1.69453284453776,"Windows only",0,0,1,0,0,1,0,0,0,0
3444220,0,263,241,22,0.916349809885932,5.99,1.94448055624572,396,-0.463342080238223,0.974273820031247,"Windows only",1,0,1,1,0,0,0,1,1,1
3445800,0,69,60,9,0.869565217391304,8.99,2.30158459266046,402,0.0308292952576109,1.09431699078233,"Windows only",0,0,1,1,0,1,0,1,1,0
3445830,0,132,130,2,0.984848484848485,5.99,1.94448055624572,430,-0.463342080238223,1.6545184542874,"Windows + macOS + Linux",0,1,0,0,0,0,0,1,1,1
3446680,0,1767,1722,45,0.974533106960951,7.99,2.19611284848353,360,-0.115125697072204,0.25401479552473,"Windows + macOS",0,1,1,0,1,1,0,1,1,1
3447040,0,5170,5030,140,0.972920696324952,59.99,4.11070991630837,359,2.53435168219896,0.234007600399549,"Windows only",0,0,0,0,1,0,0,1,1,1
3447510,0,267,218,49,0.816479400749064,5.99,1.94448055624572,413,-0.463342080238223,1.31439613715932,"Windows only",0,0,1,1,0,1,1,1,0,0
3448870,0,29,26,3,0.896551724137931,9.99,2.39698576841553,348,0.162848330158823,0.0139284540225572,"Windows + macOS + Linux",0,1,0,1,0,0,0,1,1,0
3449030,0,131,128,3,0.977099236641221,7.99,2.19611284848353,439,-0.115125697072204,1.83458321041403,"Windows + macOS + Linux",0,1,1,1,0,0,0,1,1,1
3449040,0,604,535,69,0.885761589403974,4.89,1.7732559976635,368,-0.700287807547149,0.414072356526178,"Windows only",1,0,0,1,1,0,0,1,1,0
3454570,0,67,55,12,0.82089552238806,2.99,1.38379123090177,362,-1.2392409412896,0.294029185775092,"Windows only",1,1,0,1,0,1,0,1,0,0
3454980,0,1207,767,440,0.635459817729909,49.99,3.93162953506706,319,2.28653482969061,-0.566280204607693,"Windows only",1,0,0,0,0,0,0,0,0,0
3456830,0,38,28,10,0.736842105263158,9.99,2.39698576841553,430,0.162848330158823,1.6545184542874,"Windows only",0,1,0,1,0,0,0,0,0,0
3461520,0,34,34,0,1,2.99,1.38379123090177,398,-1.2392409412896,1.01428821028161,"Windows only",0,0,1,1,0,0,0,1,1,1
3463910,0,44,43,1,0.977272727272727,4.99,1.79009141212736,388,-0.676990451386808,0.814216259029798,"Windows only",1,0,0,1,0,0,0,1,1,1
3466450,0,28,27,1,0.964285714285714,1.99,1.0952733874026,385,-1.63850066685453,0.754194673654255,"Windows only",0,0,1,1,0,0,0,1,1,1
3467710,0,1738,1275,463,0.733601841196778,11.99,2.56417983068251,306,0.394216534659459,-0.826373741235046,"Windows + macOS",1,1,0,1,0,0,1,0,0,0
3468400,0,93,72,21,0.774193548387097,9.99,2.39698576841553,283,0.162848330158823,-1.28653922911421,"Windows only",0,0,1,1,0,1,0,0,0,0
3468660,0,501,179,322,0.357285429141717,59.99,4.11070991630837,424,2.53435168219896,1.53447528353632,"Windows only",0,0,0,0,0,1,0,0,0,0
3469230,0,137,104,33,0.759124087591241,29.99,3.43366457179966,367,1.59743583961146,0.394065161400997,"Windows only",1,0,0,0,0,0,0,0,0,0
3470170,0,311,305,6,0.980707395498392,9.99,2.39698576841553,401,0.162848330158823,1.07430979565715,"Windows only",0,1,1,1,1,0,1,1,1,1
3473610,0,30,27,3,0.9,11.99,2.56417983068251,423,0.394216534659459,1.51446808841113,"Windows + macOS + Linux",0,0,1,1,0,1,1,1,1,1
3480790,0,48,46,2,0.958333333333333,9.99,2.39698576841553,308,0.162848330158823,-0.786359350984684,"Windows only",1,0,0,1,0,0,0,1,1,1
3481710,0,105,99,6,0.942857142857143,3.99,1.60743590976343,331,-0.929754664727241,-0.32619386310552,"Windows only",0,1,0,1,0,0,0,1,1,1
3484640,0,391,374,17,0.956521739130435,13.99,2.70738331211451,422,0.592385847181183,1.49446089328595,"Windows only",1,0,0,1,0,1,0,1,1,1
3488580,0,25,22,3,0.88,7.99,2.19611284848353,419,-0.115125697072204,1.43443930791041,"Windows + macOS + Linux",0,0,1,1,0,0,1,1,1,0
3488970,0,1859,1614,245,0.868208714362561,9.99,2.39698576841553,396,0.162848330158823,0.974273820031247,"Windows only",0,0,0,0,1,0,1,1,1,0
3489240,0,26,20,6,0.769230769230769,24.99,3.2577118486534,318,1.35394713505243,-0.586287399732874,"Windows only",1,1,0,0,0,0,0,0,0,0
3489460,0,40,38,2,0.95,2.99,1.38379123090177,321,-1.2392409412896,-0.526265814357331,"Windows only",0,1,0,1,1,0,0,1,1,1
3494210,0,41,35,6,0.853658536585366,5.99,1.94448055624572,321,-0.463342080238223,-0.526265814357331,"Windows + macOS",1,0,0,0,0,0,0,1,1,0
3495040,0,32,28,4,0.875,1.99,1.0952733874026,329,-1.63850066685453,-0.366208253355882,"Windows only",0,0,1,1,0,0,0,1,1,0
3495050,0,40,39,1,0.975,1.99,1.0952733874026,416,-1.63850066685453,1.37441772253487,"Windows only",0,0,1,1,0,0,0,1,1,1
3500750,0,220,214,6,0.972727272727273,3.99,1.60743590976343,437,-0.929754664727241,1.79456882016367,"Windows only",0,1,0,1,0,0,0,1,1,1
3504570,0,94,73,21,0.776595744680851,9.99,2.39698576841553,380,0.162848330158823,0.65415869802835,"Windows only",1,1,0,0,0,0,0,0,0,0
3505350,0,20,20,0,1,5.99,1.94448055624572,439,-0.463342080238223,1.83458321041403,"Windows only",0,0,0,1,0,0,0,1,1,1
3505600,0,39,32,7,0.82051282051282,6.99,2.07819075977818,259,-0.278309853045123,-1.76671191211855,"Windows only",0,1,0,1,0,1,0,1,0,0
3511130,0,36,28,8,0.777777777777778,12.99,2.63834278867739,417,0.49684548092151,1.39442491766005,"Windows + macOS",1,0,1,1,0,0,0,0,0,0
3513000,0,67,60,7,0.895522388059702,2.99,1.38379123090177,340,-1.2392409412896,-0.146129106978891,"Windows only",0,0,1,1,0,1,0,1,1,0
3514440,0,33,28,5,0.848484848484849,7.99,2.19611284848353,325,-0.115125697072204,-0.446237033856606,"Windows only",1,0,0,0,0,0,0,1,0,0
3516180,0,366,318,48,0.868852459016393,9.99,2.39698576841553,433,0.162848330158823,1.71454003966294,"Windows + macOS + Linux",0,1,0,0,1,1,0,1,1,0
3516890,0,26,14,12,0.538461538461538,10.99,2.48407296903942,319,0.283362234600968,-0.566280204607693,"Windows only",1,1,0,1,1,0,0,0,0,0
3520030,0,183,167,16,0.912568306010929,3.99,1.60743590976343,367,-0.929754664727241,0.394065161400997,"Windows only",0,1,1,1,0,0,0,1,1,1
3521270,0,53,41,12,0.773584905660377,6.79,2.05284085988266,313,-0.313389811887999,-0.686323375358779,"Windows only",1,1,0,1,0,0,0,0,0,0
3521410,0,1034,928,106,0.897485493230174,4.99,1.79009141212736,316,-0.676990451386808,-0.626301789983236,"Windows + macOS + Linux",0,0,1,1,0,1,1,1,1,0
3527810,0,39,27,12,0.692307692307692,29.99,3.43366457179966,352,1.59743583961146,0.0939572345232813,"Windows only",0,1,0,0,0,0,0,0,0,0
3527920,0,49,34,15,0.693877551020408,6.99,2.07819075977818,296,-0.278309853045123,-1.02644569248686,"Windows only",0,1,0,1,0,0,0,0,0,0
3528450,0,9839,9335,504,0.948775282040858,5.59,1.88555334851442,391,-0.544887334083762,0.874237844405341,"Windows + macOS",0,0,1,1,1,1,0,1,1,1
3528970,0,255,204,51,0.8,24.99,3.2577118486534,300,1.35394713505243,-0.946416911986132,"Windows only",1,1,0,1,0,1,0,1,0,0
3530490,0,34,33,1,0.970588235294118,5.99,1.94448055624572,394,-0.463342080238223,0.934259429780884,"Windows only",0,0,0,1,1,0,1,1,1,1
3531960,0,40,24,16,0.6,14.99,2.77196352684586,408,0.681753903235711,1.21436016153342,"Windows only",0,1,0,0,0,0,0,0,0,0
3531980,0,48,30,18,0.625,14.99,2.77196352684586,373,0.681753903235711,0.514108332152083,"Windows only",0,1,0,0,1,0,0,0,0,0
3531990,0,58,45,13,0.775862068965517,14.99,2.77196352684586,352,0.681753903235711,0.0939572345232813,"Windows only",0,0,0,0,1,0,0,0,0,0
