"specification_id","appid","is_free","total_reviews","positive_reviews","negative_reviews"
"TH_GT0",3807550,0,230,225,5
"TH_GT0",3807790,0,1,1,0
"TH_GT0",3808410,0,2,1,1
"TH_GT0",3808890,0,2,1,1
"TH_GT0",3809220,0,7,7,0
"TH_GT0",3809740,0,21,19,2
"TH_GT0",3809950,0,3,2,1
"TH_GT0",3810010,0,37,35,2
"TH_GT0",3810990,0,1,1,0
"TH_GT0",3812120,0,1,1,0
"TH_GT0",3812200,0,20,16,4
"TH_GT0",3812230,0,6,1,5
"TH_GT0",3812580,0,24,24,0
"TH_GT0",3813150,0,1,1,0
"TH_GT0",3813260,0,13,12,1
"TH_GT0",3813350,0,209,163,46
"TH_GT0",3814230,0,5,3,2
"TH_GT0",3814340,0,230,206,24
"TH_GT0",3814610,0,1,1,0
"TH_GT0",3814660,0,1,0,1
"TH_GT0",3814680,0,193,113,80
"TH_GT0",3815000,0,28,21,7
"TH_GT0",3815050,0,59,45,14
"TH_GT0",3815120,0,2,2,0
"TH_GT0",3815170,0,12,10,2
"TH_GT0",3815750,0,455,323,132
"TH_GT0",3816450,0,141,127,14
"TH_GT0",3816550,0,54,54,0
"TH_GT0",3816700,0,554,528,26
"TH_GT0",3816720,0,28,27,1
"TH_GT0",3817040,0,23,23,0
"TH_GT0",3817720,0,13,13,0
"TH_GT0",3817790,0,1,1,0
"TH_GT0",3817910,0,26,19,7
"TH_GT0",3817930,0,1,1,0
"TH_GT0",3819120,0,27,24,3
"TH_GT0",3819850,0,1,0,1
"TH_GT0",3820130,0,366,347,19
"TH_GT0",3820330,0,10,8,2
"TH_GT0",3820830,0,2,2,0
"TH_GT0",3821190,0,1,0,1
"TH_GT0",3821900,0,4,4,0
"TH_GT0",3822100,0,2,2,0
"TH_GT0",3822580,0,2,2,0
"TH_GT0",3822620,0,16,9,7
"TH_GT0",3822720,0,11,8,3
"TH_GT0",3822840,0,4,3,1
"TH_GT0",3823130,0,185,161,24
"TH_GT0",3823150,0,1,1,0
"TH_GT0",3823430,0,25,22,3
"TH_GT0",3823490,0,105,96,9
"TH_GT0",3824770,0,1,1,0
"TH_GT0",3825510,0,6,6,0
"TH_GT0",3826460,0,1,1,0
"TH_GT0",3826650,0,1,1,0
"TH_GT0",3827560,0,9,8,1
"TH_GT0",3828290,0,1,1,0
"TH_GT0",3828490,0,1,1,0
"TH_GT0",3828730,0,2,2,0
"TH_GT0",3828830,0,1,1,0
"TH_GT0",3829040,0,2,2,0
"TH_GT0",3829350,0,12,12,0
"TH_GT0",3829440,0,3,2,1
"TH_GT0",3829570,0,74,52,22
"TH_GT0",3829880,0,47,44,3
"TH_GT0",3830150,0,31,27,4
"TH_GT0",3830430,0,1,1,0
"TH_GT0",3830530,0,1,1,0
"TH_GT0",3830610,0,3,3,0
"TH_GT0",3831090,0,2,1,1
"TH_GT0",3831120,0,5390,4908,482
"TH_GT0",3831510,0,12,8,4
"TH_GT0",3831660,0,148,133,15
"TH_GT0",3832000,0,17,15,2
"TH_GT0",3832240,0,3,2,1
"TH_GT0",3832360,0,4,1,3
"TH_GT0",3832470,0,6,4,2
"TH_GT0",3833100,0,33,29,4
"TH_GT0",3834740,0,35,33,2
"TH_GT0",3835960,0,4,4,0
"TH_GT0",3836440,0,16,15,1
"TH_GT0",3837030,0,4,2,2
"TH_GT0",3837080,0,3,2,1
"TH_GT0",3837210,0,9,9,0
"TH_GT0",3837230,0,9,9,0
"TH_GT0",3837300,0,6,3,3
"TH_GT0",3837380,0,152,137,15
"TH_GT0",3838140,0,5,2,3
"TH_GT0",3838270,0,2,2,0
"TH_GT0",3838660,0,4,3,1
"TH_GT0",3838900,0,2,2,0
"TH_GT0",3839590,0,7,4,3
"TH_GT0",3840250,0,6,5,1
"TH_GT0",3840600,0,3,2,1
"TH_GT0",3841040,0,73,44,29
"TH_GT0",3841160,0,5,5,0
"TH_GT0",3841220,0,82,70,12
"TH_GT0",3841340,0,4,4,0
"TH_GT0",3842370,0,1,0,1
"TH_GT0",3842380,0,8,8,0
"TH_GT0",3842700,0,5,4,1
"TH_GT0",3842770,0,1,1,0
"TH_GT0",3843520,0,356,254,102
"TH_GT0",3843530,0,127,89,38
"TH_GT0",3843570,0,15,15,0
"TH_GT0",3843730,0,2,2,0
"TH_GT0",3844180,0,11,11,0
"TH_GT0",3844490,0,3,3,0
"TH_GT0",3844910,0,1,1,0
"TH_GT0",3845440,0,48,19,29
"TH_GT0",3845600,0,309,262,47
"TH_GT0",3845720,0,1,0,1
"TH_GT0",3846020,0,6,6,0
"TH_GT0",3846030,0,47,23,24
"TH_GT0",3846450,0,3,1,2
"TH_GT0",3846730,0,1,1,0
"TH_GT0",3846760,0,1,0,1
"TH_GT0",3847210,0,2,2,0
"TH_GT0",3848270,0,2,2,0
"TH_GT0",3848510,0,32,30,2
"TH_GT0",3848580,0,7,0,7
"TH_GT0",3848660,0,12,12,0
"TH_GT0",3849010,0,1,0,1
"TH_GT0",3850520,0,102,96,6
"TH_GT0",3851370,0,4,3,1
"TH_GT0",3851630,0,1,1,0
"TH_GT0",3851750,0,1,1,0
"TH_GT0",3852000,0,9,6,3
"TH_GT0",3852180,0,2,2,0
"TH_GT0",3852230,0,12,12,0
"TH_GT0",3852930,0,3,1,2
"TH_GT0",3853070,0,10,8,2
"TH_GT0",3853330,0,33,27,6
"TH_GT0",3853500,0,5,5,0
"TH_GT0",3853780,0,3,3,0
"TH_GT0",3853960,0,2,1,1
"TH_GT0",3854020,0,73,56,17
"TH_GT0",3854060,0,76,64,12
"TH_GT0",3854270,0,12,12,0
"TH_GT0",3854330,0,387,365,22
"TH_GT0",3854340,0,1,1,0
"TH_GT0",3854410,0,54,34,20
"TH_GT0",3854760,0,3,3,0
"TH_GT0",3854990,0,2,2,0
"TH_GT0",3855620,0,10,8,2
"TH_GT0",3856010,0,1,1,0
"TH_GT0",3857170,0,1,0,1
"TH_GT0",3857770,0,136,116,20
"TH_GT0",3857980,0,22,17,5
"TH_GT0",3858850,0,83,76,7
"TH_GT0",3860020,0,1,1,0
"TH_GT0",3860040,0,4,3,1
"TH_GT0",3860080,0,27,20,7
"TH_GT0",3860440,0,19,19,0
"TH_GT0",3861060,0,3,3,0
"TH_GT0",3861140,0,7,7,0
"TH_GT0",3861560,0,3,3,0
"TH_GT0",3861720,0,1,1,0
"TH_GT0",3861930,0,1,1,0
"TH_GT0",3862060,0,2,2,0
"TH_GT0",3862620,0,1,0,1
"TH_GT0",3862710,0,1,1,0
"TH_GT0",3863120,0,2,0,2
"TH_GT0",3863220,0,5,5,0
"TH_GT0",3863340,0,47,36,11
"TH_GT0",3863590,0,43,35,8
"TH_GT0",3863990,0,1,1,0
"TH_GT0",3864010,0,50,34,16
"TH_GT0",3864070,0,4,2,2
"TH_GT0",3865340,0,61,44,17
"TH_GT0",3865990,0,1,1,0
"TH_GT0",3866620,0,5,4,1
"TH_GT0",3867530,0,3,3,0
"TH_GT0",3868390,0,2,2,0
"TH_GT0",3868480,0,6,6,0
"TH_GT0",3868490,0,30,27,3
"TH_GT0",3868610,0,29,26,3
"TH_GT0",3868630,0,85,80,5
"TH_GT0",3869100,0,2,2,0
"TH_GT0",3869160,0,2,2,0
"TH_GT0",3869380,0,19,18,1
"TH_GT0",3869460,0,14,14,0
"TH_GT0",3869480,0,3,3,0
"TH_GT0",3869490,0,3,3,0
"TH_GT0",3870020,0,38,36,2
"TH_GT0",3870210,0,6,6,0
"TH_GT0",3870780,0,4,3,1
"TH_GT0",3870960,0,14,10,4
"TH_GT0",3871150,0,13,12,1
"TH_GT0",3871180,0,7,7,0
"TH_GT0",3871250,0,26,26,0
"TH_GT0",3873550,0,3,3,0
"TH_GT0",3874050,0,63,56,7
"TH_GT0",3874490,0,40,38,2
"TH_GT0",3874510,0,7,7,0
"TH_GT0",3874950,0,440,437,3
"TH_GT0",3875320,0,1,1,0
"TH_GT0",3876030,0,5,5,0
"TH_GT0",3876670,0,21,19,2
"TH_GT0",3876700,0,3,2,1
"TH_GT0",3876870,0,3,2,1
"TH_GT0",3877150,0,1,1,0
"TH_GT0",3877280,0,1,1,0
"TH_GT0",3877400,0,1,1,0
"TH_GT0",3877580,0,9,8,1
"TH_GT0",3877790,0,204,171,33
"TH_GT0",3878240,0,1,0,1
"TH_GT0",3878510,0,2,2,0
"TH_GT0",3879000,0,3,3,0
"TH_GT0",3879060,0,48,46,2
"TH_GT0",3879250,0,7,6,1
"TH_GT0",3879670,0,26,16,10
"TH_GT0",3879810,0,4,0,4
"TH_GT0",3880060,0,1,1,0
"TH_GT0",3880170,0,2,2,0
"TH_GT0",3880210,0,3,2,1
"TH_GT0",3880220,0,19,15,4
"TH_GT0",3880670,0,2,2,0
"TH_GT0",3882020,0,132,122,10
"TH_GT0",3882340,0,1,1,0
"TH_GT0",3882570,0,7,7,0
"TH_GT0",3882780,0,12,12,0
"TH_GT0",3882860,0,1,1,0
"TH_GT0",3883520,0,15,14,1
"TH_GT0",3883560,0,8,6,2
"TH_GT0",3883760,0,114,55,59
"TH_GT0",3883840,0,7,3,4
"TH_GT0",3884360,0,1,0,1
"TH_GT0",3884400,0,3,3,0
"TH_GT0",3884520,0,716,514,202
"TH_GT0",3884540,0,5,4,1
"TH_GT0",3884580,0,1,1,0
"TH_GT0",3885080,0,1,1,0
"TH_GT0",3885160,0,1,1,0
"TH_GT0",3885290,0,14,12,2
"TH_GT0",3885360,0,3,2,1
"TH_GT0",3885750,0,1,1,0
"TH_GT0",3885800,0,1,1,0
"TH_GT0",3886310,0,1,1,0
"TH_GT0",3886860,0,6,5,1
"TH_GT0",3888790,0,7,7,0
"TH_GT0",3890660,0,4,4,0
"TH_GT0",3891810,0,1,1,0
"TH_GT0",3892140,0,1,1,0
"TH_GT0",3892250,0,21,21,0
"TH_GT0",3893080,0,2,1,1
"TH_GT0",3893670,0,12,11,1
"TH_GT0",3893770,0,35,35,0
"TH_GT0",3894070,0,3,3,0
"TH_GT0",3894150,0,45,42,3
"TH_GT0",3894170,0,712,665,47
"TH_GT0",3894530,0,1,1,0
"TH_GT0",3894950,0,110,110,0
"TH_GT0",3895030,0,1,1,0
"TH_GT0",3895060,0,7,7,0
"TH_GT0",3895170,0,53,42,11
"TH_GT0",3895180,0,72,67,5
"TH_GT0",3895980,0,4,4,0
"TH_GT0",3896030,0,3,0,3
"TH_GT0",3896380,0,28,22,6
"TH_GT0",3897310,0,9,8,1
"TH_GT0",3897330,0,34,33,1
"TH_GT0",3897990,0,14,12,2
"TH_GT0",3898040,0,140,125,15
"TH_GT0",3898080,0,1,1,0
"TH_GT0",3898680,0,14,12,2
"TH_GT0",3898700,0,3,3,0
"TH_GT0",3899180,0,2,2,0
"TH_GT0",3899660,0,4,4,0
"TH_GT0",3900070,0,2,2,0
"TH_GT0",3900250,0,2,2,0
"TH_GT0",3900500,0,4,4,0
"TH_GT0",3900640,0,4,4,0
"TH_GT0",3901780,0,6,5,1
"TH_GT0",3902220,0,12,12,0
"TH_GT0",3902230,0,1,1,0
"TH_GT0",3902710,0,10,10,0
"TH_GT0",3902830,0,298,296,2
"TH_GT0",3903490,0,21,21,0
"TH_GT0",3903620,0,14,8,6
"TH_GT0",3903980,0,1,1,0
"TH_GT0",3904800,0,11,9,2
"TH_GT0",3905080,0,9,8,1
"TH_GT0",3905340,0,8,4,4
"TH_GT0",3906110,0,39,25,14
"TH_GT0",3906170,0,3,1,2
"TH_GT0",3906690,0,4,3,1
"TH_GT0",3906770,0,140,106,34
"TH_GT0",3907270,0,14,14,0
"TH_GT0",3908770,0,4,4,0
"TH_GT0",3908780,0,1,1,0
"TH_GT0",3910440,0,2,2,0
"TH_GT0",3911080,0,20,20,0
"TH_GT0",3911950,0,5,2,3
"TH_GT0",3913290,0,6,4,2
"TH_GT0",3914000,0,16,15,1
"TH_GT0",3914070,0,6,6,0
"TH_GT0",3914200,0,33,30,3
"TH_GT0",3914710,0,92,84,8
"TH_GT0",3915140,0,430,417,13
"TH_GT0",3915220,0,40,28,12
"TH_GT0",3915550,0,2,2,0
"TH_GT0",3915970,0,5,5,0
"TH_GT0",3916180,0,76,62,14
"TH_GT0",3917000,0,22,20,2
"TH_GT0",3917250,0,4,4,0
"TH_GT0",3917580,0,2,1,1
"TH_GT0",3918230,0,44,43,1
"TH_GT0",3918500,0,3,2,1
"TH_GT0",3918570,0,7,7,0
"TH_GT0",3918960,0,119,106,13
"TH_GT0",3919230,0,70,61,9
"TH_GT0",3919280,0,1,0,1
"TH_GT0",3919530,0,872,799,73
"TH_GT0",3919680,0,1,1,0
"TH_GT0",3919720,0,9,8,1
"TH_GT0",3919840,0,3,3,0
"TH_GT0",3920370,0,1,0,1
"TH_GT0",3920630,0,7,6,1
"TH_GT0",3920870,0,3,0,3
"TH_GT0",3921270,0,3,3,0
"TH_GT0",3921530,0,44,24,20
"TH_GT0",3921950,0,22,22,0
"TH_GT0",3922100,0,249,163,86
"TH_GT0",3922110,0,1,1,0
"TH_GT0",3922120,0,5,4,1
"TH_GT0",3922760,0,2,0,2
"TH_GT0",3923290,0,7,7,0
"TH_GT0",3923980,0,63,58,5
"TH_GT0",3924300,0,20,19,1
"TH_GT0",3924530,0,5,5,0
"TH_GT0",3924850,0,1,1,0
"TH_GT0",3925410,0,15,8,7
"TH_GT0",3926040,0,9,9,0
"TH_GT0",3926230,0,3,1,2
"TH_GT0",3926240,0,2,1,1
"TH_GT0",3926370,0,1,1,0
"TH_GT0",3926610,0,1,1,0
"TH_GT0",3926660,0,2,2,0
"TH_GT0",3927520,0,3,3,0
"TH_GT0",3927680,0,9,6,3
"TH_GT0",3928150,0,8,4,4
"TH_GT0",3928200,0,2,0,2
"TH_GT0",3928270,0,1,1,0
"TH_GT0",3928890,0,2,1,1
"TH_GT0",3928970,0,71,53,18
"TH_GT0",3929030,0,2,2,0
"TH_GT0",3929410,0,81,76,5
"TH_GT0",3929610,0,5,5,0
"TH_GT0",3929740,0,608,457,151
"TH_GT0",3931080,0,1,0,1
"TH_GT0",3931220,0,2,2,0
"TH_GT0",3931290,0,3,2,1
"TH_GT0",3931940,0,2,2,0
"TH_GT0",3931960,0,3,3,0
"TH_GT0",3932980,0,7,3,4
"TH_GT0",3933400,0,19,14,5
"TH_GT0",3933710,0,168,165,3
"TH_GT0",3933980,0,1,1,0
"TH_GT0",3934260,0,2,1,1
"TH_GT0",3935420,0,11,11,0
"TH_GT0",3936410,0,6,5,1
"TH_GT0",3936890,0,11,11,0
"TH_GT0",3937150,0,11,10,1
"TH_GT0",3937360,0,137,105,32
"TH_GT0",3937540,0,1,1,0
"TH_GT0",3937580,0,2,2,0
"TH_GT0",3937900,0,1,1,0
"TH_GT0",3938040,0,23,10,13
"TH_GT0",3938610,0,1,1,0
"TH_GT0",3938690,0,1,1,0
"TH_GT0",3939000,0,2,2,0
"TH_GT0",3939010,0,14,12,2
"TH_GT0",3939080,0,1,1,0
"TH_GT0",3939090,0,5,2,3
"TH_GT0",3939630,0,6,6,0
"TH_GT0",3940250,0,1,1,0
"TH_GT0",3940500,0,4,4,0
"TH_GT0",3940820,0,2,2,0
"TH_GT0",3940900,0,3,3,0
"TH_GT0",3940990,0,4,1,3
"TH_GT0",3942530,0,1,1,0
"TH_GT0",3942650,0,4,3,1
"TH_GT0",3942700,0,45,43,2
"TH_GT0",3942780,0,2,2,0
"TH_GT0",3943440,0,37,34,3
"TH_GT0",3943720,0,37,23,14
"TH_GT0",3943880,0,132,95,37
"TH_GT0",3944010,0,14,13,1
"TH_GT0",3944070,0,26,23,3
"TH_GT0",3944410,0,12,5,7
"TH_GT0",3944530,0,1,0,1
"TH_GT0",3944850,0,3,1,2
"TH_GT0",3946470,0,1,0,1
"TH_GT0",3946860,0,1,1,0
"TH_GT0",3947220,0,1,1,0
"TH_GT0",3947310,0,13,8,5
"TH_GT0",3947690,0,9,8,1
"TH_GT0",3947730,0,1,0,1
"TH_GT0",3948200,0,19,8,11
"TH_GT0",3948350,0,3,3,0
"TH_GT0",3948550,0,514,287,227
"TH_GT0",3948650,0,4,2,2
"TH_GT0",3948840,0,2,2,0
"TH_GT0",3948890,0,18,18,0
"TH_GT0",3948980,0,6,2,4
"TH_GT0",3949080,0,1,1,0
"TH_GT0",3952050,0,18,18,0
"TH_GT0",3952230,0,5,5,0
"TH_GT0",3952640,0,137,130,7
"TH_GT0",3952680,0,2,2,0
"TH_GT0",3952930,0,148,118,30
"TH_GT0",3953060,0,111,108,3
"TH_GT0",3953080,0,6,6,0
"TH_GT0",3953840,0,4,2,2
"TH_GT0",3954070,0,64,46,18
"TH_GT0",3955050,0,12,12,0
"TH_GT0",3955170,0,3,3,0
"TH_GT0",3955280,0,2,2,0
"TH_GT0",3956340,0,143,102,41
"TH_GT0",3957480,0,21,16,5
"TH_GT0",3958510,0,6,6,0
"TH_GT0",3959110,0,14,12,2
"TH_GT0",3960120,0,2,2,0
"TH_GT0",3960240,0,5,5,0
"TH_GT0",3960750,0,13,11,2
"TH_GT0",3961220,0,2,1,1
"TH_GT0",3961740,0,2,2,0
"TH_GT0",3962200,0,4,0,4
"TH_GT0",3962470,0,29,27,2
"TH_GT0",3962740,0,8,7,1
"TH_GT0",3963200,0,1,0,1
"TH_GT0",3963830,0,1,0,1
"TH_GT0",3964050,0,31,23,8
"TH_GT0",3964640,0,10,7,3
"TH_GT0",3965520,0,9,6,3
"TH_GT0",3965930,0,29,27,2
"TH_GT0",3966010,0,17,15,2
"TH_GT0",3966170,0,3,2,1
"TH_GT0",3966360,0,160,159,1
"TH_GT0",3966870,0,8,7,1
"TH_GT0",3967160,0,22,22,0
"TH_GT0",3967240,0,14,8,6
"TH_GT0",3967430,0,2,2,0
"TH_GT0",3967950,0,24,23,1
"TH_GT0",3968450,0,2,2,0
"TH_GT0",3968810,0,2,0,2
"TH_GT0",3969950,0,1,1,0
"TH_GT0",3971630,0,5,5,0
"TH_GT0",3973790,0,4,4,0
"TH_GT0",3973880,0,2,0,2
"TH_GT0",3975330,0,4,0,4
"TH_GT0",3975930,0,12,8,4
"TH_GT0",3976540,0,1,0,1
"TH_GT0",3977490,0,1,1,0
"TH_GT0",3977750,0,6,3,3
"TH_GT0",3977940,0,2,1,1
"TH_GT0",3978700,0,4,4,0
"TH_GT0",3978710,0,25,24,1
"TH_GT0",3979100,0,7,6,1
"TH_GT0",3979220,0,1,1,0
"TH_GT0",3979880,0,1,1,0
"TH_GT0",3980000,0,7,7,0
"TH_GT0",3981060,0,42,28,14
"TH_GT0",3981100,0,6170,5899,271
"TH_GT0",3981230,0,38,38,0
"TH_GT0",3981780,0,4,4,0
"TH_GT0",3982040,0,10,6,4
"TH_GT0",3982060,0,5,5,0
"TH_GT0",3982130,0,72,71,1
"TH_GT0",3982420,0,1,1,0
"TH_GT0",3983420,0,2,1,1
"TH_GT0",3983700,0,1,1,0
"TH_GT0",3984440,0,10,10,0
"TH_GT0",3984670,0,6,6,0
"TH_GT0",3984970,0,3,1,2
"TH_GT0",3985480,0,1,0,1
"TH_GT0",3985730,0,10,3,7
"TH_GT0",3985770,0,53,35,18
"TH_GT0",3986020,0,1,1,0
"TH_GT0",3986350,0,1,1,0
"TH_GT0",3987810,0,230,184,46
"TH_GT0",3988370,0,32,31,1
"TH_GT0",3988390,0,11,9,2
"TH_GT0",3988540,0,2,2,0
"TH_GT0",3988830,0,3,3,0
"TH_GT0",3989410,0,6,6,0
"TH_GT0",3990040,0,3,3,0
"TH_GT0",3990400,0,1,1,0
"TH_GT0",3990520,0,2,2,0
"TH_GT0",3991720,0,73,64,9
"TH_GT0",3992910,0,2,2,0
"TH_GT0",3993060,0,2,2,0
"TH_GT0",3993620,0,16,8,8
"TH_GT0",3994200,0,1,1,0
"TH_GT0",3994250,0,1,1,0
"TH_GT0",3994690,0,1,0,1
"TH_GT0",3995320,0,2,2,0
"TH_GT0",3995560,0,3,3,0
"TH_GT0",3996120,0,1,1,0
"TH_GT0",3997110,0,2,1,1
"TH_GT0",3997950,0,1,1,0
"TH_GT0",3998090,0,1,1,0
"TH_GT0",3998630,0,3,3,0
"TH_GT0",3998890,0,83,61,22
"TH_GT0",3998910,0,32,21,11
"TH_GT0",3999150,0,9,8,1
"TH_GT0",3999290,0,2,1,1
"TH_GT0",3999430,0,2,1,1
"TH_GT0",4000060,0,4,4,0
"TH_GT0",4000360,0,14,3,11
"TH_GT0",4000480,0,2,2,0
"TH_GT0",4000510,0,4,3,1
"TH_GT0",4001120,0,3,3,0
"TH_GT0",4001620,0,10,10,0
"TH_GT0",4001950,0,1,1,0
"TH_GT0",4002520,0,24,21,3
"TH_GT0",4002530,0,2,1,1
"TH_GT0",4003220,0,98,79,19
"TH_GT0",4003500,0,44,39,5
"TH_GT0",4003520,0,14,13,1
"TH_GT0",4003700,0,7,6,1
"TH_GT0",4004380,0,12,12,0
"TH_GT0",4004650,0,3,2,1
"TH_GT0",4005240,0,1,1,0
"TH_GT0",4005510,0,2,2,0
"TH_GT0",4006240,0,3,2,1
"TH_GT0",4007780,0,2,1,1
"TH_GT0",4010330,0,1,0,1
"TH_GT0",4010780,0,8,7,1
"TH_GT0",4011240,0,12,8,4
"TH_GT0",4013030,0,2,1,1
"TH_GT0",4014630,0,11,10,1
"TH_GT0",4015300,0,111,99,12
"TH_GT0",4015530,0,3334,3066,268
"TH_GT0",4016120,0,6,6,0
"TH_GT0",4016750,0,3,3,0
"TH_GT0",4017180,0,23,21,2
"TH_GT0",4017210,0,23,22,1
"TH_GT0",4017450,0,87,82,5
"TH_GT0",4018050,0,6,6,0
"TH_GT0",4018910,0,3,2,1
"TH_GT0",4018920,0,1,1,0
"TH_GT0",4019450,0,28,28,0
"TH_GT0",4020720,0,1,1,0
"TH_GT0",4021380,0,71,66,5
"TH_GT0",4021770,0,121,113,8
"TH_GT0",4021980,0,3,1,2
"TH_GT0",4022550,0,10,10,0
"TH_GT0",4022650,0,1,0,1
"TH_GT0",4022710,0,6,5,1
"TH_GT0",4022780,0,1,1,0
"TH_GT0",4022880,0,4,2,2
"TH_GT0",4023200,0,4,4,0
"TH_GT0",4023900,0,4,1,3
"TH_GT0",4024130,0,1,0,1
"TH_GT0",4025330,0,133,111,22
"TH_GT0",4025420,0,21,19,2
"TH_GT0",4025760,0,3,2,1
"TH_GT0",4027120,0,7,7,0
"TH_GT0",4027680,0,14,14,0
"TH_GT0",4028620,0,3,2,1
"TH_GT0",4028870,0,22,22,0
"TH_GT0",4029000,0,1,1,0
"TH_GT0",4029480,0,12,11,1
"TH_GT0",4030060,0,8,7,1
"TH_GT0",4030450,0,2,2,0
"TH_GT0",4031390,0,2,1,1
"TH_GT0",4032270,0,3,2,1
"TH_GT0",4032670,0,1,1,0
"TH_GT0",4032820,0,1,1,0
"TH_GT0",4033140,0,1,1,0
"TH_GT0",4033260,0,7,3,4
"TH_GT0",4033410,0,3,2,1
"TH_GT0",4033430,0,45,42,3
"TH_GT0",4033820,0,3,3,0
"TH_GT0",4034000,0,178,173,5
"TH_GT0",4034390,0,2,2,0
"TH_GT0",4035130,0,18,5,13
"TH_GT0",4035270,0,4621,4448,173
"TH_GT0",4035390,0,1,1,0
"TH_GT0",4036810,0,2,2,0
"TH_GT0",4037070,0,2,2,0
"TH_GT0",4037590,0,3,1,2
"TH_GT0",4037960,0,5,5,0
"TH_GT0",4038000,0,5,2,3
"TH_GT0",4038570,0,2,2,0
"TH_GT0",4038680,0,14,14,0
"TH_GT0",4038910,0,5,4,1
"TH_GT0",4039840,0,16,15,1
"TH_GT0",4040220,0,1,1,0
"TH_GT0",4041280,0,8,5,3
"TH_GT0",4041800,0,1,0,1
"TH_GT0",4041870,0,4,3,1
"TH_GT0",4042100,0,1,1,0
"TH_GT0",4042190,0,15,11,4
"TH_GT0",4042220,0,14,11,3
"TH_GT0",4043270,0,12,11,1
"TH_GT0",4043620,0,4,4,0
"TH_GT0",4043890,0,2,2,0
"TH_GT0",4045150,0,48,46,2
"TH_GT0",4045300,0,3,2,1
"TH_GT0",4045970,0,4,4,0
"TH_GT0",4047260,0,1,1,0
"TH_GT0",4047290,0,2,2,0
"TH_GT0",4048080,0,64,58,6
"TH_GT0",4048550,0,67,48,19
"TH_GT0",4048960,0,2,2,0
"TH_GT0",4049780,0,1,1,0
"TH_GT0",4050410,0,1,1,0
"TH_GT0",4050690,0,1,1,0
"TH_GT0",4050900,0,2,2,0
"TH_GT0",4050920,0,35,27,8
"TH_GT0",4051060,0,1,1,0
"TH_GT0",4051880,0,1,1,0
"TH_GT0",4052020,0,3,3,0
"TH_GT0",4052630,0,4,4,0
"TH_GT0",4052780,0,4,3,1
"TH_GT0",4053140,0,3,1,2
"TH_GT0",4053490,0,1,1,0
"TH_GT0",4055130,0,4,1,3
"TH_GT0",4055950,0,2,2,0
"TH_GT0",4056480,0,16,16,0
"TH_GT0",4056580,0,1,1,0
"TH_GT0",4056630,0,1,1,0
"TH_GT0",4056910,0,22,18,4
"TH_GT0",4056960,0,1,1,0
"TH_GT0",4059360,0,713,584,129
"TH_GT0",4059600,0,1,1,0
"TH_GT0",4062210,0,2,1,1
"TH_GT0",4062770,0,4,2,2
"TH_GT0",4062800,0,1,1,0
"TH_GT0",4065010,0,5,0,5
"TH_GT0",4067310,0,1,1,0
"TH_GT0",4067390,0,6,2,4
"TH_GT0",4067490,0,2,2,0
"TH_GT0",4068510,0,1,1,0
"TH_GT0",4068630,0,1,0,1
"TH_GT0",4068860,0,1,1,0
"TH_GT0",4069860,0,18,18,0
"TH_GT0",4072280,0,4,4,0
"TH_GT0",4072790,0,29,29,0
"TH_GT0",4073470,0,2,2,0
"TH_GT0",4073530,0,2,2,0
"TH_GT0",4076360,0,2,1,1
"TH_GT0",4076470,0,18,18,0
"TH_GT0",4076810,0,1,1,0
"TH_GT0",4078030,0,41,30,11
"TH_GT0",4078150,0,42,42,0
"TH_GT0",4079330,0,2,1,1
"TH_GT0",4080150,0,1,1,0
"TH_GT0",4080230,0,1,0,1
"TH_GT0",4083540,0,1,1,0
"TH_GT0",4084730,0,1,1,0
"TH_GT0",4085510,0,5,4,1
"TH_GT0",4086240,0,3,3,0
"TH_GT0",4086260,0,2,0,2
"TH_GT0",4086350,0,9,7,2
"TH_GT0",4089540,0,4,3,1
"TH_GT0",4091700,0,2,2,0
"TH_GT0",4092400,0,7,7,0
"TH_GT0",4093400,0,68,64,4
"TH_GT0",4093550,0,10,10,0
"TH_GT0",4094260,0,2,0,2
"TH_GT0",4094490,0,9,7,2
"TH_GT0",4096000,0,5,1,4
"TH_GT0",4097370,0,7,6,1
"TH_GT0",4097410,0,2,1,1
"TH_GT0",4097500,0,6,5,1
"TH_GT0",4097890,0,1,1,0
"TH_GT0",4101050,0,7,7,0
"TH_GT0",4101990,0,2,2,0
"TH_GT0",4103080,0,1,1,0
"TH_GT0",4103510,0,2,2,0
"TH_GT0",4103720,0,5,5,0
"TH_GT0",4104030,0,3,1,2
"TH_GT0",4104220,0,2,1,1
"TH_GT0",4104260,0,2,1,1
"TH_GT0",4104830,0,2,2,0
"TH_GT0",4105120,0,20,19,1
"TH_GT0",4105170,0,1,1,0
"TH_GT0",4105390,0,2,2,0
"TH_GT0",4105570,0,6,5,1
"TH_GT0",4108010,0,2,1,1
"TH_GT0",4108710,0,3,2,1
"TH_GT0",4109200,0,1,1,0
"TH_GT0",4109440,0,10,10,0
"TH_GT0",4109760,0,3,3,0
"TH_GT0",4111100,0,1,0,1
"TH_GT0",4111190,0,24,24,0
"TH_GT0",4111920,0,3,2,1
"TH_GT0",4112630,0,3,3,0
"TH_GT0",4113200,0,42,28,14
"TH_GT0",4113410,0,14,13,1
"TH_GT0",4113470,0,97,97,0
"TH_GT0",4113500,0,4,1,3
"TH_GT0",4115350,0,3,2,1
